	namespace	depth	name	baseMean	log2FoldChange	lfcSE	pvalue	padj
GO:0034633	biological_process	8	retinol transport	8.65291082039078	-3.68964458657272	0.74592955849341	2.08352984769089e-07	8.22082400116762e-07
GO:0017151	molecular_function	4	DEAD/H-box RNA helicase binding	28.7474852938782	-2.83293630744387	0.559980168480744	2.08518671564925e-07	8.22392284573515e-07
GO:0021846	biological_process	4	cell proliferation in forebrain	28.4504396620954	-3.26031101561952	0.650909272776988	2.08523668346203e-07	8.22392284573515e-07
GO:0044029	biological_process	9	hypomethylation of CpG island	19.9151196918947	-4.08487301219001	0.837857299644447	2.08862642174873e-07	8.23547197442344e-07
GO:0060376	biological_process	9	positive regulation of mast cell differentiation	12.7471485575475	-4.12077183748486	0.846743671550788	2.10639795213982e-07	8.30371100832505e-07
GO:0038085	molecular_function	4	vascular endothelial growth factor binding	13.4399996619169	-3.94821843817705	0.805926395110123	2.11268468067543e-07	8.32665523295573e-07
GO:1903772	biological_process	6	regulation of viral budding via host ESCRT complex	16.3091833649321	-4.30051629072444	0.890734169003226	2.12099548265195e-07	8.35756498131068e-07
GO:0006147	biological_process	9	guanine catabolic process	20.9772489002576	2.87882713212486	0.570013884040121	2.12557370505884e-07	8.3737564853896e-07
GO:0046790	molecular_function	2	virion binding	40.9441175688108	-2.65463401480261	0.523310940649792	2.12988219074188e-07	8.38887844323535e-07
GO:0032488	biological_process	9	Cdc42 protein signal transduction	30.6009442372593	-3.48805995434803	0.701697052237767	2.15482563900338e-07	8.48524986900737e-07
GO:0050673	biological_process	3	epithelial cell proliferation	60.4374662939642	-3.54045569708881	0.713362930170611	2.15531741037275e-07	8.4853144629805e-07
GO:1904179	biological_process	6	positive regulation of adipose tissue development	20.481623876017	-4.07247750236027	0.836084428295122	2.16191035803467e-07	8.509393581239e-07
GO:0046501	biological_process	6	protoporphyrinogen IX metabolic process	15.7663983154152	-4.03220994901381	0.826691676098262	2.17418101280701e-07	8.55580491150907e-07
GO:0043515	molecular_function	2	kinetochore binding	22.2389311428931	-3.44303867768737	0.692145151924936	2.18802001829281e-07	8.6083661729175e-07
GO:0071205	biological_process	5	protein localization to juxtaparanode region of axon	14.8949831765423	-3.25624415509534	0.651282418820615	2.19159730196452e-07	8.62054029089171e-07
GO:0051101	biological_process	4	regulation of DNA binding	49.0893784626788	-3.46117196694847	0.696281154838672	2.19798965797373e-07	8.64377955382928e-07
GO:0048251	biological_process	7	elastic fiber assembly	28.2011019726535	-3.14277314737925	0.626864062718802	2.19918889456756e-07	8.64659069780419e-07
GO:0003002	biological_process	3	regionalization	15.2721863064597	-3.70451122629075	0.75098611473984	2.20419532981899e-07	8.66436613901539e-07
GO:0045191	biological_process	9	regulation of isotype switching	13.2089856535474	-3.81641488893621	0.776763696863762	2.21329263602123e-07	8.69821082187999e-07
GO:0003714	molecular_function	3	transcription corepressor activity	677.31822149553	-2.10592182269773	0.412194528125451	2.23205272572371e-07	8.77000685762012e-07
GO:0004703	molecular_function	7	G protein-coupled receptor kinase activity	77.2982695773016	-3.7661721654285	0.765489158109818	2.23407593578725e-07	8.77409360919745e-07
GO:0099003	biological_process	5	vesicle-mediated transport in synapse	79.8167032689291	-3.27443073800236	0.655719589204599	2.23384575646831e-07	8.77409360919745e-07
GO:1905581	biological_process	6	positive regulation of low-density lipoprotein particle clearance	9.51734915038435	-3.68316160719276	0.746652500903803	2.24298863940501e-07	8.80522261125563e-07
GO:1905602	biological_process	10	positive regulation of receptor-mediated endocytosis involved in cholesterol transport	9.51734915038435	-3.68316160719276	0.746652500903803	2.24298863940501e-07	8.80522261125563e-07
GO:0034186	molecular_function	4	apolipoprotein A-I binding	15.8302937587415	-3.28933175061033	0.659222424932953	2.25641867528072e-07	8.85599677963079e-07
GO:0043553	biological_process	11	negative regulation of phosphatidylinositol 3-kinase activity	9.3484598290427	-3.45298348521448	0.69534694617821	2.26978744711927e-07	8.90455075408327e-07
GO:0060979	biological_process	5	vasculogenesis involved in coronary vascular morphogenesis	16.9095774331548	-3.54867437856387	0.716659288221077	2.26946853462346e-07	8.90455075408327e-07
GO:0034632	molecular_function	6	retinol transmembrane transporter activity	8.52738688342255	-3.67274889144887	0.744723129106318	2.27606007792679e-07	8.92719674598838e-07
GO:0090091	biological_process	7	positive regulation of extracellular matrix disassembly	126.636172565226	3.60822976807795	0.730133995422786	2.27689971013732e-07	8.92852808127221e-07
GO:0036306	biological_process	3	embryonic heart tube elongation	10.5802766203159	-3.72560128336238	0.756938926298217	2.28905187887126e-07	8.97420954049021e-07
GO:0098962	biological_process	8	regulation of postsynaptic neurotransmitter receptor activity	25.6679435954966	-3.53159130191916	0.713114106185212	2.29179263095567e-07	8.98298165624916e-07
GO:0070097	molecular_function	3	delta-catenin binding	11.8680099425441	-3.04947181761361	0.607931977140214	2.29914086194314e-07	9.00980557314708e-07
GO:0009624	biological_process	5	response to nematode	9.47485477348126	-3.41104199402531	0.686486066666334	2.30494557085526e-07	9.03057033357473e-07
GO:0002072	biological_process	6	optic cup morphogenesis involved in camera-type eye development	18.117528246658	-4.01611249329252	0.824881399614709	2.30715827435526e-07	9.03725591337313e-07
GO:0120012	biological_process	7	intermembrane sphingolipid transfer	12.3648708052972	-3.91340362241072	0.801004607083219	2.33249493080354e-07	9.13249276482633e-07
GO:0120017	molecular_function	5	ceramide transfer activity	12.3648708052972	-3.91340362241072	0.801004607083219	2.33249493080354e-07	9.13249276482633e-07
GO:0001798	biological_process	12	positive regulation of type IIa hypersensitivity	87.9615329499152	-3.36511771118019	0.676762389753686	2.33946817683849e-07	9.15778661328225e-07
GO:0032479	biological_process	7	regulation of type I interferon production	31.339463189579	-4.07569552271976	0.839701308870148	2.34744233467763e-07	9.18698655426348e-07
GO:0035791	biological_process	9	platelet-derived growth factor receptor-beta signaling pathway	11.0860733739983	-3.68671359404366	0.748907531981696	2.35398262318572e-07	9.21056331079901e-07
GO:0005112	molecular_function	4	Notch binding	87.669809646209	-2.6448758936148	0.52327674864571	2.35548127452485e-07	9.21440735267776e-07
GO:0097102	biological_process	6	endothelial tip cell fate specification	13.4122957360902	-4.10401966903188	0.84666738310866	2.35799314561412e-07	9.22221245600614e-07
GO:2000270	biological_process	8	negative regulation of fibroblast apoptotic process	25.9334859720822	-3.17024177683407	0.634566851062873	2.36581918711279e-07	9.25079353558888e-07
GO:0021549	biological_process	3	cerebellum development	903.374020404654	-2.39739344806836	0.472392025933526	2.37405422615321e-07	9.28096100237294e-07
GO:0046083	biological_process	8	adenine metabolic process	10.0766825862798	-3.56478584056966	0.721673121713088	2.38332540756792e-07	9.31516499345025e-07
GO:0021904	biological_process	5	dorsal/ventral neural tube patterning	23.4562101656889	-3.34327810372143	0.672525456984797	2.38984693533491e-07	9.33860941237481e-07
GO:0071947	biological_process	10	protein deubiquitination involved in ubiquitin-dependent protein catabolic process	7.26516670033298	-2.92008974170074	0.58130898131099	2.391352167839e-07	9.3424460923454e-07
GO:0048525	biological_process	5	negative regulation of viral process	14.3044732326422	-2.96539244687887	0.591020941686563	2.4017415403099e-07	9.38098172746865e-07
GO:0035095	biological_process	3	behavioral response to nicotine	19.0467750995376	-3.82664105523312	0.781722521584632	2.40279798287749e-07	9.38305491016479e-07
GO:1903142	biological_process	9	positive regulation of establishment of endothelial barrier	12.5242034420261	-3.75564127084219	0.765369769067523	2.40701058034592e-07	9.39744944426392e-07
GO:0048007	biological_process	5	antigen processing and presentation, exogenous lipid antigen via MHC class Ib	27.6296008788911	-3.35027978557336	0.674340982125654	2.41492197565572e-07	9.42627536965986e-07
GO:0002554	biological_process	9	serotonin secretion by platelet	101.727545144343	-3.62068390381589	0.734922995821844	2.43590918933948e-07	9.50611697195229e-07
GO:0046320	biological_process	7	regulation of fatty acid oxidation	17.1071075349175	-4.01179272668859	0.825854134357456	2.44686020982785e-07	9.54676606457424e-07
GO:0009597	biological_process	6	detection of virus	36.5045908229302	-3.09727345314697	0.619747508369909	2.45620280628835e-07	9.58112327190713e-07
GO:0032485	biological_process	9	regulation of Ral protein signal transduction	6.4738083236617	-3.20466443249091	0.643016205254016	2.46207343802993e-07	9.60192503142543e-07
GO:0045329	biological_process	7	carnitine biosynthetic process	20.0505611370061	-3.28147056342022	0.659790962709025	2.46551331082587e-07	9.61323997340361e-07
GO:1901016	biological_process	9	regulation of potassium ion transmembrane transporter activity	34.0913282528209	-3.43710389505262	0.694164554796869	2.47195252465068e-07	9.63624209762275e-07
GO:0019778	molecular_function	5	Atg12 activating enzyme activity	9.87718884053096	-3.26559452806715	0.656442775708275	2.47721061991642e-07	9.65463090949959e-07
GO:0042997	biological_process	9	negative regulation of Golgi to plasma membrane protein transport	16.0443918092459	-3.93371600483514	0.807788233706576	2.4790579248385e-07	9.65650185899032e-07
GO:0090400	biological_process	5	stress-induced premature senescence	16.1325313825646	-3.80112088058288	0.776789908641438	2.47881257925152e-07	9.65650185899032e-07
GO:1900748	biological_process	7	positive regulation of vascular endothelial growth factor signaling pathway	14.5303052705581	-3.52937292901093	0.714848602659393	2.47931361455197e-07	9.65650185899032e-07
GO:0001032	molecular_function	10	RNA polymerase III type 3 promoter sequence-specific DNA binding	16.1572953631401	-3.64561131190844	0.741126733593549	2.4812777856709e-07	9.66204373346981e-07
GO:0051249	biological_process	6	regulation of lymphocyte activation	10.7312512919358	-3.81149309191596	0.779364809780234	2.49210731863438e-07	9.70209719468348e-07
GO:1905344	biological_process	11	prostaglandin catabolic process	17.4104375109894	-4.39864834779705	0.921627842583403	2.5031743602095e-07	9.74305763840809e-07
GO:0040017	biological_process	4	positive regulation of locomotion	51.2782845676643	-3.71508840980753	0.757334988596675	2.50939451203508e-07	9.765138879404e-07
GO:0045200	biological_process	4	establishment of neuroblast polarity	40.098565776682	-4.02758924153336	0.830524687098904	2.51198033841602e-07	9.77307084584264e-07
GO:0060385	biological_process	10	axonogenesis involved in innervation	25.671305158659	-3.33215377354451	0.671437980771081	2.51586107304234e-07	9.78603620697447e-07
GO:0003996	molecular_function	5	acyl-CoA ligase activity	8.0112375674353	-3.29346794512494	0.663172050853784	2.53807418556651e-07	9.87028849942532e-07
GO:0036093	biological_process	3	germ cell proliferation	13.1589422699166	-4.0489808650629	0.836075707227241	2.54314180392382e-07	9.88784169027229e-07
GO:0019767	molecular_function	5	IgE receptor activity	93.9189156048989	-3.48542268128932	0.70574672470103	2.54528441332987e-07	9.89401715547433e-07
GO:0043161	biological_process	9	proteasome-mediated ubiquitin-dependent protein catabolic process	1322.50301831997	-2.03233293010054	0.399417153195375	2.55832792076613e-07	9.94255462348692e-07
GO:0019048	biological_process	5	modulation by virus of host process	56.0145107479662	3.12265289822377	0.626245047792298	2.56252987454904e-07	9.95671707895089e-07
GO:0060296	biological_process	8	regulation of cilium beat frequency involved in ciliary motility	13.7048429334302	-3.2649948719875	0.657272554520551	2.57126441759878e-07	9.98848092581898e-07
GO:0045569	molecular_function	3	TRAIL binding	10.4143138139522	-3.5159678424912	0.713002280103589	2.58257944057022e-07	1.0030253049212e-06
GO:0004857	molecular_function	3	enzyme inhibitor activity	303.891803030474	-2.35458561531648	0.465215676336438	2.5987410894502e-07	1.00908262881632e-06
GO:0030857	biological_process	6	negative regulation of epithelial cell differentiation	42.7607399492749	-3.49243338123589	0.707962437846411	2.60435768123461e-07	1.01104359743449e-06
GO:1902305	biological_process	8	regulation of sodium ion transmembrane transport	12.562780189908	-3.3292187219815	0.671832584074258	2.61663421591784e-07	1.01543983612027e-06
GO:1903423	biological_process	8	positive regulation of synaptic vesicle recycling	18.695380061602	-3.86415827802232	0.793215597935211	2.61681974574413e-07	1.01543983612027e-06
GO:1901873	biological_process	8	regulation of post-translational protein modification	18.099490956576	-4.05393223288762	0.838299477231856	2.61969474559819e-07	1.01633451877695e-06
GO:0018242	biological_process	9	protein O-linked glycosylation via serine	17.5236984383155	-3.99445209694741	0.824091664583539	2.62274880616099e-07	1.01729826575345e-06
GO:0003945	molecular_function	7	N-acetyllactosamine synthase activity	11.2605621299762	-3.61262082004661	0.735391381094687	2.63300522907629e-07	1.02105460219448e-06
GO:1904861	biological_process	7	excitatory synapse assembly	18.813998513277	-4.03539701034519	0.834150662702164	2.64272411552775e-07	1.02460090056843e-06
GO:0036018	biological_process	6	cellular response to erythropoietin	18.0669235231439	-3.8763890140303	0.796519760935168	2.65192542531302e-07	1.02794503456759e-06
GO:0033004	biological_process	7	negative regulation of mast cell activation	13.0703051279749	-3.93946368656314	0.811488451816946	2.65925878565679e-07	1.03056381511016e-06
GO:0060528	biological_process	7	secretory columnal luminar epithelial cell differentiation involved in prostate glandular acinus development	16.2076219225215	-3.50265116073429	0.710882079507338	2.66269921300245e-07	1.03167312680907e-06
GO:0046549	biological_process	7	retinal cone cell development	8.12811421466044	-2.71906188839367	0.541270028277583	2.66530564798028e-07	1.03245889358611e-06
GO:0001573	biological_process	8	ganglioside metabolic process	12.4630719873945	-3.82423209825368	0.784485054604437	2.66617415451081e-07	1.03257124447858e-06
GO:0042296	molecular_function	4	ISG15 transferase activity	23.4874225714344	-3.71553898137413	0.759328358268004	2.66854960170676e-07	1.03326703666954e-06
GO:0017121	biological_process	9	plasma membrane phospholipid scrambling	16.6301318980158	-3.3223086260716	0.670896786915366	2.67514753548923e-07	1.03559712662075e-06
GO:0001030	molecular_function	10	RNA polymerase III type 1 promoter sequence-specific DNA binding	15.9899571338463	-3.66313615534616	0.747454762232562	2.68164344508886e-07	1.03766172761405e-06
GO:0001031	molecular_function	10	RNA polymerase III type 2 promoter sequence-specific DNA binding	15.9899571338463	-3.66313615534616	0.747454762232562	2.68164344508886e-07	1.03766172761405e-06
GO:0000186	biological_process	13	activation of MAPKK activity	210.329590375933	-2.62002692946615	0.520741789881405	2.68982564203594e-07	1.04060224773172e-06
GO:0060539	biological_process	6	diaphragm development	17.3296870693411	-2.75132253073799	0.548283224858103	2.69552425192773e-07	1.04258088617356e-06
GO:0009291	biological_process	4	unidirectional conjugation	63.7946403376861	3.36179784734288	0.679863836126318	2.69962316448744e-07	1.0439400668566e-06
GO:0009553	biological_process	5	embryo sac development	10.4733707276521	-2.94594217216207	0.589692590580332	2.71714050858273e-07	1.05048642144686e-06
GO:0047420	molecular_function	5	N-acyl-D-amino-acid deacylase activity	5.46531555932842	4.26023325445308	0.890104051301507	2.71874198241857e-07	1.05087796418734e-06
GO:0008334	biological_process	8	histone mRNA metabolic process	21.8263089549443	-3.64377416883222	0.743455934796006	2.71982033386527e-07	1.05106717816616e-06
GO:0003184	biological_process	4	pulmonary valve morphogenesis	21.1793072932703	-3.05536332418418	0.613251458848901	2.72871219410513e-07	1.05427516590425e-06
GO:0048854	biological_process	4	brain morphogenesis	88.8718008877388	-2.85206118262276	0.569934495766637	2.743043157491e-07	1.05958278210808e-06
GO:0042610	molecular_function	4	CD8 receptor binding	14.6923044419631	-4.05562454684769	0.840420279368073	2.750795587138e-07	1.0623474952491e-06
GO:0004879	molecular_function	4	nuclear receptor activity	137.486787094295	-2.32466276567339	0.460153337591742	2.76370735651082e-07	1.06710310001553e-06
GO:0035914	biological_process	4	skeletal muscle cell differentiation	160.83305475719	-2.74395522641548	0.547400345195515	2.78225450858926e-07	1.07403207133041e-06
GO:0008094	molecular_function	8	DNA-dependent ATPase activity	333.229951253364	-1.42719719930715	0.279517230785563	2.78647337044913e-07	1.07542810081118e-06
GO:0010957	biological_process	9	negative regulation of vitamin D biosynthetic process	7.81925356942096	-3.66281879711493	0.748658525037022	2.79688634421572e-07	1.07921360234005e-06
GO:0034063	biological_process	6	stress granule assembly	121.880692872642	-2.82597876083025	0.564862668744601	2.80059930868805e-07	1.0804127438963e-06
GO:0006488	biological_process	6	dolichol-linked oligosaccharide biosynthetic process	39.4307608251368	-2.31851160526824	0.459154589464357	2.80591632327841e-07	1.08223004257821e-06
GO:0009912	biological_process	6	auditory receptor cell fate commitment	13.5479938287886	-3.18985093676743	0.643099797710586	2.80709108528079e-07	1.08244925193913e-06
GO:0002637	biological_process	6	regulation of immunoglobulin production	15.7379922127706	-3.77502287319904	0.774712937113045	2.81085995440442e-07	1.08344401948107e-06
GO:1900136	biological_process	8	regulation of chemokine activity	19.4479302668835	-4.20805226218903	0.878422313330569	2.81088473625594e-07	1.08344401948107e-06
GO:0043616	biological_process	4	keratinocyte proliferation	14.2035364293234	-3.64390994246207	0.744883855962519	2.84868713381786e-07	1.09777774910727e-06
GO:1903280	biological_process	11	negative regulation of calcium:sodium antiporter activity	17.1307855262939	-3.95608682994413	0.817947340769412	2.86405172199304e-07	1.10346046271478e-06
GO:0032594	biological_process	9	protein transport within lipid bilayer	21.15658924711	-4.44318398634043	0.938614522415069	2.87837664741313e-07	1.10874024938119e-06
GO:0070189	biological_process	8	kynurenine metabolic process	18.3641954246096	-3.60699883219194	0.736953790983246	2.89687869164771e-07	1.11562642170252e-06
GO:0001227	molecular_function	4	DNA-binding transcription repressor activity, RNA polymerase II-specific	253.469400505475	-2.42369850891088	0.481407071477617	2.89835965417786e-07	1.1159559928187e-06
GO:0048268	biological_process	7	clathrin coat assembly	342.544864211446	-2.1105515967557	0.417193683355387	2.90022132471002e-07	1.11643197425219e-06
GO:0036289	biological_process	10	peptidyl-serine autophosphorylation	44.3934521347432	-2.62701249636675	0.523725214877229	2.90257268888953e-07	1.11685541057724e-06
GO:0043559	molecular_function	5	insulin binding	15.2797223962011	-3.49084696492559	0.710688272209571	2.90256404281682e-07	1.11685541057724e-06
GO:0000018	biological_process	7	regulation of DNA recombination	32.5238287417593	-2.86779752842086	0.57458152782196	2.90915645457408e-07	1.11914747228766e-06
GO:0043968	biological_process	12	histone H2A acetylation	51.0859456298581	-2.66529880014268	0.531811375417438	2.9115038383195e-07	1.11961297808725e-06
GO:2000058	biological_process	9	regulation of ubiquitin-dependent protein catabolic process	69.8921345673272	-3.58970159125459	0.733162800533071	2.91162097718824e-07	1.11961297808725e-06
GO:0099089	biological_process	6	establishment of endoplasmic reticulum localization to postsynapse	10.3494691666136	-3.73089855938757	0.765608394762423	2.91371765648248e-07	1.12017790584131e-06
GO:0031547	biological_process	8	brain-derived neurotrophic factor receptor signaling pathway	10.77796213435	-3.93747753419256	0.814199823135263	2.92237594577286e-07	1.12326465615947e-06
GO:0071763	biological_process	5	nuclear membrane organization	16.6127438911373	-3.56360074151139	0.72744523432645	2.93317603810349e-07	1.12717313843159e-06
GO:0031720	molecular_function	3	haptoglobin binding	28.7543012267503	-4.78732443511112	1.03078931556599	2.94039404490116e-07	1.12970369568415e-06
GO:0030262	biological_process	6	apoptotic nuclear changes	12.4890653558603	-3.88094586642811	0.801027113209652	2.94281292826738e-07	1.13038973035448e-06
GO:0047042	molecular_function	7	androsterone dehydrogenase (B-specific) activity	12.7836600485773	-3.76722989664495	0.774376053049498	2.94443294028654e-07	1.13076867435703e-06
GO:0002587	biological_process	7	negative regulation of antigen processing and presentation of peptide antigen via MHC class II	11.0984938314061	-3.94829970573093	0.817085062740582	2.94884640246473e-07	1.13222001041074e-06
GO:0004725	molecular_function	7	protein tyrosine phosphatase activity	1194.16248108591	-1.57150119835462	0.308859145591367	2.95271274782146e-07	1.13346069997017e-06
GO:0035335	biological_process	8	peptidyl-tyrosine dephosphorylation	1194.09129794719	-1.57143373118133	0.308851819852605	2.95428618813693e-07	1.13382086558255e-06
GO:0035196	biological_process	10	production of miRNAs involved in gene silencing by miRNA	72.4036596503152	-2.87404336134324	0.576281267226896	2.95761097898135e-07	1.13485287994018e-06
GO:1902960	biological_process	11	negative regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process	14.2711865882872	-3.40905218540318	0.693009871487713	2.97230751865759e-07	1.14024692043924e-06
GO:0001542	biological_process	4	ovulation from ovarian follicle	12.5070153889558	-3.41782349940084	0.695070746929695	2.98295776553282e-07	1.14408672356598e-06
GO:0010510	biological_process	11	regulation of acetyl-CoA biosynthetic process from pyruvate	13.2663971363644	-3.82247992166595	0.787771584464646	2.98888340128953e-07	1.14611318395313e-06
GO:0042092	biological_process	3	type 2 immune response	8.38446904109919	-3.51386335444535	0.716799169254123	2.99657719757886e-07	1.14873877154691e-06
GO:2000298	biological_process	11	regulation of Rho-dependent protein serine/threonine kinase activity	10.2462572200478	-3.90337468622962	0.806947228268906	2.99701762414228e-07	1.14873877154691e-06
GO:1905165	biological_process	9	regulation of lysosomal protein catabolic process	11.6447633320619	-3.93265081549025	0.814070045142757	3.01146979588837e-07	1.1540303962346e-06
GO:0047860	molecular_function	5	diiodophenylpyruvate reductase activity	18.2783539148757	-4.30523181953293	0.905434600084129	3.02101272195372e-07	1.15743887286701e-06
GO:0048675	biological_process	5	axon extension	200.959819031848	-2.43175410281956	0.483877075139826	3.02724052791644e-07	1.15957603912679e-06
GO:0048515	biological_process	4	spermatid differentiation	30.3615398571619	-2.90302294443585	0.582998722238965	3.02816374635731e-07	1.15968081683068e-06
GO:0036435	molecular_function	5	K48-linked polyubiquitin modification-dependent protein binding	60.6546021050175	-3.74248210646831	0.769579687106172	3.03486964378437e-07	1.16199963838591e-06
GO:0099179	biological_process	6	regulation of synaptic membrane adhesion	14.8493148525635	-3.78959421131105	0.780593323254754	3.03772135783537e-07	1.16284208100711e-06
GO:0004861	molecular_function	7	cyclin-dependent protein serine/threonine kinase inhibitor activity	24.504128414252	-3.00983035902332	0.606028193746483	3.04128439314769e-07	1.16395639832089e-06
GO:1903204	biological_process	9	negative regulation of oxidative stress-induced neuron death	85.2378884027432	-2.80660820579746	0.562648339826287	3.05392677548601e-07	1.16854432888371e-06
GO:0003073	biological_process	4	regulation of systemic arterial blood pressure	18.4506730132515	-3.60606461605115	0.738409522851909	3.06265757287162e-07	1.17163389789452e-06
GO:0004930	molecular_function	4	G protein-coupled receptor activity	7582.19024987075	-2.18741890014113	0.433768913878809	3.06383693194833e-07	1.17183392404709e-06
GO:0048545	biological_process	5	response to steroid hormone	153.230600220644	-2.76920938868417	0.554909961031261	3.08120192743534e-07	1.178223102072e-06
GO:0060178	biological_process	6	regulation of exocyst localization	20.5974811787768	-3.34703378957148	0.680181319659296	3.08218185484304e-07	1.17834538678407e-06
GO:0048070	biological_process	3	regulation of developmental pigmentation	17.3618753349061	-3.70102278635931	0.760458377694621	3.08296363606283e-07	1.17839188230667e-06
GO:0043583	biological_process	5	ear development	8.72860077332679	-3.05753670708952	0.616776812123927	3.09718193451078e-07	1.18357305782525e-06
GO:0035845	biological_process	4	photoreceptor cell outer segment organization	36.4161961014131	-2.56259264871273	0.511593500816461	3.10497379966264e-07	1.18629671070159e-06
GO:0060334	biological_process	8	regulation of interferon-gamma-mediated signaling pathway	155.26837224897	-2.86506927697342	0.575494149353045	3.1097708319937e-07	1.18787522685828e-06
GO:0010613	biological_process	8	positive regulation of cardiac muscle hypertrophy	95.1785952814665	-2.95802035592243	0.595422501686017	3.11273534161582e-07	1.18875322738217e-06
GO:0042975	molecular_function	4	peroxisome proliferator activated receptor binding	48.3129704791728	-2.70172735646574	0.541043126908516	3.13984429872565e-07	1.19884964133161e-06
GO:0032764	biological_process	9	negative regulation of mast cell cytokine production	7.2746801840956	-3.40395447150387	0.693450289016618	3.14582321740908e-07	1.20087562940017e-06
GO:1902894	biological_process	12	negative regulation of pri-miRNA transcription by RNA polymerase II	48.8386060095812	-2.86801444385101	0.576416841201454	3.15064862331986e-07	1.20246050729655e-06
GO:0046986	biological_process	8	negative regulation of hemoglobin biosynthetic process	11.5732476562167	-4.01397587573968	0.835186966840561	3.15438539089527e-07	1.2036293122591e-06
GO:0001975	biological_process	6	response to amphetamine	119.482407271842	-3.13931677311416	0.635137335800508	3.16956628183675e-07	1.2091634565246e-06
GO:0051145	biological_process	5	smooth muscle cell differentiation	51.9635891229954	-3.44499672551651	0.703021063275406	3.18580218681984e-07	1.21483804816779e-06
GO:0071354	biological_process	6	cellular response to interleukin-6	70.1986985040814	-3.18948489308276	0.646245744265578	3.18519520084639e-07	1.21483804816779e-06
GO:0009753	biological_process	5	response to jasmonic acid	10.8531826074585	-3.38367569159601	0.689278971300722	3.18758780094433e-07	1.21525933889057e-06
GO:1903215	biological_process	10	negative regulation of protein targeting to mitochondrion	15.11503657506	-3.4480032656347	0.703773323511154	3.19425810369914e-07	1.21754232652209e-06
GO:0045499	molecular_function	5	chemorepellent activity	23.3256788136521	-2.56749055360687	0.513199014853273	3.19751792656314e-07	1.21849996364603e-06
GO:1904579	biological_process	6	cellular response to thapsigargin	13.2842158271244	-3.98769166053607	0.82932921330073	3.19813575892529e-07	1.21849996364603e-06
GO:0050994	biological_process	6	regulation of lipid catabolic process	18.1437199609439	-2.48440214377887	0.49591287173756	3.20876623359292e-07	1.22228931433277e-06
GO:0048368	biological_process	5	lateral mesoderm development	18.5743928967291	-3.84433249376896	0.795271467197567	3.21102737825016e-07	1.22288966720216e-06
GO:0070427	biological_process	8	nucleotide-binding oligomerization domain containing 1 signaling pathway	13.1606918075755	-3.36256952555291	0.684859999259776	3.2220452456759e-07	1.22682396833009e-06
GO:0007250	biological_process	12	activation of NF-kappaB-inducing kinase activity	30.0566263917207	-2.89919272408351	0.5836086484976	3.22386283314202e-07	1.22725424550192e-06
GO:0006366	biological_process	10	transcription by RNA polymerase II	887.691258287109	-2.19395102896413	0.435973520829008	3.22825331385383e-07	1.22840165534621e-06
GO:2000020	biological_process	7	positive regulation of male gonad development	10.5714031296954	-2.9518915777165	0.59495308819668	3.22778600864927e-07	1.22840165534621e-06
GO:0033523	biological_process	11	histone H2B ubiquitination	48.1249906952549	-3.14131014326357	0.636286473084513	3.26041288222282e-07	1.24037446606303e-06
GO:0034720	biological_process	11	histone H3-K4 demethylation	51.9801239735935	-2.51784394539627	0.503332690979055	3.28308873923881e-07	1.248735009491e-06
GO:0032364	biological_process	6	oxygen homeostasis	32.7324212273588	-3.04123708024742	0.614669013661842	3.2841894392116e-07	1.24888754771894e-06
GO:0008080	molecular_function	6	N-acetyltransferase activity	186.005390306964	-2.4330149885403	0.485736271589528	3.29840484367329e-07	1.25402612267451e-06
GO:0006893	biological_process	7	Golgi to plasma membrane transport	187.139114223242	-2.30272864085972	0.458743316023377	3.29998320703017e-07	1.25435903418843e-06
GO:0034214	biological_process	7	protein hexamerization	84.8793101996782	-2.72567006976797	0.547166211482631	3.30124303665535e-07	1.25457075163505e-06
GO:0070139	molecular_function	8	SUMO-specific endopeptidase activity	16.6037616573443	-3.5613539957627	0.730496893895439	3.30770750584226e-07	1.25675987610226e-06
GO:0030210	biological_process	8	heparin biosynthetic process	8.35312013612688	-3.38731223399869	0.691243999550252	3.32209078979805e-07	1.26195617360918e-06
GO:0097150	biological_process	4	neuronal stem cell population maintenance	51.3695160072792	-2.75788847675797	0.554194749319131	3.33126734165961e-07	1.26517280954519e-06
GO:0004583	molecular_function	6	dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity	7.97900354499079	-2.78204732479356	0.559401134210168	3.34207196114077e-07	1.2690062647599e-06
GO:0016153	molecular_function	5	urocanate hydratase activity	7.21155275474006	2.12383084277169	0.422179441386855	3.34511894377308e-07	1.26989309116013e-06
GO:1990049	biological_process	10	retrograde neuronal dense core vesicle transport	45.0601760559384	-3.77788128786981	0.781074889202607	3.35615598963424e-07	1.273812128747e-06
GO:0034596	molecular_function	7	phosphatidylinositol phosphate 4-phosphatase activity	18.8139611816522	-3.89003824336864	0.807763064218104	3.37275716387443e-07	1.27984088807735e-06
GO:0005509	molecular_function	5	calcium ion binding	34055.3151887151	-1.91461540868503	0.379768001514059	3.40286880931991e-07	1.29090151842003e-06
GO:1904562	biological_process	8	phosphatidylinositol 5-phosphate metabolic process	10.6484337797464	-3.67866878151377	0.758371532887013	3.4033515662099e-07	1.29090151842003e-06
