"V1"	"V2"	"V3"	"V4"	"V5"	"V6"
"GO:0046485-ether lipid metabolic process"	8.66245286251615e-10	0.000385540824564479	0.000644439836197937	0.000888819330229831	0.0760177149839293	0.0103214525228783
"GO:0048636-positive regulation of muscle organ development"	4.92342210097935e-11	0.000434056108562265	0.000538467145363538	0.000901277955892066	0.0243440426569657	0.0103214115626002
"GO:1904019-epithelial cell apoptotic process"	1.26417458940968e-10	0.000433884468577989	0.000527747644024779	0.000900132134278705	0.0244784993709645	0.131718332528722
"GO:0019649-formaldehyde assimilation"	2.13179104939801e-09	0.000422266579715844	0.000634794913514715	0.00089327679175546	0.0486230026717688	0.010321422985509
"GO:0010657-muscle cell apoptotic process"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0051146-striated muscle cell differentiation"	8.61598848487107e-11	0.00043405645881109	0.000538409519756748	0.000901293263447637	0.0246787073560068	0.0103214075691913
"GO:1901420-negative regulation of response to alcohol"	1.72380169425433e-10	0.000433850174649176	0.000537727317870082	0.000902997452172498	0.00246783474708138	0.15037705536747
"GO:0032490-detection of molecule of bacterial origin"	3.69256660332002e-11	0.000434056732121262	0.000538379153921198	0.000901260091130937	0.0241673802645983	0.0103214094729648
"GO:0055095-lipoprotein particle mediated signaling"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0009966-regulation of signal transduction"	6.16245262500683	0.377181349938746	0.236608889397488	0.146942457431556	0.47221035651242	0.289011383669146
"GO:0097711-ciliary basal body-plasma membrane docking"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0043244-regulation of protein-containing complex disassembly"	0.0445339103362032	0.379332249144673	0.222082524801687	0.132139966565378	1.6637305411221	0.887870392440228
"GO:0000712-resolution of meiotic recombination intermediates"	1.39738484277074e-09	0.000433685773198496	0.000774398072166142	0.000898627746786471	0.0486621507999005	0.0103212754938199
"GO:0048240-sperm capacitation"	3.69256660332002e-11	0.000434056732121262	0.000538379153921198	0.000901260091130937	0.0241673802645983	0.0103214094729648
"GO:1905421-regulation of plant organ morphogenesis"	1.36041032090933e-09	0.00043368490726674	0.000774397416811477	0.000898641187889881	0.047490612549782	0.0103212676553954
"GO:0016311-dephosphorylation"	1.53640077326495	0.894818717062588	0.405115190508512	0.183582588355957	5.95226860961897	0.694282122145754
"GO:0042727-flavin-containing compound biosynthetic process"	1.09107129822094	8.52522136068767	12.712877436053	0.226165971748539	8.44892605613637	29.6747938958543
"GO:0061756-leukocyte adhesion to vascular endothelial cell"	1.72380169425433e-10	0.000433850174649176	0.000537727317870082	0.000902997452172498	0.00246783474708138	0.15037705536747
"GO:0009723-response to ethylene"	6.59333845204092e-10	0.000427464401922853	0.000628537909222212	0.000896578689099	0.0484435411405882	0.0103215093686042
"GO:0021849-neuroblast division in subventricular zone"	8.61900891961322e-11	0.000433849490242152	0.000538090917889065	0.000903048371560693	0.00246758680791709	0.136854213681099
"GO:0018959-aerobic phenol-containing compound metabolic process"	7.3851330421675e-11	0.000434056225007553	0.000538449395272994	0.000901291640903828	0.0245872610456167	0.0103214096535136
"GO:0048535-lymph node development"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0021873-forebrain neuroblast division"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0009597-detection of virus"	8.73705780711936e-10	0.000401874183796852	0.000617789761054595	0.000896793128866275	0.0475487818735077	0.0103157602683014
"GO:1903576-response to L-arginine"	3.69256660332002e-11	0.000434056732121262	0.000538379153921198	0.000901260091130937	0.0241673802645983	0.0103214094729648
"GO:1900140-regulation of seedling development"	6.34672187324516e-10	0.000427460974816865	0.000628534846377592	0.000896591867938959	0.0475488826784874	0.0103215058286556
"GO:0080114-positive regulation of glycine hydroxymethyltransferase activity"	6.15427758049032e-11	0.000434056062951426	0.000538474902084749	0.00090128720990132	0.0244784983403154	0.0103214111650947
"GO:0040018-positive regulation of multicellular organism growth"	5.26675040506438e-10	0.000415789832207915	0.000604647056429212	0.000895973412614789	0.0501465576247495	0.0103216202058953
"GO:2000696-regulation of epithelial cell differentiation involved in kidney development"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0098660-inorganic ion transmembrane transport"	30.2119157254859	1.90629977743794	1.05033971821868	0.268191343597721	17.3714313730765	1.7854865957364
"GO:0071455-cellular response to hyperoxia"	0.00587141368355646	0.000427980169566493	0.000517272051740314	0.000903376444775362	0.00234940858776067	0.0102657166678456
"GO:0071369-cellular response to ethylene stimulus"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0030851-granulocyte differentiation"	4.3095045719634e-11	0.00043384894023821	0.000538329192010744	0.00090308914573128	0.0024671105706901	0.124787165775204
"GO:2001116-methanopterin-containing compound biosynthetic process"	7.3851330421675e-11	0.000434056225007553	0.000538449395272994	0.000901291640903828	0.0245872610456167	0.0103214096535136
"GO:0010884-positive regulation of lipid storage"	3.67438166670929e-09	0.000395613909990515	0.000764113282301045	0.000884354123516953	0.0991571338768023	0.0103214349011589
"GO:0019217-regulation of fatty acid metabolic process"	0.245052873808219	0.036657763516221	0.0509008264012936	0.0300494842914271	0.245156040611295	0.124909426641002
"GO:0090207-regulation of triglyceride metabolic process"	1.37843046755574e-09	0.000433504719423472	0.000774400718229767	0.000901484173484986	0.0237830543746062	0.124786572106608
"GO:1990869-cellular response to chemokine"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0048919-posterior lateral line neuromast development"	1.50832650200706e-10	0.000433850065701238	0.00053779729757922	0.000903006778200644	0.00246780747012877	0.147621587574112
"GO:0042631-cellular response to water deprivation"	1.42119464247331e-09	0.000422273582874307	0.000634895327540016	0.000893314765352888	0.04754889679059	0.0103214237642339
"GO:0038007-netrin-activated signaling pathway"	8.61900891961322e-11	0.000433849490242152	0.000538090917889065	0.000903048371560693	0.00246758680791709	0.136854213681099
"GO:0014821-phasic smooth muscle contraction"	3.69256660332002e-11	0.000434056732121262	0.000538379153921198	0.000901260091130937	0.0241673802645983	0.0103214094729648
"GO:0046154-rhodopsin metabolic process"	6.78397543617644e-11	0.000433885868197473	0.000527683286692624	0.000900197937918287	0.0239081038804139	0.124790621164165
"GO:0010640-regulation of platelet-derived growth factor receptor signaling pathway"	8.61598848487107e-11	0.00043405645881109	0.000538409519756748	0.000901293263447637	0.0246787073560068	0.0103214075691913
"GO:0048753-pigment granule organization"	1.22820792436605e-09	0.000433850882983308	0.000536992467939902	0.0009029488757371	0.00246814264594432	0.204357214799512
"GO:1903393-positive regulation of adherens junction organization"	6.15427758049032e-11	0.000434056062951426	0.000538474902084749	0.00090128720990132	0.0244784983403154	0.0103214111650947
"GO:0046739-transport of virus in multicellular host"	8.61598848487107e-11	0.00043405645881109	0.000538409519756748	0.000901293263447637	0.0246787073560068	0.0103214075691913
"GO:0009862-systemic acquired resistance, salicylic acid mediated signaling pathway"	4.3095045719634e-11	0.00043384894023821	0.000538329192010744	0.00090308914573128	0.0024671105706901	0.124787165775204
"GO:0098771-inorganic ion homeostasis"	12.1761771738163	0.536284135775533	0.377866803344849	0.136043388963223	2.63249448589012	0.657572314405707
"GO:0009231-riboflavin biosynthetic process"	1.09105954330038	8.50433712449205	12.7095675666931	0.22352704286753	8.03971514003827	29.6498839328313
"GO:0010224-response to UV-B"	1.39370690706424e-09	0.000421315832557793	0.000636053722315203	0.000899338291123402	0.0239109178485761	0.0103147908801298
"GO:0033566-gamma-tubulin complex localization"	1.14088544294862e-10	0.000433884651074332	0.000527741137862156	0.000900147535911412	0.0243440435861722	0.13171832082816
"GO:0040019-positive regulation of embryonic development"	4.92342210097935e-11	0.000434056108562265	0.000538467145363538	0.000901277955892066	0.0243440426569657	0.0103214115626002
"GO:0055080-cation homeostasis"	12.184560305645	0.513141167523026	0.374192651022296	0.135789200331769	2.49330140583644	0.653575716000862
"GO:2000647-negative regulation of stem cell proliferation"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0036438-maintenance of lens transparency"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0051905-establishment of pigment granule localization"	1.11021673953648e-10	0.000433884299619334	0.000527766644699801	0.000900173947745765	0.0239081039126692	0.136857731879991
"GO:0070587-regulation of cell-cell adhesion involved in gastrulation"	3.69256660332002e-11	0.000434056732121262	0.000538379153921198	0.000901260091130937	0.0241673802645983	0.0103214094729648
"GO:1903036-positive regulation of response to wounding"	5.93254360490471e-09	0.000365076105133061	0.00076295210033477	0.000873767531793938	0.142664926772026	0.12479492937761
"GO:0021847-ventricular zone neuroblast division"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0044407-single-species biofilm formation in or on host organism"	7.53003875777279e-10	0.000415766393088268	0.000604628587308662	0.000895943101596365	0.0510797820122646	0.0103216189375722
"GO:0099132-cation transmembrane transport"	9.93033620829269	0.736291333589669	0.431997216032645	0.181289736115225	5.70127822242734	1.02241613838311
"GO:0060457-negative regulation of digestive system process"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0048496-maintenance of animal organ identity"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0033692-cellular polysaccharide biosynthetic process"	13.0967839775066	11.7900175384592	13.0867121575052	0.257859480357832	11.1311169282332	7.28979442829717
"GO:0051252-regulation of RNA metabolic process"	8.96174769134931	4.79241322771211	1.97799647033341	0.441710114819419	49.1142585668645	5.34312610774114
"GO:0015672-monovalent inorganic cation transport"	34.9276239635356	1.75652213985363	0.956626698354907	0.261570252151748	15.028113511598	1.70722515595484
"GO:0045601-regulation of endothelial cell differentiation"	3.69256660332002e-11	0.000434056732121262	0.000538379153921198	0.000901260091130937	0.0241673802645983	0.0103214094729648
"GO:0031664-regulation of lipopolysaccharide-mediated signaling pathway"	2.308451604266e-09	0.00039569601376953	0.000765361041727044	0.00088431599317143	0.0955024449439774	0.0103214198142665
"GO:0045844-positive regulation of striated muscle tissue development"	4.92342210097935e-11	0.000434056108562265	0.000538467145363538	0.000901277955892066	0.0243440426569657	0.0103214115626002
"GO:0030647-aminoglycoside antibiotic metabolic process"	2.34372246064101e-10	0.000433882833604183	0.000527790066563732	0.000900096824503035	0.024478499466107	0.150380576953957
"GO:0071869-response to catecholamine"	3.69256660332002e-11	0.000434056732121262	0.000538379153921198	0.000901260091130937	0.0241673802645983	0.0103214094729648
"GO:0072577-endothelial cell apoptotic process"	1.01759629461581e-10	0.000433884829510431	0.000527735279290771	0.000900165479045066	0.024167381121567	0.131718302469302
"GO:0042158-lipoprotein biosynthetic process"	0.106996724551283	0.197626084524232	0.187184524661358	0.126513427494787	0.877267248922214	0.271735133179423
"GO:0050909-sensory perception of taste"	1.14088544294862e-10	0.000433884651074332	0.000527741137862156	0.000900147535911412	0.0243440435861722	0.13171832082816
"GO:1902746-regulation of lens fiber cell differentiation"	1.54203591305421e-10	0.000433883345235535	0.000527805700118022	0.000900151860664942	0.0239081039534481	0.144540559182979
"GO:0014820-tonic smooth muscle contraction"	3.69256660332002e-11	0.000434056732121262	0.000538379153921198	0.000901260091130937	0.0241673802645983	0.0103214094729648
"GO:0009834-plant-type secondary cell wall biogenesis"	5.62225783098312e-09	0.000427820079242802	0.000764537079048178	0.000889833415879562	0.0786243303841032	0.124792201969537
"GO:0061371-determination of heart left/right asymmetry"	6.78397543617644e-11	0.000433885868197473	0.000527683286692624	0.000900197937918287	0.0239081038804139	0.124790621164165
"GO:0060143-positive regulation of syncytium formation by plasma membrane fusion"	6.15427758049032e-11	0.000434056062951426	0.000538474902084749	0.00090128720990132	0.0244784983403154	0.0103214111650947
"GO:0003417-growth plate cartilage development"	6.46425677365521e-11	0.000433849190980388	0.000538218556194796	0.000903067852524338	0.00246740581228521	0.131714761691176
"GO:0071786-endoplasmic reticulum tubular network organization"	4.3095045719634e-11	0.00043384894023821	0.000538329192010744	0.00090308914573128	0.0024671105706901	0.124787165775204
"GO:0015780-nucleotide-sugar transmembrane transport"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0000266-mitochondrial fission"	1.35394100744571e-10	0.000434057389607094	0.000538225050839972	0.000901288642593335	0.0249456094891819	0.0103213971551977
"GO:0048641-regulation of skeletal muscle tissue development"	4.92342210097935e-11	0.000434056108562265	0.000538467145363538	0.000901277955892066	0.0243440426569657	0.0103214115626002
"GO:0036499-PERK-mediated unfolded protein response"	3.69256660332002e-11	0.000434056732121262	0.000538379153921198	0.000901260091130937	0.0241673802645983	0.0103214094729648
"GO:0052334-modification by organism of cytoskeleton of other organism involved in symbiotic interaction"	9.8468439100302e-11	0.000434056709253816	0.000538363873220401	0.000901293217812933	0.0247576760651771	0.0103214051670558
"GO:1901404-regulation of tetrapyrrole catabolic process"	6.08783253158182e-10	0.000426300241278181	0.000629369252041121	0.000901301598622207	0.0239114525942069	0.0103076955800611
"GO:0015670-carbon dioxide transport"	4.3095045719634e-11	0.00043384894023821	0.000538329192010744	0.00090308914573128	0.0024671105706901	0.124787165775204
"GO:2000179-positive regulation of neural precursor cell proliferation"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:2001117-tetrahydromethanopterin metabolic process"	7.3851330421675e-11	0.000434056225007553	0.000538449395272994	0.000901291640903828	0.0245872610456167	0.0103214096535136
"GO:0090128-regulation of synapse maturation"	3.69256660332002e-11	0.000434056732121262	0.000538379153921198	0.000901260091130937	0.0241673802645983	0.0103214094729648
"GO:0048662-negative regulation of smooth muscle cell proliferation"	2.60070047826755e-08	0.0217341555020731	0.0275084686646751	0.000878385328801848	0.0257755644362988	0.00991440581163315
"GO:0048146-positive regulation of fibroblast proliferation"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0090504-epiboly"	8.61900891961322e-11	0.000433849490242152	0.000538090917889065	0.000903048371560693	0.00246758680791709	0.136854213681099
"GO:0002367-cytokine production involved in immune response"	3.69256660332002e-11	0.000434056732121262	0.000538379153921198	0.000901260091130937	0.0241673802645983	0.0103214094729648
"GO:0009645-response to low light intensity stimulus"	1.33307323304814e-09	0.000433591683684065	0.000774383410058112	0.000902376681778456	0.0237841934158263	0.0103044333927354
"GO:0098507-polynucleotide 5' dephosphorylation"	3.69256660332002e-11	0.000434056732121262	0.000538379153921198	0.000901260091130937	0.0241673802645983	0.0103214094729648
"GO:0030725-germline ring canal formation"	6.46425677365521e-11	0.000433849190980388	0.000538218556194796	0.000903067852524338	0.00246740581228521	0.131714761691176
"GO:0055096-low-density lipoprotein particle mediated signaling"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:2001204-regulation of osteoclast development"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0071868-cellular response to monoamine stimulus"	3.69256660332002e-11	0.000434056732121262	0.000538379153921198	0.000901260091130937	0.0241673802645983	0.0103214094729648
"GO:0008333-endosome to lysosome transport"	4.92342210097935e-11	0.000434056108562265	0.000538467145363538	0.000901277955892066	0.0243440426569657	0.0103214115626002
"GO:0032891-negative regulation of organic acid transport"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0039638-lipopolysaccharide-mediated virion attachment to host cell"	1.25850618090183e-09	0.000385382232696435	0.000644463240192518	0.000888788865641885	0.0781824306663198	0.0103214509195909
"GO:1902448-positive regulation of shade avoidance"	1.33307323304814e-09	0.000433591683684065	0.000774383410058112	0.000902376681778456	0.0237841934158263	0.0103044333927354
"GO:0002753-cytoplasmic pattern recognition receptor signaling pathway"	3.6630455341767e-10	0.000415790328115952	0.000604676649310307	0.000896013362428377	0.0480802644374775	0.0103216257986171
"GO:0051386-regulation of neurotrophin TRK receptor signaling pathway"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0060585-positive regulation of prostaglandin-endoperoxide synthase activity"	3.69256660332002e-11	0.000434056732121262	0.000538379153921198	0.000901260091130937	0.0241673802645983	0.0103214094729648
"GO:0070483-detection of hypoxia"	5.95538330861491e-10	0.00041470992923124	0.000601548681442776	0.000893884961900254	0.0502915669229543	0.124792488260062
"GO:0044857-plasma membrane raft organization"	6.15427758049032e-11	0.000434056062951426	0.000538474902084749	0.00090128720990132	0.0244784983403154	0.0103214111650947
"GO:1905332-positive regulation of morphogenesis of an epithelium"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0010024-phytochromobilin biosynthetic process"	9.79444808124064e-10	0.000427125909218134	0.000628423268227179	0.000900083740313068	0.0241707786421804	0.131714382703619
"GO:0098828-modulation of inhibitory postsynaptic potential"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0040015-negative regulation of multicellular organism growth"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0016144-S-glycoside biosynthetic process"	9.5200809863697e-10	0.000427463885992138	0.000628404206775569	0.000896554377229663	0.0486229883092973	0.0103215065172701
"GO:0014029-neural crest formation"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0031148-DIF-1 biosynthetic process"	4.92342210097935e-11	0.000434056108562265	0.000538467145363538	0.000901277955892066	0.0243440426569657	0.0103214115626002
"GO:0044380-protein localization to cytoskeleton"	3.61963161356479e-09	0.000421799953031969	0.000634697656425718	0.00089761426429042	0.024481351428273	0.144537817700375
"GO:1904478-regulation of intestinal absorption"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0070141-response to UV-A"	1.39370690706424e-09	0.000421315832557793	0.000636053722315203	0.000899338291123402	0.0239109178485761	0.0103147908801298
"GO:0051510-regulation of unidimensional cell growth"	1.40970968304578e-09	0.000433685937253906	0.000774398226473143	0.000898625054666392	0.0488866498607571	0.0103212769106386
"GO:0090735-DNA repair complex assembly"	3.69256660332002e-11	0.000434056732121262	0.000538379153921198	0.000901260091130937	0.0241673802645983	0.0103214094729648
"GO:0035835-indole alkaloid biosynthetic process"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:2000047-regulation of cell-cell adhesion mediated by cadherin"	7.2098798663861e-10	0.000427468659814272	0.000628542886138542	0.000896562201559455	0.0494418023040647	0.010321512969806
"GO:0051305-chromosome movement towards spindle pole"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0032528-microvillus organization"	1.23085547039309e-10	0.000434057180984645	0.000538270033217672	0.000901290568631299	0.0248893813147439	0.010321399895684
"GO:2000069-regulation of post-embryonic root development"	1.33307323304814e-09	0.000433591683684065	0.000774383410058112	0.000902376681778456	0.0237841934158263	0.0103044333927354
"GO:0097050-type B pancreatic cell apoptotic process"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0034650-cortisol metabolic process"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:2000178-negative regulation of neural precursor cell proliferation"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:1901739-regulation of myoblast fusion"	6.15427758049032e-11	0.000434056062951426	0.000538474902084749	0.00090128720990132	0.0244784983403154	0.0103214111650947
"GO:0019645-anaerobic electron transport chain"	3.63396449925559e-07	0.0593623607050257	0.0930430708866079	0.0310606832978173	0.297859048683369	0.157476088858525
"GO:0032499-detection of peptidoglycan"	3.69256660332002e-11	0.000434056732121262	0.000538379153921198	0.000901260091130937	0.0241673802645983	0.0103214094729648
"GO:0042128-nitrate assimilation"	0.0232429028371031	0.244231820178932	0.195231125102999	0.106755385462363	1.3234084800881	0.261030793001455
"GO:0002213-defense response to insect"	3.69256660332002e-11	0.000434056732121262	0.000538379153921198	0.000901260091130937	0.0241673802645983	0.0103214094729648
"GO:0050880-regulation of blood vessel diameter"	8.9430714440107e-11	0.000433884971447365	0.000527733046271117	0.000900186003592171	0.0239081038937938	0.131718270703417
"GO:0035865-cellular response to potassium ion"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0051823-regulation of synapse structural plasticity"	3.69256660332002e-11	0.000434056732121262	0.000538379153921198	0.000901260091130937	0.0241673802645983	0.0103214094729648
"GO:0009851-auxin biosynthetic process"	2.01386890247118e-08	0.000364569141223701	0.000763860599039907	0.000876208559886893	0.173328551838926	0.0103216239695758
"GO:1902186-regulation of viral release from host cell"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0097529-myeloid leukocyte migration"	1.41813243646838e-10	0.000433884326577393	0.000527760392834388	0.000900105399875468	0.0247576773538701	0.124790690094037
"GO:0071359-cellular response to dsRNA"	4.92342210097935e-11	0.000434056108562265	0.000538467145363538	0.000901277955892066	0.0243440426569657	0.0103214115626002
"GO:0035909-aorta morphogenesis"	7.3851330421675e-11	0.000434056225007553	0.000538449395272994	0.000901291640903828	0.0245872610456167	0.0103214096535136
"GO:0051969-regulation of transmission of nerve impulse"	2.02828981267153e-09	0.000433684892556324	0.00077369246109677	0.000898617371819062	0.0480196141515877	0.0103212620998473
"GO:0032836-glomerular basement membrane development"	1.01759629461581e-10	0.000433884829510431	0.000527735279290771	0.000900165479045066	0.024167381121567	0.131718302469302
"GO:2000648-positive regulation of stem cell proliferation"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0042820-vitamin B6 catabolic process"	7.3851330421675e-11	0.000434056225007553	0.000538449395272994	0.000901291640903828	0.0245872610456167	0.0103214096535136
"GO:0001765-membrane raft assembly"	1.07531633336992e-09	0.000427472407927855	0.000628417344669419	0.000896524593503297	0.0504755941629507	0.0103215129155701
"GO:0035924-cellular response to vascular endothelial growth factor stimulus"	4.3095045719634e-11	0.00043384894023821	0.000538329192010744	0.00090308914573128	0.0024671105706901	0.124787165775204
"GO:0051004-regulation of lipoprotein lipase activity"	3.69256660332002e-11	0.000434056732121262	0.000538379153921198	0.000901260091130937	0.0241673802645983	0.0103214094729648
"GO:0075733-intracellular transport of virus"	7.97651498390601e-10	0.000414679014179117	0.000601042912336456	0.000893859531385028	0.0497012748734705	0.155177445049331
"GO:0051153-regulation of striated muscle cell differentiation"	4.3095045719634e-11	0.00043384894023821	0.000538329192010744	0.00090308914573128	0.0024671105706901	0.124787165775204
"GO:0045599-negative regulation of fat cell differentiation"	4.92342210097935e-11	0.000434056108562265	0.000538467145363538	0.000901277955892066	0.0243440426569657	0.0103214115626002
"GO:0061469-regulation of type B pancreatic cell proliferation"	4.3095045719634e-11	0.00043384894023821	0.000538329192010744	0.00090308914573128	0.0024671105706901	0.124787165775204
"GO:1903846-positive regulation of cellular response to transforming growth factor beta stimulus"	1.75794549134311e-10	0.000433882993433776	0.000527816946037187	0.00090014222029209	0.0239081039709232	0.147625048820058
"GO:0010658-striated muscle cell apoptotic process"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0048701-embryonic cranial skeleton morphogenesis"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0030240-skeletal muscle thin filament assembly"	6.15427758049032e-11	0.000434056062951426	0.000538474902084749	0.00090128720990132	0.0244784983403154	0.0103214111650947
"GO:0009787-regulation of abscisic acid-activated signaling pathway"	1.9392768807812e-10	0.00043385025890319	0.000537667196165179	0.000902989715925254	0.00246785208313708	0.152876886277203
"GO:0006726-eye pigment biosynthetic process"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:1905958-negative regulation of cellular response to alcohol"	1.72380169425433e-10	0.000433850174649176	0.000537727317870082	0.000902997452172498	0.00246783474708138	0.15037705536747
"GO:0070305-response to cGMP"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0008212-mineralocorticoid metabolic process"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:1905244-regulation of modification of synaptic structure"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0009060-aerobic respiration"	4.63601122216323	0.609446909277493	0.650447948855199	0.153387786127701	2.32536644550489	0.409073031319405
"GO:0048825-cotyledon development"	1.33307323304814e-09	0.000433591683684065	0.000774383410058112	0.000902376681778456	0.0237841934158263	0.0103044333927354
"GO:1990090-cellular response to nerve growth factor stimulus"	3.69256660332002e-11	0.000434056732121262	0.000538379153921198	0.000901260091130937	0.0241673802645983	0.0103214094729648
"GO:0051580-regulation of neurotransmitter uptake"	4.92342210097935e-11	0.000434056108562265	0.000538467145363538	0.000901277955892066	0.0243440426569657	0.0103214115626002
"GO:1902883-negative regulation of response to oxidative stress"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0071284-cellular response to lead ion"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0050901-leukocyte tethering or rolling"	1.72380169425433e-10	0.000433850174649176	0.000537727317870082	0.000902997452172498	0.00246783474708138	0.15037705536747
"GO:0048311-mitochondrion distribution"	7.3851330421675e-11	0.000434056225007553	0.000538449395272994	0.000901291640903828	0.0245872610456167	0.0103214096535136
"GO:0052199-negative regulation of catalytic activity in other organism involved in symbiotic interaction"	6.08783253158182e-10	0.000426300241278181	0.000629369252041121	0.000901301598622207	0.0239114525942069	0.0103076955800611
"GO:0048050-post-embryonic eye morphogenesis"	2.46171108708396e-11	0.000434059133231188	0.000538068940333851	0.000901226073479598	0.023908102977525	0.0103214002298832
"GO:0010967-regulation of polyamine biosynthetic process"	4.15760773455723e-08	0.0183438450366731	0.000610283370170489	0.000901646194118539	0.00238700796565957	0.0102895841710776
"GO:1901371-regulation of leaf morphogenesis"	1.33307323304814e-09	0.000433591683684065	0.000774383410058112	0.000902376681778456	0.0237841934158263	0.0103044333927354
"GO:0034063-stress granule assembly"	4.3095045719634e-11	0.00043384894023821	0.000538329192010744	0.00090308914573128	0.0024671105706901	0.124787165775204
"GO:0006260-DNA replication"	0.383165645858691	1.55936436635749	0.628230399637964	0.243242352902453	12.6199883682039	2.2725930628006
"GO:1901170-naphthalene catabolic process"	3.69256660332002e-11	0.000434056732121262	0.000538379153921198	0.000901260091130937	0.0241673802645983	0.0103214094729648
