"V1"	"V2"	"V3"	"V4"
"cell wall assembly"	0.00780552942521408	0.00141509408417791	0.158306242767426	0.0148352605727001
"innate immune response"	0.0180162304207535	0.0308742383362559	0.156419797380633	0.014835261357622
"bacterial-type flagellum-dependent cell motility"	0.405681972743291	0.0306772443600897	3.61084130602546	0.0148352652832578
"regulation of postsynapse organization"	0.00270323675325756	0.147028852705105	0.0455819953175861	0.0148352608787699
"cellular oligosaccharide catabolic process"	0.0077303739522116	0.00141510420696682	0.164294388015275	0.0148352605538146
"polyphosphate biosynthetic process"	0.0899810982607994	0.0157469034454714	0.752081147759144	0.0148352650375859
"Gram-negative-bacterium-type cell wall biogenesis"	0.0212752097867647	0.00141507503289314	0.239096565069241	0.0148352614241309
"rhamnose metabolic process"	0.0587933165347884	0.00141509141728467	0.446567700641522	0.0148352648228532
"regulation of phosphate metabolic process"	0.00025629378495258	0.00141509806600839	0.048910938429247	0.0148352605383172
"cellular protein complex disassembly"	0.000256731762275306	0.187741652177024	0.0304932831027325	0.0148352607577026
"division septum assembly"	0.263845696953459	0.0460212817532987	2.05377148636537	0.0148352651141647
"cellular response to mercaptoethanol"	0.00025674875500382	0.503219610651714	0.00124856465771602	0.014835260600359
"cellular response to salt stress"	0.00269992354984127	0.111092259890933	0.110515622972311	0.0148352604913427
"fructose metabolic process"	0.0102087127433423	1.24363978089499	0.138845925314112	0.0148352604810505
"sterol biosynthetic process"	0.00269903967717343	0.00141509411037139	0.0449252409151892	0.0148352613135397
"terpene metabolic process"	0.00271209600992709	0.00141509798530375	0.0151700460603178	0.0148352613084604
"RNA metabolic process"	0.176487843919034	0.00141495475378016	1.15220628025278	0.0148352650261641
"maltose metabolic process"	0.0934481021395453	0.00141509405004031	0.538789743591067	0.0148352617412808
"positive regulation of secondary metabolite biosynthetic process"	0.000257093316052872	0.00141507284963349	0.0714870761482696	0.0148352604684394
"ventricular cardiac muscle tissue morphogenesis"	0.000256843396315979	0.00141507622355889	0.015654058501839	0.0148352613341241
"regulation of apoptotic process"	0.065201552308932	0.217878266733588	0.385439591579135	0.0148352615886449
"cellular protein-containing complex assembly"	0.00268681118816249	0.37035862088574	0.0468926942572986	0.0148352608602997
"organic anion transport"	0.0127917678211001	0.00141507410274575	0.170673657682828	0.0148352604997485
"cellular hypotonic response"	0.00768151653897951	0.00141509287628439	0.0463275412452615	0.014835260639993
"erythrocyte homeostasis"	0.00025708261120405	1.9757649166502	0.0763383922746823	0.0148352605797426
"cholesterol metabolic process"	0.00523703788312121	5.86413361722925	0.0449625155615395	0.0148352605258821
"smoothened signaling pathway"	0.0231978940129663	0.0157562466246751	0.0302467909820582	0.0148352604837628
"ATP synthesis coupled electron transport"	0.317245821189285	0.0789161423397547	2.56708090642205	0.014835265179015
"regulation of fatty acid metabolic process"	0.0234400670274501	0.0014150747865423	0.106903259139215	0.0148352635638757
"nucleocytoplasmic transport"	0.0177305292180739	0.0157563790251207	0.0659503150159773	0.0148352605460387
"catecholamine metabolic process"	0.00523452507788124	0.00141509370144835	0.103105080937597	0.0148352604939471
"piecemeal microautophagy of the nucleus"	0.00523847689415496	0.0304637597087497	0.00124888123321017	0.0148352604715334
"positive regulation of organic acid transport"	0.000257097525012053	0.00141507311300873	0.0701520798493247	0.0148352604666277
"lignin catabolic process"	0.000256780820655336	0.00141507363344747	0.0606687269520101	0.0148352608297405
"pentose-phosphate shunt"	0.354229443763	1.36470509903146	2.33732237960802	0.0148352652125802
"endoplasmic reticulum to Golgi vesicle-mediated transport"	0.0127846738486434	0.00141507828363216	0.102867316278418	0.0148352613420695
"positive regulation of signal transduction"	0.00515805201575259	0.0014150772270009	0.0460535762392486	0.0148352613529087
"lipoprotein localization to membrane"	0.0178427446685915	0.0014150731576248	0.26225478736635	0.0148352606022901
"osteoclast differentiation"	0.000256749172300871	0.578085935203491	0.00124856707757299	0.0148352606067477
"inorganic anion transport"	0.114351037341776	24.29429411328	0.497109650651016	0.0148352649024962
"pilus retraction"	0.000257080960713102	0.00141507485086636	0.102316400585206	0.0148352604749967
"lipid glycosylation"	0.103290254132687	0.00141509364133815	0.58544768867938	0.0148352647731436
"photomorphogenesis"	0.00270955910467403	0.00141507657519988	0.044519666909078	0.0148352607418239
"lipid translocation"	0.00269992328185437	0.00141508925775673	0.160166839556507	0.0148352613330753
"spine apparatus assembly"	0.00519217489444281	0.00141509251038544	0.00128591841316631	0.014835260617608
"auxin polar transport"	0.0051764557933314	1.0127782586311	0.0649980068980845	0.0148352604816567
"cellular response to copper ion"	0.00770679285487497	0.0157562465829082	0.111485063920983	0.0148352604818321
"regulation of smoothened signaling pathway"	0.00517640864601799	0.0157562467167532	0.0151700460536509	0.0148352604718141
"entrainment of circadian clock by photoperiod"	0.0154724666554969	0.00141508940752765	0.0298954392804023	0.0148352634792221
"mitochondrial fusion"	0.0309203475371256	0.0304493676975494	0.122359241124952	0.0148352614291178
"establishment of epithelial cell apical/basal polarity"	0.00517025123473307	0.00141509693593948	0.0155606385565736	0.0148352604792004
"phospholipid biosynthetic process"	0.335978427343765	0.0960821878747731	2.98288613797008	0.0148352653186468
"cellular response to misfolded protein"	0.00765140567693667	0.00141509820611557	0.186597736121758	0.014835260494675
"molybdopterin cofactor biosynthetic process"	0.11347346083203	0.0157473414882372	0.798210652804373	0.0148352649737507
"organic acid transmembrane transport"	0.0291887109294216	0.00141508498096048	0.311372361738193	0.0148352605158239
"positive regulation of ATPase activity"	0.0621592554642578	2.04117381430718	0.393666014673699	0.0148352616457333
"intermembrane lipid transfer"	0.0151614576187868	0.905864497225673	0.243693990011298	0.0148352613544962
"ribosome assembly"	0.03389697389057	0.00141508634324609	0.427883747334243	0.0148352614168138
"negative regulation of transmembrane transport"	0.000256782913943206	0.00141509828837283	0.016413503653015	0.0148352604620143
"raffinose catabolic process"	0.00269010588149424	0.00141507452095327	0.0458299298342209	0.0148352607861533
"gamma-aminobutyric acid signaling pathway"	0.0101306972869665	0.00141509772792253	0.0609934193054287	0.0148352604819857
"cellular response to selenium ion"	0.00269794709709637	0.00141509361497618	0.0663844185397389	0.0148352604952434
"integrin-mediated signaling pathway"	1.29855028509142	0.0785210111714378	1.12655212180244	0.253043941812025
"negative regulation of epithelial cell proliferation"	0.0026868126069249	0.00141509821708763	0.0640764084297025	0.0148352605959243
"memory"	0.00268721054614693	0.0311275730134712	0.0153451909129103	0.0148352606382018
"IRE1-mediated unfolded protein response"	0.00025672978426497	0.111911947451488	0.0313111242764549	0.0148352608746362
"positive regulation of cell-substrate adhesion"	0.00506384349232603	0.00141509549016577	0.0911583756682439	0.0148352604789087
"phenazine biosynthetic process"	0.00261613216514383	0.00141509591065663	0.101452322176622	0.0148352604714589
"glycoside catabolic process"	0.0131110547272247	0.00141507377609685	0.221339129370786	0.0148352605168817
"regulation of cell migration"	0.0206867574491113	0.00141507551617118	0.0467840618207168	0.0148352606418197
"D-xylose metabolic process"	0.0650495863794066	0.0157469032519417	0.622605927666194	0.01483526141926
"response to kainic acid"	0.00025674875500382	0.503219610651714	0.00124856465771602	0.014835260600359
"regulation of cellular amide catabolic process"	0.000256931478920149	0.00141509453301718	0.0165085838325616	0.0148352604595619
"regulation of macrophage activation"	0.00271402859192053	0.00141509819283965	0.00124494890601979	0.0148352605560895
"negative regulation of inclusion body assembly"	0.000256730279821819	0.11109029526613	0.0457606841818845	0.0148352608608363
"negative regulation of ribosome biogenesis"	0.0600663460270245	0.00141509460919799	0.38139907657724	0.0148352614912284
"negative regulation of transcription regulatory region DNA binding"	0.0103316115288698	0.00141508412214465	0.0646715309379436	0.0148352604762342
"receptor-mediated virion attachment to host cell"	0.00779385069449952	0.00141500112690133	0.00124492740294279	0.313872369765584
"response to superoxide"	0.02710385370377	0.0304517924635998	0.0843279787104885	0.0148352604864839
"mitochondrion morphogenesis"	0.0153396530605234	0.154886784848847	0.10071491931211	0.0148352605424049
"cellular biogenic amine metabolic process"	0.000256801332125893	0.00141509564220555	0.13073524269973	0.0148352604940956
"negative regulation of sporulation resulting in formation of a cellular spore"	0.0103424457832077	0.00141509023220169	0.175418766108719	0.0148352605775619
"glutathione metabolic process"	0.0768110829417594	1.33535686860817	0.460570786634969	0.0148352646046592
"self proteolysis"	0.00273481239289844	0.00141507492214354	0.118511804830569	0.0148352613568844
"protein maturation by protein folding"	0.00271556719643375	0.00141508832896409	0.0161813817250968	0.0148352604616255
"pentose biosynthetic process"	0.000256779383020109	0.204942764389418	0.0295686682153515	0.0148352606270334
"phosphorelay signal transduction system"	1.84865525266258	9.54628750547264	33.0276481478501	0.280217760223548
"B cell differentiation"	0.000257079034194774	0.00141509377043686	0.0156540585018382	0.0148352606533749
"sister chromatid cohesion"	0.17622012046963	0.00141497899416056	1.12864770024889	0.0148352649795289
"mitochondrial electron transport, ubiquinol to cytochrome c"	0.0550972459066357	0.0014151034352544	0.428110674253078	0.0148352646588306
"1-deoxy-D-xylulose 5-phosphate biosynthetic process"	0.139096926898695	0.00141510408446161	0.872320327520386	0.0148352649319043
"cellular response to chloramphenicol"	0.00261248150830207	0.00141509640511999	0.11268269720046	0.0148352604777266
"defense response to virus"	0.219137868115294	0.0307003855061758	0.740878058930907	0.014835265024207
"intracellular sequestering of iron ion"	0.02360008845603	0.00141507351850963	0.273530180805692	0.014835260551977
"defense response to bacterium"	0.120263284778526	0.188036338573909	0.723016288234455	0.0148352648339338
"regulation of cellular response to heat"	0.00518495397330843	0.428359756465926	0.135746007148433	0.0148352604889991
"allantoin catabolic process"	0.0518043350167572	0.00141510444449357	0.284360645805697	0.01483526159974
"glomerular visceral epithelial cell development"	0.00270323698210187	26.1754652956544	0.0153451947224035	0.0148352604821039
"riboflavin biosynthetic process"	15.73227392757	4.77272149080555	19.1634785870125	0.280217759797817
"cellular response to zinc ion"	0.00270323666618599	0.0014150939275905	0.109672450654719	0.0148352605006439
"auxin biosynthetic process"	0.00270323699788473	0.00141509799226875	0.0725338494889956	0.014835260473767
"cellular response to anoxia"	0.0131076656754483	0.00141507585275787	0.081205155147261	0.0148352613238488
"cell wall modification"	0.0631983189730082	0.00141509921066434	0.325546503593855	0.0148352614449568
"compound eye morphogenesis"	0.0126886535950659	0.00141509375518293	0.0151700460532755	0.0148352606200867
"anion transmembrane transport"	0.338005705604071	27.7049589507191	2.79689335638481	0.0148352654288235
"urea cycle"	0.0868034406310012	0.0159158475903267	0.574200330458784	0.0148352648014371
"ubiquinone biosynthetic process"	0.217008962410349	0.00139708636171849	1.21684564563199	0.0148352650621288
"cardiac muscle cell myoblast differentiation"	0.00766081059410728	0.00141509511475361	0.0151700460603075	0.0148352604715846
"response to desiccation"	0.00270545143962362	0.00141509589622465	0.119743671859592	0.0148352604786871
"peptidoglycan transport"	0.00269410620490076	0.00141509746615694	0.0638997491927479	0.0148352605286969
"dauer larval development"	0.0151694647349267	58.6892701936846	0.181603582199494	0.0148352615472643
"peptide transport"	0.438612071862509	0.444432143979386	3.16937884799885	0.0148352654170899
"cellular protein modification process"	0.283404863888686	0.534360889876094	1.84276661549426	0.0148352651537179
"cellular response to amino acid stimulus"	0.0476225307093104	0.0306946685665356	0.324841399947722	0.0148352647268552
"positive regulation of protein-containing complex assembly"	0.00271617845587076	0.00141510421389627	0.0152745499590432	0.0148352606866112
"regulation of RNA metabolic process"	0.0233033861590247	0.00141507813155394	0.274791803512962	0.0148352614041937
"definitive hemopoiesis"	0.000256734838053164	0.320338222180226	0.0302707626092867	0.0148352606589236
"cation transmembrane transport"	1.22293909651848	62.1449248914373	14.9796700857427	0.817206989670726
"cellular heat acclimation"	0.00270844774385793	0.0779586357813668	0.105949297007111	0.0148352605007886
"mitochondrial genome maintenance"	0.0205997170477808	0.390236213499231	0.12303946206927	0.0148352605461569
"N-acetylmannosamine metabolic process"	0.0184952215340376	0.00141507724547495	0.185074340151299	0.0148352605170428
"response to UV-C"	0.00275858933327338	0.00141508537190358	0.0153451947223903	0.0148352604558522
"phospholipid catabolic process"	0.017997329891905	0.00141508115764779	0.234856063579914	0.0148352605330406
"regulation of response to salt stress"	0.00517433192134934	0.00141509810798298	0.0905272053732885	0.0148352604792698
"response to cAMP"	0.00516860775675136	21.6226513434136	0.0607233742970943	0.0148352634804682
"regulation of nitric oxide metabolic process"	0.000257027265584172	0.00141508168173157	0.126619728920834	0.0148352604738666
"neuropeptide signaling pathway"	0.010130693462682	0.00141509720204669	0.0993220793365945	0.0148352604867194
"nucleotide transport"	0.00516437845679982	0.00141509480041772	0.0469840866536097	0.0148352614631763
"cellular response to magnesium ion"	0.00269992869159973	1.20589095044145	0.00125004430722762	0.0148352634594545
"L-lyxose metabolic process"	0.0130149615539768	0.00141510447129982	0.157636650948005	0.0148352614217704
"embryonic pectoral fin morphogenesis"	0.000256817768394473	0.00141507284957633	0.0157314538762148	0.0148352613387615
"nucleoside metabolic process"	0.41546700606682	0.194470451512972	3.42872510942913	0.0148352652393444
"chaperone-mediated autophagy translocation complex disassembly"	0.000256729785378495	0.147028852667892	0.0455444106507676	0.0148352607802647
"protein repair"	0.160858007854076	0.407405215891937	0.995014432616834	0.014835264865281
"cellular response to farnesol"	0.00271046643831957	0.130192983730848	0.0469706071256393	0.014835260486168
"fungal-type cell wall organization"	0.0202862861252827	0.0014150937392168	0.123204440259354	0.0148352635619667
"camera-type eye morphogenesis"	0.00270323675519936	26.438219571767	0.0453401678344591	0.0148352604931929
"ovarian follicle cell development"	0.00268681264983198	0.165131469960526	0.0777223136185015	0.0148352605797401
"mitotic spindle midzone assembly"	0.00773091178515708	0.00141510267791956	0.0152745459976538	0.0148352608665369
"intra-Golgi vesicle-mediated transport"	0.010076636935495	0.00141509734822194	0.156581240194139	0.0148352605140352
"circadian regulation of gene expression"	0.0154724666554969	0.00141508940965971	0.0301063335206138	0.0148352634792452
"protein localization to cilium"	0.00268682721549862	0.00141510131282666	0.0302939774431245	0.0148352607967157
"response to methylamine"	0.00518755177873487	0.00141510222289781	0.0298954392791949	0.0148352608619108
"allantoin biosynthetic process"	0.0234133926686427	0.00141508338436648	0.245302123955023	0.0148352613798449
"positive regulation of sporulation resulting in formation of a cellular spore"	0.000256804128785641	0.001415095903917	0.12163448553532	0.0148352613312132
"DNA replication"	1.35001774093988	0.884459528957323	17.7378557155192	0.302195201218184
"chitin metabolic process"	0.0991318866179858	0.00141510040348366	0.360795154902318	0.0148352618453885
"isoprenoid catabolic process"	0.00269992327506081	0.078521002616698	0.0695209487459017	0.0148352613338499
"metal ion transport"	0.613824623814885	0.206962097943148	5.07465805320726	0.0148352654170029
"thiamine metabolic process"	0.0321401781728062	0.00141509964353884	0.278869603854554	0.0148352614171483
"cellular amino acid metabolic process"	0.559071523004058	1.45171499521414	5.76324379515152	0.0148352652843066
"stress response to copper ion"	0.0215314306282457	0.00141508553476658	0.101851396980747	0.0148352605090047
"actin filament reorganization"	0.024087986395451	0.00141509648607276	0.105599509263577	0.0148352605186369
"arabinose metabolic process"	0.00270235512072706	0.00141509361515672	0.0970082826223299	0.0148352605018896
"regulation of cellular response to oxidative stress"	0.00517433192134934	0.00141509810798298	0.0905272053732885	0.0148352604792698
"positive regulation of cell motility"	0.00786168517501095	0.00141509375754132	0.184215194225912	0.0148352604812273
"regulation of retinoic acid receptor signaling pathway"	0.00270323669511044	26.166521983763	0.00124872112485851	0.0148352604793864
"sphingolipid metabolic process"	0.0284802280163782	0.0157538376921514	0.263731211271296	0.0148352614795625
"polysaccharide transport"	0.155025214730288	0.0306967997523607	0.810769218022753	0.0148352648836374
"negative regulation of ATPase activity"	0.000256329856781262	0.00141507288234702	0.0308300960890109	0.0148352608254899
"mitochondrial fission"	0.000257106535916992	0.00141509338590054	0.0155826423605181	0.014835260547601
"optic cup morphogenesis involved in camera-type eye development"	0.000256736658124997	0.153773164572461	0.00124837241273001	0.0148352604058581
"nucleolus organization"	0.00521097770011638	0.00141509838161065	0.001250032190314	0.0148352604838387
"detection of visible light"	0.0705044722689128	0.00141509143444036	0.471325785038202	0.0148352648646689
"pilus assembly"	0.232114158265704	0.0456515979772545	1.33300484510009	0.0148352652617961
"cellular detoxification of hydrogen peroxide"	0.00524767208515443	0.112906170633935	0.015441758458028	0.0148352605531858
"visual perception"	0.0361294468973471	0.0014150933935043	0.135114721358082	0.0148352605345883
"small GTPase mediated signal transduction"	0.798935345660343	11.434047711471	0.584931444420972	0.213439296301233
"aerobic respiration"	0.778649234515545	27.0632376476683	2.29634558102246	0.0148352654227222
"response to cocaine"	0.0026866554481404	0.0456643599730038	0.0153451909129104	0.0148352604683127
"lipopolysaccharide metabolic process"	0.0240496928408781	0.00141508689380119	0.373343904546303	0.0148352614519748
"response to progesterone"	0.000256730851049762	28.8712971189859	0.0609742228101903	0.0148352604900477
"cellular alcohol catabolic process"	0.00271336687757888	0.00141476108949262	0.0012487663121318	0.0148352603608549
"auxin-activated signaling pathway"	0.00517433192138654	0.00141510397560045	0.0301779998904917	0.0148352608717055
"urea catabolic process"	0.0673675589881361	0.00141510287358203	0.492616894382533	0.0148352645488758
"negative regulation of smooth muscle cell proliferation"	0.0230488780616982	0.00141507665452966	0.0297065893684417	0.0148352605427708
"response to leucine"	0.00788084560866008	0.0157522526869297	0.0875512591114456	0.0148352634988638
"lipid phosphorylation"	0.000256737697733349	0.00141507329513462	0.155099236650852	0.014835261332863
"flagellated sperm motility"	0.00515803203664456	0.234918001514114	0.0151700460316676	0.0148352605304374
"protein kinase C-activating G protein-coupled receptor signaling pathway"	0.00269992343252793	0.00141509419322256	0.0633631842916155	0.0148352613169536
"regulation of metal ion transport"	0.00025630894447839	0.00141509361632688	0.0162182542596213	0.0148352604757692
"cellular response to leukemia inhibitory factor"	0.0102248126151658	10.630605980218	0.0463329164830644	0.0148352613504961
"cellular response to manganese ion"	0.000256736233483425	0.602605414840506	0.0468169048203887	0.0148352607053907
"positive regulation of adenylate cyclase activity"	0.000256801098170525	0.00141507959176796	0.0785637077930715	0.0148352607445512
"carbohydrate phosphorylation"	6.804554911096	5.00337647035249	11.3913618456351	0.213439292291156
"cellular response to silver ion"	0.00521173895560676	0.0014150978865168	0.111402967076017	0.0148352604801883
"organic phosphonate biosynthetic process"	0.00519009677973814	0.00141509409016517	0.0608568386377922	0.0148352605291429
"negative regulation of transporter activity"	0.000256161509022992	0.00141509481792692	0.0161533067068348	0.0148352604862456
"regulation of phagocytosis"	0.00270545144769399	0.00141508217621494	0.171132552403231	0.0148352613520217
"stress response to cadmium ion"	0.0051928062734842	0.00141509829756666	0.0822393380960644	0.0148352605697377
"protein processing"	0.094439504946675	0.170678324037742	0.52242119014325	0.0148352617365797
"carbamoyl phosphate catabolic process"	0.00516437845676209	0.00141507624701012	0.0855980968501918	0.0148352604877974
"pentose-phosphate shunt, oxidative branch"	0.000256801232125761	0.224375178786952	0.105527218566563	0.0148352604851692
"cell cycle arrest"	0.000256776261215374	0.0014151027079067	0.0656652403236793	0.0148352613668836
"pyridoxal metabolic process"	0.00771832489054931	0.00141509472595628	0.0483389123732115	0.0148352604841242
"flower development"	0.00269992340058235	0.00141509799676502	0.0610116382720943	0.0148352613228691
"response to thyroxine"	0.0101785493459796	0.0954256791779825	0.0313859200472644	0.0148352606544487
"positive regulation of chemotaxis"	0.00517433192134925	0.00141509810520903	0.090539341654374	0.0148352604792661
"regulation of cell projection assembly"	0.000256777476119682	0.00141507923356364	0.03251076261175	0.0148352604613347
"positive regulation of response to oxidative stress"	0.000256565107352672	0.00141509361697755	0.0322750001634358	0.0148352604801484
"chloroplast organization"	0.0448318164115827	0.275740076610821	0.193679877476154	0.0148352644660359
"muscle fiber development"	0.00271209626059171	0.0157475017004189	0.0299148616276637	0.0148352635562826
"retrograde transport, endosome to Golgi"	0.0101390152026432	0.0779568692207905	0.123596588807429	0.0148352604992316
"secretion by the type IV secretion system"	0.0231754698789833	0.00141510238350789	0.23961601757809	0.0148352644649381
"sensory perception of smell"	0.0204130285723606	3.7164372758515	0.0605034642691785	0.0148352605957855
"embryonic forelimb morphogenesis"	0.00270234613993226	26.1718056620713	0.0293651143075357	0.0148352613406698
"oxidative phosphorylation"	0.1779239535933	1.32447701630939	0.716094505992593	0.0148352651691276
"translational elongation"	0.678921558288045	5.10198924146299	5.90321941907558	0.0148352669156183
"lateral root development"	0.00517920654733387	0.0159910550408367	0.00125002727520356	0.0148352605929628
"iron-sulfur cluster assembly"	0.269398815838936	0.680366482215048	1.9560657839044	0.014835265133129
"lipopolysaccharide core region biosynthetic process"	0.103527294302017	0.00141509255782233	0.547027208424256	0.0148352645874671
"forebrain neuron development"	0.00271275864482067	0.00141509810743447	0.00124861329659655	0.0148352604569862
"eye photoreceptor cell differentiation"	0.000256817768394473	0.00141507284957633	0.0157314538762148	0.0148352613387615
"cellular response to transforming growth factor beta stimulus"	0.000256761888551624	0.00141507582235524	0.0461216210176533	0.0148352613392552
"regulation of ion transmembrane transport"	0.0597933132500946	0.0157497275683565	0.259473698367283	0.0148352615387102
"mannose metabolic process"	0.0852569786950056	0.0157498006717939	0.309697360285401	0.0148352616652551
"negative regulation of mitotic cell cycle"	0.000256346538568914	0.00141507476400481	0.0301282526513532	0.0148352607952442
"glucose homeostasis"	0.025748024564401	12.9642760305577	0.130200810089732	0.0148352605292784
"Notch signaling pathway"	0.0126620859673616	0.114618757571413	0.11455862176013	0.0148352605383486
"photosynthetic electron transport in photosystem I"	0.0027234363993782	0.00141507985242755	0.015274549959041	0.0148352604675383
"D-tagatose 6-phosphate catabolic process"	0.0711359516396177	0.00141509511420015	0.28078356049818	0.0148352606304701
"response to yeast"	0.000256801753148557	0.0157475425456863	0.0604320307848846	0.014835260869075
"cellular response to purine-containing compound"	0.00271617845178184	0.00141508889346783	0.00124879871142524	0.0148352606553545
"negative regulation of neuron death"	0.00270235526721895	26.111752885529	0.0441552872284478	0.0148352613472751
"peptide catabolic process"	0.0697481621126637	1.1517405416351	0.441113768100214	0.0148352615096857
"regulation of insulin-like growth factor receptor signaling pathway"	0.000257087849281597	0.00141509219643141	0.0156381868940275	0.0148352606296345
"actin cytoskeleton organization"	0.198946650351831	0.061383331742794	0.308646343267768	0.0148352651485447
"nucleic acid phosphodiester bond hydrolysis"	7.15095962849741	2.26469033616134	49.5766246544911	1.17273017065515
"negative regulation of supramolecular fiber organization"	0.000256732493310399	0.147028852638962	0.0305183109349965	0.0148352607390962
"SCF complex assembly"	0.00518282682277304	0.00141509830247946	0.0302802425019658	0.0148352605502654
"photosynthetic electron transport in photosystem II"	0.0607937011827066	0.0159157583204162	0.150086119949347	0.0148352614346836
"UV protection"	0.0343742339174224	5.86413361542205	0.325273268501812	0.0148352614397162
"second-messenger-mediated signaling"	0.0319152067138172	0.00141509281188689	0.268522716812494	0.0148352606323793
"reductive pentose-phosphate cycle"	0.023227710607924	0.172416387958972	0.229091260237562	0.0148352646672962
"galactose metabolic process"	0.256621932121321	0.131919403210406	1.15053972088751	0.0148352650640431
"vitamin K biosynthetic process"	0.00517025799789993	0.0014150899981168	0.0819360725071905	0.0148352604806027
"stress-activated protein kinase signaling cascade"	0.000256778440086702	0.00141510213193016	0.0303576499583281	0.0148352608001524
"positive regulation of transcription regulatory region DNA binding"	0.000256578006708022	0.00141509361655966	0.031806654810362	0.0148352604794069
"regulation of Notch signaling pathway"	0.00762964689601937	0.00141509826490871	0.0465400169288209	0.0148352605845457
"corrin biosynthetic process"	0.00772587196361533	0.00141507300739051	0.221815579764249	0.0148352605122067
"nucleoside phosphate metabolic process"	0.0027153650927314	0.00141509584935281	0.0932476235543623	0.0148352604750751
"negative regulation of cell adhesion involved in substrate-bound cell migration"	0.0151507728792305	58.9975874110081	0.183621935841788	0.0148352615489199
"response to L-cysteine"	0.0051580525751946	0.00141509828414112	0.127771292250914	0.0148352605074074
"glyceraldehyde-3-phosphate biosynthetic process"	0.00269992359436905	0.209119586333203	0.046525056501476	0.014835260650704
"positive phototaxis"	0.00515969266481262	2.96956588134231	0.0293651024353942	0.0148352605472411
"mitochondrial electron transport, NADH to ubiquinone"	0.060143128866789	5.75408786854203	0.311248002143354	0.0148352647457863
"L-ascorbic acid metabolic process"	0.00529675220918248	0.00141508986153433	0.155388082164239	0.0148352613366852
"late nucleophagy"	0.00523847689415494	0.00141509820338566	0.00124888122818047	0.0148352604715411
"purine-containing compound salvage"	0.0154065441955764	7.50474471609124	0.234694453019671	0.0148352605435208
"cellular response to acidic pH"	0.033580332406396	0.00141507407232639	0.106765786516706	0.0148352613900039
"response to 3,3',5-triiodo-L-thyronine"	0.01264181132323	58.9766257624783	0.182509788730088	0.014835261546123
"nucleotide-sugar metabolic process"	0.121168373228245	0.00141509140551642	0.748572924944812	0.0148352646456913
"forebrain neuron differentiation"	0.00271275864482067	0.00141509810743447	0.00124861329659655	0.0148352604569862
"ethanol metabolic process"	0.000256801875494207	24.5486500389059	0.0454498640784873	0.0148352604944577
"cytokine-mediated signaling pathway"	0.0376351986291714	0.223225091268966	0.10416637693506	0.0148352615419593
"malolactic fermentation"	0.00269992327109754	0.00141509318290105	0.0157977391062872	0.0148352606329419
"glycerolipid biosynthetic process"	0.0546275232421987	0.00141510257836167	0.227836178147425	0.0148352615399831
"nitrate assimilation"	0.267510841188881	0.0460120304716311	1.50982048080152	0.014835265068921
"glycerolipid catabolic process"	0.00270324560758995	0.00141507912849083	0.0306597356685103	0.0148352643735643
"steroid hormone mediated signaling pathway"	0.00765234471007766	0.0014150978072604	0.0608775437755297	0.0148352604886333
"cellular response to interleukin-1"	0.0101785493459798	0.11247723507416	0.03147929585943	0.0148352606531458
"polyamine transmembrane transport"	0.108187940785906	0.24235759664689	0.933139647166836	0.0148352649549165
"hippo signaling"	0.000256801431439495	0.00141510447472333	0.0600350485395507	0.0148352608424048
"retinoic acid receptor signaling pathway"	0.00518067697438109	26.1718058766384	0.0157314538399195	0.0148352613450414
"response to iron(III) ion"	0.00270711492867075	0.510368858334336	0.0454993372750134	0.0148352607445005
"cardiac muscle tissue development"	0.00025710970746886	26.171805810538	0.0153986740815833	0.0148352604802376
"nuclear pore organization"	0.0479995941216966	0.00141508724968458	0.0487706765613832	0.0148352616182179
"anaerobic respiration"	0.173385424251709	3.64501989966403	0.758852329458685	0.0148352649165585
"ribosome disassembly"	0.0574657797787025	0.306277360219045	0.305943236531384	0.0148352614444752
"bacterial-type flagellum assembly"	0.225846738720753	0.00141504572489373	1.80044425378042	0.0148352650981447
"lipopolysaccharide-mediated signaling pathway"	0.000256800963683641	0.00141508115838535	0.0310059116884085	0.0148352608650147
"regulation of innate immune response"	0.000256749521761367	0.961532836627923	0.001248572957946	0.0148352606527339
"cellular response to menadione"	0.00261248166983751	0.110280585751586	0.112693950665421	0.0148352604777237
"regulation of lipid biosynthetic process"	0.0185596134621586	0.00141507959747418	0.264568932954546	0.0148352614386797
"cellular response to fatty acid"	0.000257109318059101	27.4817574121485	0.0153451947224159	0.0148352604781372
"organic phosphonate catabolic process"	0.0535027275209338	0.00141509421244627	0.513887008054193	0.0148352647936079
"response to iron ion starvation"	0.00770050512574174	0.0311291999577211	0.127325368073323	0.0148352604870585
"endocytosis involved in viral entry into host cell"	0.0156999459174963	0.00141509829290637	0.0304260072504746	0.0148352604920406
"apoptotic mitochondrial changes"	0.00025680076679988	0.0935700966271414	0.0453840002821502	0.0148352608741164
"proteolysis involved in cellular protein catabolic process"	0.0738601681701669	2.16286952292084	0.502016327026501	0.0148352617033473
"neuromuscular junction development"	0.00765703219506102	0.015747501949585	0.0616051361085064	0.0148352635070412
"cellular response to nitrate"	0.00269904150739594	0.00141509821967661	0.0620763082769972	0.014835260530033
"S-methylmethionine transport"	0.000256741458094275	0.0014150982637742	0.111138319415795	0.0148352604761136
"polyol catabolic process"	0.0181049035503403	0.00141509516244894	0.224022211775231	0.0148352606659449
