	namespace	depth	name	baseMean	log2FoldChange	lfcSE	pvalue	padj
GO:0090554	molecular_function	6	phosphatidylcholine floppase activity	17.3302005023552	-4.25607462187234	0.635708989385479	5.0686993325798e-12	4.37749239668854e-11
GO:0070936	biological_process	11	protein K48-linked ubiquitination	144.199069639742	-3.56431546797225	0.527178531388444	5.21378518360168e-12	4.50077493729201e-11
GO:0038096	biological_process	10	Fc-gamma receptor signaling pathway involved in phagocytosis	859.253835509048	-3.5292222982717	0.521796209001336	5.23292518877755e-12	4.51527357574672e-11
GO:0014005	biological_process	5	microglia development	26.565864498831	-5.08425913103864	0.774059808742652	5.25673010700781e-12	4.53378258534991e-11
GO:0003214	biological_process	5	cardiac left ventricle morphogenesis	48.2677420118341	-3.7812324427985	0.561068589392293	5.28768153464594e-12	4.55843592997969e-11
GO:0097190	biological_process	5	apoptotic signaling pathway	268.276249537636	-3.05018078373227	0.448695277025342	5.32881963795648e-12	4.59184507415677e-11
GO:0097286	biological_process	8	iron ion transport	98.905244705719	-4.54955017646044	0.684198260714977	5.35734560279544e-12	4.61436131324854e-11
GO:0010751	biological_process	8	negative regulation of nitric oxide mediated signal transduction	34.2777234334361	-5.28080385068546	0.809025445172804	5.38894334660077e-12	4.63950200769711e-11
GO:0046427	biological_process	8	positive regulation of receptor signaling pathway via JAK-STAT	46.1283994332485	-3.89362281124396	0.578946935595483	5.39709929758409e-12	4.64444751439553e-11
GO:0042742	biological_process	6	defense response to bacterium	1114.94312469053	-2.73568559713479	0.401352171045563	5.40591449172804e-12	4.64995565860609e-11
GO:0010469	biological_process	6	regulation of signaling receptor activity	1663.86517670215	-2.49753673566888	0.365750323261104	5.45278676083338e-12	4.68608747107943e-11
GO:0051046	biological_process	5	regulation of secretion	23.4069562444465	-4.52136873760914	0.679835706276401	5.45270446102527e-12	4.68608747107943e-11
GO:0060761	biological_process	5	negative regulation of response to cytokine stimulus	38.5445448937268	-5.0732779778562	0.773307188296536	5.60961284910344e-12	4.81871248264421e-11
GO:0032611	biological_process	7	interleukin-1 beta production	12.6895638487562	-4.32218642730483	0.64783734555177	5.62475139949445e-12	4.8295625146172e-11
GO:1900028	biological_process	9	negative regulation of ruffle assembly	37.4217575647284	-5.0822519473348	0.774967827487523	5.64206122015413e-12	4.84226635645937e-11
GO:0007346	biological_process	5	regulation of mitotic cell cycle	301.854855625539	-3.09253976302908	0.455752394950165	5.68533592252349e-12	4.87723316400356e-11
GO:0004911	molecular_function	5	interleukin-2 receptor activity	30.0363660117782	-5.19969305806948	0.795676346121397	5.69095833706439e-12	4.87988275216042e-11
GO:0002446	biological_process	5	neutrophil mediated immunity	153.768193231072	-4.63188230085676	0.698800492867434	5.71631081229777e-12	4.89944058451459e-11
GO:0005011	molecular_function	8	macrophage colony-stimulating factor receptor activity	32.5484307544685	-5.26470204169063	0.807419946673557	5.76240729694665e-12	4.93675276387436e-11
GO:0010041	biological_process	6	response to iron(III) ion	29.4510303480124	-4.42991419385457	0.665806937718557	5.80665895707225e-12	4.97245197217673e-11
GO:2001240	biological_process	10	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	114.325198301608	-3.72197498805296	0.55297076983601	5.82276750454744e-12	4.98403019422574e-11
GO:0032984	biological_process	5	protein-containing complex disassembly	34.8673154565236	-4.87586395916515	0.740137742131939	5.85054574511817e-12	5.00558243026348e-11
GO:0005432	molecular_function	9	calcium:sodium antiporter activity	27.0409985986337	-4.03414284053375	0.602229926881535	5.86206048491527e-12	5.01320705501702e-11
GO:0032024	biological_process	10	positive regulation of insulin secretion	157.729537427819	-3.92250707281829	0.584817305216737	5.98794641585323e-12	5.1185912127349e-11
GO:0046135	biological_process	8	pyrimidine nucleoside catabolic process	33.241130532448	-4.90632494562152	0.74580617153877	6.01919447880095e-12	5.14301980777407e-11
GO:0001835	biological_process	4	blastocyst hatching	126.232195673487	-4.26253970083343	0.639176862849516	6.02498533152131e-12	5.14568481151968e-11
GO:0005114	molecular_function	6	type II transforming growth factor beta receptor binding	75.6510558354915	-5.19396080678683	0.795775595023939	6.04413809346559e-12	5.15975423502012e-11
GO:0048018	molecular_function	4	receptor ligand activity	127.027213678913	-4.63502762435464	0.70042062820103	6.12992316494894e-12	5.23066859697615e-11
GO:1990239	molecular_function	4	steroid hormone binding	51.2600491390828	-4.86999665087685	0.739979047604127	6.14943071701456e-12	5.244990530513e-11
GO:0045745	biological_process	7	positive regulation of G protein-coupled receptor signaling pathway	61.5397227309325	-4.38022699750411	0.658557798350247	6.15261612182499e-12	5.24538441302467e-11
GO:0071539	biological_process	9	protein localization to centrosome	77.2559504056927	-3.8026377635421	0.566541634177414	6.28648811476848e-12	5.35714489390824e-11
GO:0002237	biological_process	4	response to molecule of bacterial origin	268.045053945964	-4.14521364984725	0.620957604078937	6.31431786687348e-12	5.37848066333996e-11
GO:0070125	biological_process	7	mitochondrial translational elongation	288.124407373673	-2.97767566138002	0.439323428064223	6.33437907557085e-12	5.39318331637573e-11
GO:0045069	biological_process	6	regulation of viral genome replication	107.111883800132	-4.92363846371898	0.749782252900469	6.38820487443671e-12	5.43660793976034e-11
GO:0002091	biological_process	9	negative regulation of receptor internalization	71.84429075994	-4.20320307389011	0.630562741724159	6.44721955646003e-12	5.48440819071836e-11
GO:0048708	biological_process	5	astrocyte differentiation	69.1296490641099	-4.81826541498006	0.732008993880877	6.45484533852277e-12	5.48847092161634e-11
GO:0035385	biological_process	6	Roundabout signaling pathway	100.65930158614	-3.44026415469118	0.510456468283933	6.49841502970626e-12	5.52307921699527e-11
GO:0035815	biological_process	8	positive regulation of renal sodium excretion	45.5607967574567	-4.98408170140587	0.760506735819381	6.51332084543691e-12	5.53330596216451e-11
GO:0046907	biological_process	4	intracellular transport	209.217521105318	-3.52079313156331	0.523051679397276	6.56857873337868e-12	5.57778914577337e-11
GO:0003332	biological_process	8	negative regulation of extracellular matrix constituent secretion	40.089687510369	-4.42676361745861	0.667210971420273	6.60716400153194e-12	5.60808160006627e-11
GO:0005178	molecular_function	4	integrin binding	21267.0360238711	-3.17768193610263	0.470476360176443	6.7672957760708e-12	5.74146913442059e-11
GO:0006103	biological_process	7	2-oxoglutarate metabolic process	89.0969905653534	-4.16154225143738	0.624591727509104	6.79624340055265e-12	5.76348972484559e-11
GO:0005324	molecular_function	3	long-chain fatty acid transporter activity	56.2115670186557	-4.28459212485217	0.644637068382697	6.88098104614553e-12	5.83278230491711e-11
GO:0090556	molecular_function	6	phosphatidylserine floppase activity	17.1528982185672	-4.3057503174654	0.648105420761216	6.89717003917035e-12	5.84393303054913e-11
GO:0043120	molecular_function	4	tumor necrosis factor binding	40.3517416883968	-4.78328886177539	0.727198734054561	6.90127861441816e-12	5.84484278078625e-11
GO:1903408	biological_process	11	positive regulation of sodium:potassium-exchanging ATPase activity	36.997411828009	-5.20339196075959	0.800152253475533	6.9920116722549e-12	5.91908363938273e-11
GO:1903978	biological_process	8	regulation of microglial cell activation	31.0301566023379	-4.97967065379937	0.761371228863879	7.14669565456284e-12	6.04737309363909e-11
GO:0002688	biological_process	8	regulation of leukocyte chemotaxis	31.6552148867733	-4.86431697749164	0.741604494155395	7.16756029077298e-12	6.06236467457167e-11
GO:0045722	biological_process	9	positive regulation of gluconeogenesis	50.8571303299035	-3.7458914273621	0.559270944389609	7.18845765710886e-12	6.07737076462948e-11
GO:0009566	biological_process	2	fertilization	89.3223480447833	-3.864131623452	0.577965848642196	7.21670241125392e-12	6.09857269584639e-11
GO:0007179	biological_process	8	transforming growth factor beta receptor signaling pathway	513.942125377196	-3.10377188619076	0.459812547040263	7.22282559661762e-12	6.0992458050511e-11
GO:0032720	biological_process	9	negative regulation of tumor necrosis factor production	512.349302668049	-3.26112614625475	0.48396013900173	7.22383284766684e-12	6.0992458050511e-11
GO:0045471	biological_process	5	response to ethanol	878.72445140269	-2.90608338941748	0.429741967156124	7.28397052655718e-12	6.14732639662422e-11
GO:0002467	biological_process	5	germinal center formation	51.747811492234	-4.23762597435353	0.637924002515982	7.32764810554004e-12	6.18147940712202e-11
GO:0005024	molecular_function	8	transforming growth factor beta-activated receptor activity	33.5119134637913	-4.65339100837372	0.706371300994968	7.3508199471651e-12	6.1964996072943e-11
GO:0006658	biological_process	7	phosphatidylserine metabolic process	44.4573861808868	-4.27552945275737	0.644117236073889	7.35188826141932e-12	6.1964996072943e-11
GO:0060698	molecular_function	5	endoribonuclease inhibitor activity	63.1613676980578	-4.71750558685629	0.717201132517382	7.38075335647419e-12	6.21810712564901e-11
GO:1901985	biological_process	9	positive regulation of protein acetylation	30.8255333620396	-4.40859489277341	0.665899152866201	7.38674374986138e-12	6.22043278874422e-11
GO:0003198	biological_process	7	epithelial to mesenchymal transition involved in endocardial cushion formation	37.9319470987622	-4.63668880639291	0.703689937208899	7.40265666938909e-12	6.23110860121348e-11
GO:0034188	molecular_function	4	apolipoprotein A-I receptor activity	17.1511056255714	-4.30684065452742	0.649347715804765	7.42352539485513e-12	6.24594476100983e-11
GO:0048488	biological_process	7	synaptic vesicle endocytosis	462.233648665155	-3.5295935091389	0.525841766911464	7.44180725938052e-12	6.25859240211395e-11
GO:0050692	molecular_function	4	DNA binding domain binding	41.147705852263	-4.91289508629362	0.750664484555115	7.48331089180621e-12	6.29075008578331e-11
GO:1904358	biological_process	9	positive regulation of telomere maintenance via telomere lengthening	70.721039225028	-4.43990467342917	0.671316519474356	7.52321760904767e-12	6.32153786791662e-11
GO:0002774	biological_process	8	Fc receptor mediated inhibitory signaling pathway	41.2271691911797	-5.29048849013099	0.817126216636967	7.53061148690386e-12	6.3249911306708e-11
GO:0046085	biological_process	9	adenosine metabolic process	25.1749842492542	-4.86764717044938	0.743029612001037	7.53681834789163e-12	6.32744483705514e-11
GO:0007219	biological_process	6	Notch signaling pathway	369.119635441479	-2.78819550014455	0.412440431990509	7.78697641363326e-12	6.53461345316614e-11
GO:2000060	biological_process	10	positive regulation of ubiquitin-dependent protein catabolic process	61.0151427333892	-4.05754598598406	0.609777504366056	7.79779849194876e-12	6.54084499810284e-11
GO:0035326	molecular_function	8	cis-regulatory region sequence-specific DNA binding	26.847326291686	-3.84236424243136	0.575512664109877	7.8032869728295e-12	6.54259920808547e-11
GO:0030350	molecular_function	6	iron-responsive element binding	46.1961766952911	-4.44975336587041	0.673605085785819	7.86191644974077e-12	6.58888811599467e-11
GO:0002762	biological_process	8	negative regulation of myeloid leukocyte differentiation	32.3083903192536	-4.95836826073403	0.759525759661341	7.93458597447602e-12	6.64447513461206e-11
GO:0048385	biological_process	6	regulation of retinoic acid receptor signaling pathway	43.9973462695179	-4.90137526293093	0.74969861556909	7.93514347038151e-12	6.64447513461206e-11
GO:0051028	biological_process	8	mRNA transport	608.719318771137	-2.71171266323855	0.401120271069074	8.03634373890713e-12	6.72629048533735e-11
GO:0003937	molecular_function	6	IMP cyclohydrolase activity	61.1935798410552	2.05105184537275	0.301966056151914	8.15500315719838e-12	6.82264143373083e-11
GO:1902425	biological_process	10	positive regulation of attachment of mitotic spindle microtubules to kinetochore	37.7897975238532	-4.91778558482919	0.753076889153438	8.19206274261476e-12	6.85067027182013e-11
GO:1901379	biological_process	8	regulation of potassium ion transmembrane transport	126.913042622838	-4.08936488463698	0.615734937892807	8.29856281039069e-12	6.93671966863343e-11
GO:0001893	biological_process	4	maternal placenta development	53.8313501551752	-4.83388195393339	0.738981655229786	8.33933244141929e-12	6.96777455485007e-11
GO:0072594	biological_process	6	establishment of protein localization to organelle	73.7384100380295	-4.93094611285205	0.755694956921682	8.35650373649102e-12	6.97909390551087e-11
GO:0070934	biological_process	11	CRD-mediated mRNA stabilization	50.5296770740836	-4.82248804007658	0.737105996217207	8.37421516378586e-12	6.99085434934339e-11
GO:0008210	biological_process	6	estrogen metabolic process	60.5860177918295	-4.97443181457507	0.763343813955291	8.41303370434454e-12	7.02021733587399e-11
GO:0097494	biological_process	5	regulation of vesicle size	79.1288477664242	-5.07189583413599	0.780373936748522	8.41992994649956e-12	7.02292900994522e-11
GO:0001047	molecular_function	8	core promoter sequence-specific DNA binding	60.4533916255468	-3.73406541260905	0.559562805519407	8.56592145083811e-12	7.13965582035981e-11
GO:0099054	biological_process	5	presynapse assembly	33.1534947746408	-3.91168600306643	0.587721786131715	8.56729041012073e-12	7.13965582035981e-11
GO:0002526	biological_process	5	acute inflammatory response	141.34777330143	-4.36996371520571	0.661903936897975	8.64111020175995e-12	7.19805974808369e-11
GO:0051495	biological_process	7	positive regulation of cytoskeleton organization	27.444975362948	-4.42425117412262	0.670958638773467	8.71109340080611e-12	7.25321866866083e-11
GO:0032252	biological_process	5	secretory granule localization	22.7797891211218	-4.71249364499966	0.719220195949146	8.78746067076395e-12	7.31364326094394e-11
GO:0030292	molecular_function	6	protein tyrosine kinase inhibitor activity	44.8244238933162	-4.72523068571197	0.721384454184818	8.79201283931513e-12	7.31427107008078e-11
GO:0006895	biological_process	7	Golgi to endosome transport	148.634310729767	-3.95122067100979	0.594485099286039	8.87011638109277e-12	7.37606094056414e-11
GO:0034644	biological_process	7	cellular response to UV	172.617801394048	-3.15378401368187	0.469589032351099	8.899483481535e-12	7.39728754298155e-11
GO:0080135	biological_process	5	regulation of cellular response to stress	30.612714673905	-4.83851652663565	0.74109467869879	9.00888980548629e-12	7.48499606401469e-11
GO:1990715	molecular_function	6	mRNA CDS binding	52.5635121518892	-4.97469970062303	0.764665249717378	9.03816265187573e-12	7.5060791079118e-11
GO:0001998	biological_process	9	angiotensin-mediated vasoconstriction involved in regulation of systemic arterial blood pressure	56.9715140008547	-5.27671492828468	0.818193997223777	9.04585021211892e-12	7.50922539806889e-11
GO:0032480	biological_process	8	negative regulation of type I interferon production	175.517820307575	-3.84595055167223	0.577992856903318	9.06532828358261e-12	7.52215240902703e-11
GO:0016185	biological_process	8	synaptic vesicle budding from presynaptic endocytic zone membrane	43.7573113498233	-4.70689077691676	0.718943112399613	9.1516937431831e-12	7.59054564168662e-11
GO:1902003	biological_process	7	regulation of amyloid-beta formation	83.6946825146384	-4.89823551515417	0.751667060724329	9.16735537077925e-12	7.60026246602831e-11
GO:0048227	biological_process	5	plasma membrane to endosome transport	82.785865179801	-4.83884269050878	0.741513468482628	9.20143358568875e-12	7.62523276363079e-11
GO:0006303	biological_process	9	double-strand break repair via nonhomologous end joining	220.421958773922	-2.98524471461454	0.444109948815638	9.28099785818507e-12	7.68455450347318e-11
GO:1904798	biological_process	7	positive regulation of core promoter binding	44.2815824779417	-4.75626194521753	0.727547172510221	9.27717092995237e-12	7.68455450347318e-11
GO:0001516	biological_process	11	prostaglandin biosynthetic process	976.671787425896	-3.78396194189043	0.568565898033772	9.36454604769309e-12	7.75039932670912e-11
GO:0050658	biological_process	7	RNA transport	118.301673028023	-4.57259341691777	0.696768416010775	9.39258656961232e-12	7.77026738591769e-11
GO:0033130	molecular_function	4	acetylcholine receptor binding	47.8826053302247	-4.30612686086124	0.652700677785183	9.40981864794599e-12	7.77784108758763e-11
GO:0110076	biological_process	7	negative regulation of ferroptosis	39.3667560009834	-5.93563481776838	0.944287480126828	9.40862990060233e-12	7.77784108758763e-11
GO:0031821	molecular_function	5	G protein-coupled serotonin receptor binding	45.163045344002	-5.22679481479691	0.810078258491606	9.46584997201776e-12	7.8207981386139e-11
GO:0032635	biological_process	6	interleukin-6 production	19.4745027824323	-4.28375120424222	0.649154536211446	9.48433262682536e-12	7.83270849314021e-11
GO:0070830	biological_process	8	bicellular tight junction assembly	147.105825690673	-4.03519131697531	0.608939005169388	9.54929608160658e-12	7.88297870705792e-11
GO:0098885	biological_process	8	modification of postsynaptic actin cytoskeleton	59.1757006424941	-4.42431295928499	0.672452943284604	9.60236800771277e-12	7.92339355015168e-11
GO:0034356	biological_process	12	NAD biosynthesis via nicotinamide riboside salvage pathway	38.0472019995169	-3.98466262067474	0.600907040797284	9.61020081362923e-12	7.92646070533984e-11
GO:0007217	biological_process	6	tachykinin receptor signaling pathway	51.1169281934097	-4.34268196550931	0.659162903381249	9.70902018853711e-12	8.00453851930805e-11
GO:0097746	biological_process	6	regulation of blood vessel diameter	33.8175551253397	-4.81142210701393	0.737878497169119	9.79149425831387e-12	8.06907950025104e-11
GO:2001235	biological_process	8	positive regulation of apoptotic signaling pathway	311.661770511669	-4.09858866785021	0.619637733619164	9.88358199041698e-12	8.14148441203767e-11
GO:0051575	molecular_function	4	5'-deoxyribose-5-phosphate lyase activity	40.4320659197016	-4.70934599617189	0.720650754722506	9.89318953932691e-12	8.14591437955951e-11
GO:0045505	molecular_function	3	dynein intermediate chain binding	151.35999523727	-3.14069320932324	0.468725411582486	9.96379352706991e-12	8.20054271529228e-11
GO:0043267	biological_process	8	negative regulation of potassium ion transport	53.6976178601892	-4.86962322833533	0.7483448715758	1.00562140078975e-11	8.26953994782655e-11
GO:1902287	biological_process	8	semaphorin-plexin signaling pathway involved in axon guidance	82.6460004181671	-4.18948577708792	0.634623159852054	1.00548131886475e-11	8.26953994782655e-11
GO:0030544	molecular_function	4	Hsp70 protein binding	171.329859383494	-3.77483791531798	0.568051496914672	1.00833876447666e-11	8.28834667736061e-11
GO:0008219	biological_process	2	cell death	263.111430541355	-3.68168072641184	0.553396278085959	1.01644602891416e-11	8.35142238517824e-11
GO:0005088	molecular_function	7	Ras guanyl-nucleotide exchange factor activity	296.018584438801	-3.77759531604222	0.568599714321848	1.01718544810391e-11	8.35393370790332e-11
GO:0030865	biological_process	6	cortical cytoskeleton organization	118.945737006948	-4.57192145622693	0.697974839700016	1.02010216842576e-11	8.37431699135195e-11
GO:1900744	biological_process	11	regulation of p38MAPK cascade	65.9817592508551	-4.5614965604301	0.6962861703475	1.02384536155419e-11	8.40146477127061e-11
GO:0051388	biological_process	7	positive regulation of neurotrophin TRK receptor signaling pathway	36.6418377883223	-4.30136793854364	0.653227913171071	1.02800093602952e-11	8.43197190246698e-11
GO:0001882	molecular_function	3	nucleoside binding	50.0519084090237	-3.87436983062879	0.58434728831796	1.04397696513944e-11	8.55936669715642e-11
GO:0060983	biological_process	8	epicardium-derived cardiac vascular smooth muscle cell differentiation	35.3297863972661	-5.38065545330597	0.840059073464144	1.04726998151413e-11	8.58271173360881e-11
GO:0014850	biological_process	3	response to muscle activity	114.748997892497	-3.58911578399268	0.539182224935577	1.04945160429439e-11	8.59693255938137e-11
GO:0007182	biological_process	8	common-partner SMAD protein phosphorylation	53.1505786899205	-4.83055140516081	0.742487835907247	1.05754167005754e-11	8.65952169372374e-11
GO:0019787	molecular_function	3	ubiquitin-like protein transferase activity	37.9574725209866	-3.77775526870329	0.569196258090167	1.06410003285829e-11	8.70952083842663e-11
GO:0034392	biological_process	9	negative regulation of smooth muscle cell apoptotic process	55.1334768118693	-4.87478383778792	0.750233081241347	1.06464601228122e-11	8.71028782944942e-11
GO:0010765	biological_process	8	positive regulation of sodium ion transport	148.749988908371	-4.09308880320547	0.61995576304672	1.07778700263626e-11	8.81405515234471e-11
GO:1900244	biological_process	9	positive regulation of synaptic vesicle endocytosis	94.7368905057231	-4.61682461905522	0.706539196687958	1.08615999997554e-11	8.87875867552164e-11
GO:0071320	biological_process	7	cellular response to cAMP	211.839279353436	-3.13864412429972	0.469383587570179	1.09563341606748e-11	8.95239879509699e-11
GO:0021860	biological_process	7	pyramidal neuron development	31.7083013813491	-4.56721294350279	0.698422984183973	1.10192398667586e-11	8.99750526921239e-11
GO:1901990	biological_process	7	regulation of mitotic cell cycle phase transition	113.729213671545	-4.10416819894568	0.622063929251168	1.10208811101677e-11	8.99750526921239e-11
GO:0045650	biological_process	9	negative regulation of macrophage differentiation	33.2449901094351	-4.95790657742288	0.765412352441037	1.10955207627205e-11	9.05460315123872e-11
GO:0097753	biological_process	5	membrane bending	56.2037855759765	-5.11543114796095	0.793227268953293	1.11193512478299e-11	9.07020693273848e-11
GO:0031034	biological_process	8	myosin filament assembly	87.3846879337892	-4.70196768508433	0.721370472865549	1.11355536179942e-11	9.07957777853303e-11
GO:0016553	biological_process	8	base conversion or substitution editing	18.2707890883303	-4.67957909377836	0.717742130690667	1.1253978273944e-11	9.17225423520472e-11
GO:0061314	biological_process	7	Notch signaling involved in heart development	28.4232577115001	-4.18593898864332	0.635710980692737	1.12912142779837e-11	9.19870963535057e-11
GO:0031664	biological_process	6	regulation of lipopolysaccharide-mediated signaling pathway	51.2773526659539	-4.57907938706217	0.701018838627082	1.14373544854005e-11	9.31382706276226e-11
GO:0010457	biological_process	3	centriole-centriole cohesion	37.0174435152638	-3.79556299377462	0.572972873354124	1.14563457174205e-11	9.32534920421814e-11
GO:0006486	biological_process	7	protein glycosylation	609.82392251567	-2.31101444687231	0.343373771232578	1.15028166261504e-11	9.35922033810863e-11
GO:0046847	biological_process	7	filopodium assembly	113.736200161246	-3.78065599722616	0.570670306510412	1.15221731293044e-11	9.37101065444565e-11
GO:1901185	biological_process	7	negative regulation of ERBB signaling pathway	36.1247211963616	-4.91160076324075	0.758084943665631	1.15674000430744e-11	9.40382260150146e-11
GO:0050421	molecular_function	5	nitrite reductase (NO-forming) activity	9.95949054877781	3.40385176780665	0.511323729706858	1.16613296583664e-11	9.47618345529448e-11
GO:0010801	biological_process	10	negative regulation of peptidyl-threonine phosphorylation	162.698159701496	-4.03818141913803	0.612222625296127	1.17115273745089e-11	9.51296101668778e-11
GO:0006382	biological_process	9	adenosine to inosine editing	20.0498015744317	-4.2301698127841	0.643531089903466	1.17575338999188e-11	9.53826223161481e-11
GO:0046626	biological_process	6	regulation of insulin receptor signaling pathway	48.1875135789958	-4.36737412968057	0.666116016562892	1.1751148235747e-11	9.53826223161481e-11
GO:1901018	biological_process	10	positive regulation of potassium ion transmembrane transporter activity	41.8086347567151	-4.63355858104109	0.710664418614929	1.17572497738920e-11	9.53826223161481e-11
GO:0007585	biological_process	2	respiratory gaseous exchange by respiratory system	57.3917425236282	-3.40490788036965	0.511602236148124	1.17784348918753e-11	9.55119484558425e-11
GO:0034384	biological_process	3	high-density lipoprotein particle clearance	78.884181048214	-4.69009573509582	0.720495855125842	1.19242497222407e-11	9.66536723066637e-11
GO:0006768	biological_process	7	biotin metabolic process	23.2338273748642	-4.31927593620933	0.658503336538684	1.20146717119151e-11	9.73456299956974e-11
GO:0071379	biological_process	7	cellular response to prostaglandin stimulus	47.9660757699125	-4.8701431872534	0.751570643625309	1.2024506846488e-11	9.73843470801144e-11
GO:0044030	biological_process	7	regulation of DNA methylation	74.786444162563	-3.52407765588289	0.530673179523522	1.21445866869512e-11	9.83155086187447e-11
GO:0051081	biological_process	6	nuclear envelope disassembly	23.2949744848146	-4.52958840271392	0.694027563957993	1.2421757535263e-11	1.00517070744383e-10
GO:0017016	molecular_function	6	Ras GTPase binding	81.6956665421631	-4.0044538753617	0.607644496507924	1.24805140963808e-11	1.00950113810247e-10
GO:0005516	molecular_function	3	calmodulin binding	869.84925542611	-2.87822724849632	0.430548956982184	1.2539136053133e-11	1.01381704973673e-10
GO:0032880	biological_process	4	regulation of protein localization	399.236162268635	-3.18857872780814	0.478704217318372	1.27412665152273e-11	1.02972745202166e-10
GO:2000331	biological_process	7	regulation of terminal button organization	65.4068427805689	-4.07361403944698	0.619243968822471	1.28344041588357e-11	1.03681958764688e-10
GO:0001836	biological_process	7	release of cytochrome c from mitochondria	53.5152566721032	-4.1902452857254	0.638302528763536	1.28627718723009e-11	1.03867557018299e-10
GO:0003266	biological_process	9	regulation of secondary heart field cardioblast proliferation	38.1477233883313	-5.18417994009797	0.808406372435568	1.29108897053098e-11	1.04209877276567e-10
GO:0014047	biological_process	10	glutamate secretion	32.8981143308394	-4.7597025870554	0.733755967368942	1.29167458968832e-11	1.04209877276567e-10
GO:0102752	molecular_function	5	1,4-alpha-glucan branching enzyme activity (using a glucosylated glycogenin as primer for glycogen synthesis)	59.0977118422912	2.10554791890111	0.313177589844352	1.29213971097379e-11	1.04209877276567e-10
GO:1901387	biological_process	11	positive regulation of voltage-gated calcium channel activity	30.7067560859404	-5.16824597790626	0.805692478497228	1.30167684843938e-11	1.04923376265357e-10
GO:1904354	biological_process	9	negative regulation of telomere capping	30.3128752861854	-4.10626364924246	0.624760215518607	1.30207627225818e-11	1.04923376265357e-10
GO:0046777	biological_process	8	protein autophosphorylation	1079.57671724249	-2.5104564210262	0.374609745347409	1.3037401945817e-11	1.05013519060849e-10
GO:0051427	molecular_function	4	hormone receptor binding	31.6768760578229	-5.34576259289195	0.838116159295029	1.30607053767358e-11	1.051572428305e-10
GO:0009235	biological_process	5	cobalamin metabolic process	50.7786032978982	-4.58227711356496	0.703786701481131	1.31171927040905e-11	1.05567912364429e-10
GO:0090022	biological_process	10	regulation of neutrophil chemotaxis	53.4667220589519	-5.18782796915899	0.809702516094916	1.33407160673142e-11	1.07321992790478e-10
GO:0001832	biological_process	3	blastocyst growth	36.2173630094859	-4.23570741120254	0.646309759428574	1.33502315337687e-11	1.07353699001608e-10
GO:0052659	molecular_function	8	inositol-1,3,4,5-tetrakisphosphate 5-phosphatase activity	55.9714492934597	-4.32153629042258	0.660504791163305	1.33811500267161e-11	1.07557415844961e-10
GO:0090303	biological_process	7	positive regulation of wound healing	244.000660153819	-4.35041934463835	0.665438127266871	1.35108056551565e-11	1.08554278728686e-10
GO:0034244	biological_process	12	negative regulation of transcription elongation from RNA polymerase II promoter	59.9696072886477	-3.74504490354221	0.567037021995039	1.35263840391045e-11	1.08634124357428e-10
GO:0051603	biological_process	6	proteolysis involved in cellular protein catabolic process	1410.55646374731	-3.07976117634491	0.462527605663183	1.36652873265562e-11	1.09703946903771e-10
GO:0015094	molecular_function	4	lead ion transmembrane transporter activity	31.1176715887491	-4.5602123492556	0.700760952550436	1.36936090248082e-11	1.09885506753659e-10
GO:0072583	biological_process	7	clathrin-dependent endocytosis	348.987747988726	-3.12550497161169	0.469702270364729	1.37584462106007e-11	1.10359814897942e-10
GO:0048266	biological_process	2	behavioral response to pain	103.446599380971	-4.68363718308399	0.721855992748313	1.38032219544102e-11	1.10672877443791e-10
GO:0009555	biological_process	5	pollen development	31.209621253142	-3.50675072703623	0.529546094168664	1.39111124314968e-11	1.11491516570203e-10
GO:0036035	biological_process	5	osteoclast development	39.0258972129678	-4.44728075778334	0.682071509765216	1.39470113247261e-11	1.11732733403869e-10
GO:0033003	biological_process	6	regulation of mast cell activation	46.7935594855045	-5.09003105614939	0.793066457640913	1.40064435562508e-11	1.12162202266043e-10
GO:0032369	biological_process	6	negative regulation of lipid transport	26.8406610629114	-4.97300202470511	0.772372911869593	1.40625925512911e-11	1.1256503322748e-10
GO:1900024	biological_process	7	regulation of substrate adhesion-dependent cell spreading	62.7039209949075	-4.83806397296363	0.748821012514898	1.41025425520155e-11	1.1283791732832e-10
GO:0050764	biological_process	6	regulation of phagocytosis	203.660757616224	-4.27297340724714	0.653518889348818	1.43396909995577e-11	1.14687752890566e-10
GO:0004308	molecular_function	6	exo-alpha-sialidase activity	227.992698193626	-2.42456451625305	0.362314308030396	1.43771756533124e-11	1.14892126932425e-10
GO:0004913	molecular_function	5	interleukin-4 receptor activity	33.351274396248	-5.30348711730097	0.832272858893808	1.4373101047969e-11	1.14892126932425e-10
GO:0000245	biological_process	8	spliceosomal complex assembly	181.972919610701	-3.1958311125121	0.481178940906418	1.445848879758e-11	1.15494000726916e-10
GO:1990280	biological_process	4	RNA localization to chromatin	28.6794701640376	-4.98485118200019	0.775024414359993	1.44968049050516e-11	1.15752058733992e-10
GO:0015433	molecular_function	8	ATPase-coupled peptide antigen transmembrane transporter activity	41.1217406975247	-5.18409150079386	0.810706383072146	1.45378120929174e-11	1.15983315284795e-10
GO:0090031	biological_process	9	positive regulation of steroid hormone biosynthetic process	28.5038358544453	-5.29142312913945	0.830282920791891	1.45361565898033e-11	1.15983315284795e-10
