#mpa_v30_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	SRR5677661_filtered_1_reads_trim25_1.SE.profile	SRR5677660_filtered_1_reads_trim25_1.SE.profile	SRR5677659_filtered_1_reads_trim25_1.SE.profile	SRR5677658_filtered_1_reads_trim25_1.SE.profile	SRR5677657_filtered_1_reads_trim25_1.SE.profile	SRR5677656_filtered_1_reads_trim25_1.SE.profile	SRR5677655_filtered_1_reads_trim25_1.SE.profile	SRR5677654_filtered_1_reads_trim25_1.SE.profile	SRR5677652_filtered_1_reads_trim25_1.SE.profile	SRR11092064_filtered_1_reads_trim25_1.SE.profile	SRR11092063_filtered_1_reads_trim25_1.SE.profile	SRR11092062_filtered_1_reads_trim25_1.SE.profile	SRR11092061_filtered_1_reads_trim25_1.SE.profile	SRR11092060_filtered_1_reads_trim25_1.SE.profile	SRR11092059_filtered_1_reads_trim25_1.SE.profile	SRR11092058_filtered_1_reads_trim25_1.SE.profile	SRR11092057_filtered_1_reads_trim25_1.SE.profile	SRR11092056_filtered_1_reads_trim25_1.SE.profile	SRR11059947_SE_filtered_1_reads_trim25_1.SE.profile	SRR11059947_PE_filtered_1_reads_trim25_1.SE.profile	SRR11059946_SE_filtered_1_reads_trim25_1.SE.profile	SRR11059946_PE_filtered_1_reads_trim25_1.SE.profile	SRR11059945_SE_filtered_1_reads_trim25_1.SE.profile	SRR11059945_PE_filtered_1_reads_trim25_1.SE.profile	SRR11059944_SE_filtered_1_reads_trim25_1.SE.profile	SRR11059944_PE_filtered_1_reads_trim25_1.SE.profile	SRR11059943_SE_filtered_1_reads_trim25_1.SE.profile	SRR11059943_PE_filtered_1_reads_trim25_1.SE.profile	SRR11059942_SE_filtered_1_reads_trim25_1.SE.profile	SRR11059942_PE_filtered_1_reads_trim25_1.SE.profile	SRR11059941_SE_filtered_1_reads_trim25_1.SE.profile	SRR11059941_PE_filtered_1_reads_trim25_1.SE.profile	SRR11059940_SE_filtered_1_reads_trim25_1.SE.profile	SRR11059940_PE_filtered_1_reads_trim25_1.SE.profile	SRR10971381_filtered_1_reads_trim25_1.SE.profile	SRR10903402_filtered_1_reads_trim25_1.SE.profile	SRR10903401_filtered_1_reads_trim25_1.SE.profile	SRR10571760_filtered_1_reads_trim25_1.SE.profile	SRR10571757_filtered_1_reads_trim25_1.SE.profile	SRR10571756_filtered_1_reads_trim25_1.SE.profile	SRR10571755_filtered_1_reads_trim25_1.SE.profile	SRR10571754_filtered_1_reads_trim25_1.SE.profile	SRR10571753_filtered_1_reads_trim25_1.SE.profile	SRR10571752_filtered_1_reads_trim25_1.SE.profile	SRR10571744_filtered_1_reads_trim25_1.SE.profile	SRR10571743_filtered_1_reads_trim25_1.SE.profile	SRR10571742_filtered_1_reads_trim25_1.SE.profile	SRR10571741_filtered_1_reads_trim25_1.SE.profile	SRR10571739_filtered_1_reads_trim25_1.SE.profile	SRR10571738_filtered_1_reads_trim25_1.SE.profile	SRR10571737_filtered_1_reads_trim25_1.SE.profile	SRR10571736_filtered_1_reads_trim25_1.SE.profile	SRR10571735_filtered_1_reads_trim25_1.SE.profile	SRR10571734_filtered_1_reads_trim25_1.SE.profile	SRR10571732_filtered_1_reads_trim25_1.SE.profile	SRR10571731_filtered_1_reads_trim25_1.SE.profile	SRR10571730_filtered_1_reads_trim25_1.SE.profile	SRR10571728_filtered_1_reads_trim25_1.SE.profile	SRR10571727_filtered_1_reads_trim25_1.SE.profile	SRR10571726_filtered_1_reads_trim25_1.SE.profile	SRR10571725_filtered_1_reads_trim25_1.SE.profile	SRR10571724_filtered_1_reads_trim25_1.SE.profile	SRR10571723_filtered_1_reads_trim25_1.SE.profile	SRR10571722_filtered_1_reads_trim25_1.SE.profile	SRR10571721_filtered_1_reads_trim25_1.SE.profile	SRR10571720_filtered_1_reads_trim25_1.SE.profile	SRR10571719_filtered_1_reads_trim25_1.SE.profile	SRR10571665_filtered_1_reads_trim25_1.SE.profile	SRR10571664_filtered_1_reads_trim25_1.SE.profile	SRR10571663_filtered_1_reads_trim25_1.SE.profile	SRR10571662_filtered_1_reads_trim25_1.SE.profile	SRR10571660_filtered_1_reads_trim25_1.SE.profile	SRR10571659_filtered_1_reads_trim25_1.SE.profile	SRR10571658_filtered_1_reads_trim25_1.SE.profile	SRR10571657_filtered_1_reads_trim25_1.SE.profile	SRR10571656_filtered_1_reads_trim25_1.SE.profile	SRR10571655_filtered_1_reads_trim25_1.SE.profile	SRR10175815_filtered_1_reads_trim25_1.SE.profile	SRR10175813_filtered_1_reads_trim25_1.SE.profile	SRR10175812_filtered_1_reads_trim25_1.SE.profile	SRR10175811_filtered_1_reads_trim25_1.SE.profile	SRR10152593_filtered_1_reads_trim25_1.SE.profile	SRR10152588_filtered_1_reads_trim25_1.SE.profile	SRR10152587_filtered_1_reads_trim25_1.SE.profile	S22_filtered_1_reads_trim25_1.SE.profile	S21_filtered_1_reads_trim25_1.SE.profile	S19_filtered_1_reads_trim25_1.SE.profile	S18_filtered_1_reads_trim25_1.SE.profile	S17_filtered_1_reads_trim25_1.SE.profile	S16_filtered_1_reads_trim25_1.SE.profile	S15_filtered_1_reads_trim25_1.SE.profile	S14_filtered_1_reads_trim25_1.SE.profile	S13_filtered_1_reads_trim25_1.SE.profile	S12_filtered_1_reads_trim25_1.SE.profile	S11_filtered_1_reads_trim25_1.SE.profile	S10_filtered_1_reads_trim25_1.SE.profile	S09_filtered_1_reads_trim25_1.SE.profile	S08_filtered_1_reads_trim25_1.SE.profile	S07_filtered_1_reads_trim25_1.SE.profile	S06_filtered_1_reads_trim25_1.SE.profile	S05_filtered_1_reads_trim25_1.SE.profile	S04_filtered_1_reads_trim25_1.SE.profile	S03_filtered_1_reads_trim25_1.SE.profile	S02_filtered_1_reads_trim25_1.SE.profile	S01_filtered_1_reads_trim25_1.SE.profile	NC1_SRR7796663_filtered_1_reads_trim25_1.SE.profile	CRR125998_filtered_1_reads_trim25_1.SE.profile	CRR125997_filtered_1_reads_trim25_1.SE.profile	CRR125996_filtered_1_reads_trim25_1.SE.profile	CRR125995_filtered_1_reads_trim25_1.SE.profile	CRR125994_filtered_1_reads_trim25_1.SE.profile	CRR125993_filtered_1_reads_trim25_1.SE.profile	CRR125992_filtered_1_reads_trim25_1.SE.profile	CRR125991_filtered_1_reads_trim25_1.SE.profile	CRR125990_filtered_1_reads_trim25_1.SE.profile	CRR125989_filtered_1_reads_trim25_1.SE.profile	CRR125988_filtered_1_reads_trim25_1.SE.profile	CRR125987_filtered_1_reads_trim25_1.SE.profile	CRR125986_filtered_1_reads_trim25_1.SE.profile	CRR125985_filtered_1_reads_trim25_1.SE.profile	CRR125984_filtered_1_reads_trim25_1.SE.profile	CRR125983_filtered_1_reads_trim25_1.SE.profile	CRR125982_filtered_1_reads_trim25_1.SE.profile	CRR125981_filtered_1_reads_trim25_1.SE.profile	CRR125980_filtered_1_reads_trim25_1.SE.profile	CRR125979_filtered_1_reads_trim25_1.SE.profile	CRR125978_filtered_1_reads_trim25_1.SE.profile	CRR125977_filtered_1_reads_trim25_1.SE.profile	CRR125976_filtered_1_reads_trim25_1.SE.profile	CRR125975_filtered_1_reads_trim25_1.SE.profile	CRR125974_filtered_1_reads_trim25_1.SE.profile	CRR125973_filtered_1_reads_trim25_1.SE.profile	CRR125972_filtered_1_reads_trim25_1.SE.profile	CRR125971_filtered_1_reads_trim25_1.SE.profile	CRR125970_filtered_1_reads_trim25_1.SE.profile	CRR125969_filtered_1_reads_trim25_1.SE.profile	CRR125968_filtered_1_reads_trim25_1.SE.profile	CRR125967_filtered_1_reads_trim25_1.SE.profile	CRR125966_filtered_1_reads_trim25_1.SE.profile	CRR125965_filtered_1_reads_trim25_1.SE.profile	CRR125964_filtered_1_reads_trim25_1.SE.profile	CRR125963_filtered_1_reads_trim25_1.SE.profile	CRR125962_filtered_1_reads_trim25_1.SE.profile	CRR125961_filtered_1_reads_trim25_1.SE.profile	CRR125960_filtered_1_reads_trim25_1.SE.profile	CRR125959_filtered_1_reads_trim25_1.SE.profile	CRR125958_filtered_1_reads_trim25_1.SE.profile	CRR125957_filtered_1_reads_trim25_1.SE.profile	CRR125956_filtered_1_reads_trim25_1.SE.profile	CRR125955_filtered_1_reads_trim25_1.SE.profile	CRR125954_filtered_1_reads_trim25_1.SE.profile	CRR125953_filtered_1_reads_trim25_1.SE.profile	CRR125952_filtered_1_reads_trim25_1.SE.profile	CRR125951_filtered_1_reads_trim25_1.SE.profile	CRR125950_filtered_1_reads_trim25_1.SE.profile	CRR125949_filtered_1_reads_trim25_1.SE.profile	CRR125948_filtered_1_reads_trim25_1.SE.profile	CRR125947_filtered_1_reads_trim25_1.SE.profile	CRR125946_filtered_1_reads_trim25_1.SE.profile	CRR125945_filtered_1_reads_trim25_1.SE.profile	CRR125944_filtered_1_reads_trim25_1.SE.profile	CRR125943_filtered_1_reads_trim25_1.SE.profile	CRR125942_filtered_1_reads_trim25_1.SE.profile	CRR125941_filtered_1_reads_trim25_1.SE.profile	CRR125940_filtered_1_reads_trim25_1.SE.profile	CRR125939_filtered_1_reads_trim25_1.SE.profile	CRR125938_filtered_1_reads_trim25_1.SE.profile	CRR125937_filtered_1_reads_trim25_1.SE.profile	CRR125936_filtered_1_reads_trim25_1.SE.profile	CRR125935_filtered_1_reads_trim25_1.SE.profile	CRR125934_filtered_1_reads_trim25_1.SE.profile	CRR125446_filtered_1_reads_trim25_1.SE.profile	CRR125445_filtered_1_reads_trim25_1.SE.profile	CRR119897_filtered_1_reads_trim25_1.SE.profile	CRR119896_filtered_1_reads_trim25_1.SE.profile	CRR119895_filtered_1_reads_trim25_1.SE.profile	CRR119894_filtered_1_reads_trim25_1.SE.profile	CRR119893_filtered_1_reads_trim25_1.SE.profile	CRR119892_filtered_1_reads_trim25_1.SE.profile	CRR119891_filtered_1_reads_trim25_1.SE.profile	CRR119890_filtered_1_reads_trim25_1.SE.profile
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae	2|1224|1236|91347|1903414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.38207	60.46512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus	2|1224|1236|91347|1903414|583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.38207	60.46512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus_mirabilis	2|1224|1236|91347|1903414|583|584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.38207	60.46512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	2|1224|1236|135625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9219100000000005	11.59511	13.795770000000001	8.3909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	2|1224|1236|135625|712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9219100000000005	11.59511	13.795770000000001	8.3909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus	2|1224|1236|135625|712|724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9219100000000005	11.59511	13.795770000000001	8.3909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_influenzae	2|1224|1236|135625|712|724|727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9219100000000005	11.59511	13.795770000000001	8.3909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0	0	0	0	0	0	0	0	0	4.15511	2.14974	1.9124599999999998	2.0815	3.43649	1.17339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.345369999999999	2.15262	0	0.6429600000000001	0	0	2.72818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.25943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae	2|1224|1236|72274|468	0	0	0	0	0	0	0	0	0	4.15511	0	0	0.67327	0.9555899999999999	0.40412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.345369999999999	0.44828999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter	2|1224|1236|72274|468|469	0	0	0	0	0	0	0	0	0	0	0	0	0.67327	0.9555899999999999	0.40412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.345369999999999	0.44828999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_baumannii	2|1224|1236|72274|468|469|470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.345369999999999	0.44828999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_guillouiae	2|1224|1236|72274|468|469|106649	0	0	0	0	0	0	0	0	0	0	0	0	0.67327	0.9555899999999999	0.36376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_radioresistens	2|1224|1236|72274|468|469|40216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Moraxella	2|1224|1236|72274|468|475	0	0	0	0	0	0	0	0	0	4.15511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Moraxella|s__Moraxella_osloensis	2|1224|1236|72274|468|475|34062	0	0	0	0	0	0	0	0	0	4.15511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	2|1224|1236|72274|135621	0	0	0	0	0	0	0	0	0	0	2.14974	1.9124599999999998	1.4082299999999999	2.4809	0.76926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70433	0	0.6429600000000001	0	0	2.72818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.25943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas	2|1224|1236|72274|135621|286	0	0	0	0	0	0	0	0	0	0	2.14974	1.9124599999999998	1.4082299999999999	2.4809	0.76926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70433	0	0.6429600000000001	0	0	2.72818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.25943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_aeruginosa_group	2|1224|1236|72274|135621|286|136841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70433	0	0.6429600000000001	0	0	2.72818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.25943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_putida_group	2|1224|1236|72274|135621|286|136845	0	0	0	0	0	0	0	0	0	0	2.14974	1.9124599999999998	1.4082299999999999	2.4809	0.76926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
