"V1"	"V2"	"V3"
"GO:0015225-biotin transmembrane transporter activity-biotin transmembrane transporter activity"	0.0663856807347179	0.0285647348441208	0.925228912960744
"GO:0015226-carnitine transmembrane transporter activity-carnitine transmembrane transporter activity"	0.018152378732777	0.0187718112866447	0.40380726447172
"GO:0015230-FAD transmembrane transporter activity-FAD transmembrane transporter activity"	0.00162878541451657	0.019958924976162	0.168219672963656
"GO:0015232-heme transmembrane transporter activity-heme transmembrane transporter activity"	1.14498422004873	0.353667655461694	5.25306676343074
"GO:0015233-pantothenate transmembrane transporter activity-pantothenate transmembrane transporter activity"	0.0934037607887664	0.0285436456974456	0.298375541529045
"GO:0015234-thiamine transmembrane transporter activity-thiamine transmembrane transporter activity"	0.0340904860051398	0.0479254440569446	0.885083329086912
"GO:0015238-xenobiotic transmembrane transporter activity-xenobiotic transmembrane transporter activity"	2.25172579860022	0.689802546384104	7.61847901104931
"GO:0015245-fatty acid transmembrane transporter activity-fatty acid transmembrane transporter activity"	0.0355088474571822	0.0371412092809708	1.00763663223488
"GO:0015248-sterol transporter activity-sterol transporter activity"	0.0016287676736288	0.000884896339401292	0.0528525475401372
"GO:0015250-water channel activity-water channel activity"	0.0181056525231494	0.0384387963779155	1.11189110515868
"GO:0015252-proton channel activity-proton channel activity"	1.78711899823311	0.527460771451127	7.22539428175067
"GO:0015267-channel activity-channel activity"	4.77414763847663	2.63528755515954	13.492735469746
"GO:0015269-calcium-activated potassium channel activity-calcium-activated potassium channel activity"	0.00162878521648594	0.000882872189307584	0.154025069372253
"GO:0015271-outward rectifier potassium channel activity-outward rectifier potassium channel activity"	0.050958923833801	0.00983651067089861	0.0505455410714368
"GO:0015276-ligand-gated ion channel activity-ligand-gated ion channel activity"	1.25755802366988	0.389835872739096	4.96860112296807
"GO:0015278-calcium-release channel activity-calcium-release channel activity"	0.0178173550676901	0.0190974848279291	0.226971611461779
"GO:0015279-store-operated calcium channel activity-store-operated calcium channel activity"	0.00162876767463716	0.000884896486260889	0.0505455327228836
"GO:0015280-ligand-gated sodium channel activity-ligand-gated sodium channel activity"	0.0178173476420312	0.000882839481996731	0.0505455593063856
"GO:0015288-porin activity-porin activity"	2.02115471615736	0.645175887481186	6.45569736842583
"GO:0015291-secondary active transmembrane transporter activity-secondary active transmembrane transporter activity"	4.42609351573482	1.15381328005702	16.3937397838176
"GO:0015292-uniporter activity-uniporter activity"	0.00162878527137712	0.00989037175942706	0.499071604893357
"GO:0015293-symporter activity-symporter activity"	2.48462584960928	0.761294140368179	8.97127280370039
"GO:0015294-solute:cation symporter activity-solute:cation symporter activity"	1.65110657759547	0.638218556065847	6.25938499367296
"GO:0015295-solute:proton symporter activity-solute:proton symporter activity"	0.662757435030176	0.404416225358012	3.61872117595873
"GO:0015296-anion:cation symporter activity-anion:cation symporter activity"	0.280816882815145	0.13649695397263	2.21078974594204
"GO:0015297-antiporter activity-antiporter activity"	3.0091888475057	0.851307556985556	11.9145450886923
"GO:0015298-solute:cation antiporter activity-solute:cation antiporter activity"	1.28293654676186	0.416613159508727	7.05553497859061
"GO:0015299-solute:proton antiporter activity-solute:proton antiporter activity"	1.25963914549895	0.411136081027184	6.83329846180411
"GO:0015301-anion:anion antiporter activity-anion:anion antiporter activity"	0.0825488932413831	0.028074970480737	1.08682802520706
"GO:0015315-organophosphate:inorganic phosphate antiporter activity-organophosphate:inorganic phosphate antiporter activity"	0.0356591069505523	0.0280748850096613	0.285474915918105
"GO:0015318-inorganic molecular entity transmembrane transporter activity-inorganic molecular entity transmembrane transporter activity"	8.46021798760673	3.41433808692857	27.9145292415691
"GO:0015321-sodium:phosphate symporter activity-sodium:phosphate symporter activity"	0.400463359434511	0.12422761112404	2.57869525492303
"GO:0015333-peptide:proton symporter activity-peptide:proton symporter activity"	0.132673715058682	0.0474127108923843	0.605925441578452
"GO:0015341-zinc efflux active transmembrane transporter activity-zinc efflux active transmembrane transporter activity"	0.0016287836554441	0.000883940002265271	0.178202570764345
"GO:0015343-siderophore transmembrane transporter activity-siderophore transmembrane transporter activity"	0.501193918424482	0.214705827955778	3.57381533806198
"GO:0015344-siderophore uptake transmembrane transporter activity-siderophore uptake transmembrane transporter activity"	0.0679106183107783	0.0286899705594278	0.950315830407578
"GO:0015347-sodium-independent organic anion transmembrane transporter activity-sodium-independent organic anion transmembrane transporter activity"	0.0178173445120703	0.00088371062008323	0.0505455407938216
"GO:0015355-secondary active monocarboxylate transmembrane transporter activity-secondary active monocarboxylate transmembrane transporter activity"	0.0350748324581839	0.0190117300200619	1.00651565532992
"GO:0015366-malate:proton symporter activity-malate:proton symporter activity"	0.0178174144772699	0.0295978574771594	0.331994651686761
"GO:0015368-calcium:cation antiporter activity-calcium:cation antiporter activity"	0.0178173669777298	0.000880389321445165	0.386842498475671
"GO:0015369-calcium:proton antiporter activity-calcium:proton antiporter activity"	0.0178173669777298	0.000880389321445165	0.386842498475671
"GO:0015370-solute:sodium symporter activity-solute:sodium symporter activity"	1.08494399118406	0.382648008651958	4.68615794989154
"GO:0015373-anion:sodium symporter activity-anion:sodium symporter activity"	0.00162877688568998	0.00088523435503838	0.100638720003421
"GO:0015377-cation:chloride symporter activity-cation:chloride symporter activity"	0.280816882700321	0.13649695385968	2.14572633551279
"GO:0015378-sodium:chloride symporter activity-sodium:chloride symporter activity"	0.00162877779479415	0.000885245269030244	0.0528525487439912
"GO:0015379-potassium:chloride symporter activity-potassium:chloride symporter activity"	0.278605411103738	0.136496953659614	2.14572633578257
"GO:0015385-sodium:proton antiporter activity-sodium:proton antiporter activity"	0.0899383059264097	0.0779569128772313	1.47891538601004
"GO:0015386-potassium:proton antiporter activity-potassium:proton antiporter activity"	0.0885666213655633	0.0461973844353168	1.24143435330846
"GO:0015399-primary active transmembrane transporter activity-primary active transmembrane transporter activity"	5.22757173547357	1.44467790061895	22.277356844823
"GO:0015407-ATPase-coupled monosaccharide transmembrane transporter activity-ATPase-coupled monosaccharide transmembrane transporter activity"	0.73057391097206	0.397047315234883	4.48816735927482
"GO:0015408-ATPase-coupled ferric iron transmembrane transporter activity-ATPase-coupled ferric iron transmembrane transporter activity"	0.30486427824463	0.201888906801949	2.79355449646595
"GO:0015410-manganese transmembrane transporter activity, phosphorylative mechanism-manganese transmembrane transporter activity, phosphorylative mechanism"	0.00162878525007461	0.0100547489912767	0.223766969561695
"GO:0015411-ATPase-coupled taurine transporter activity-ATPase-coupled taurine transporter activity"	0.093691625620328	0.115620641889345	2.05497828581425
"GO:0015412-ATPase-coupled molybdate transmembrane transporter activity-ATPase-coupled molybdate transmembrane transporter activity"	0.142484168160048	0.108452442374156	1.56123596989153
"GO:0015413-ATPase-coupled nickel transmembrane transporter activity-ATPase-coupled nickel transmembrane transporter activity"	0.161149542109906	0.185295772050129	2.04164121748508
"GO:0015415-ATPase-coupled phosphate ion transmembrane transporter activity-ATPase-coupled phosphate ion transmembrane transporter activity"	0.307006450445772	0.228389775183666	3.50906375035876
"GO:0015416-ATPase-coupled organic phosphonate transmembrane transporter activity-ATPase-coupled organic phosphonate transmembrane transporter activity"	0.360011524770061	0.224307021467566	2.89538803288377
"GO:0015417-ATPase-coupled polyamine transmembrane transporter activity-ATPase-coupled polyamine transmembrane transporter activity"	0.304577277525344	0.269585005280056	3.92275542265792
"GO:0015418-ATPase-coupled quaternary ammonium compound transmembrane transporting activity-ATPase-coupled quaternary ammonium compound transmembrane transporting activity"	0.124106207131884	0.130045257656247	1.68015011664569
"GO:0015419-ATPase-coupled sulfate transmembrane transporter activity-ATPase-coupled sulfate transmembrane transporter activity"	0.792954407237792	0.349074838799725	4.17987477105996
"GO:0015420-ATPase-coupled vitamin B12 transmembrane transporter activity-ATPase-coupled vitamin B12 transmembrane transporter activity"	0.717104460352801	0.263722548790198	3.50580843976362
"GO:0015421-ATPase-coupled oligopeptide transmembrane transporter activity-ATPase-coupled oligopeptide transmembrane transporter activity"	0.00162878478631365	0.0396411729375018	0.774794868876228
"GO:0015422-ATPase-coupled oligosaccharide transmembrane transporter activity-ATPase-coupled oligosaccharide transmembrane transporter activity"	0.111318115700091	0.0974638656280581	1.16787973977251
"GO:0015423-ATPase-coupled maltose transmembrane transporter activity-ATPase-coupled maltose transmembrane transporter activity"	0.111318115700091	0.0974638656280581	1.16787973977251
"GO:0015424-ATPase-coupled amino acid transmembrane transporter activity-ATPase-coupled amino acid transmembrane transporter activity"	0.697451624629606	0.366355806180657	5.56394008448024
"GO:0015425-ATPase-coupled nonpolar-amino acid transporter activity-ATPase-coupled nonpolar-amino acid transporter activity"	0.0537863758849906	0.0487736285974394	0.534260194872064
"GO:0015426-ATPase-coupled polar amino acid-transporter activity-ATPase-coupled polar amino acid-transporter activity"	0.111364171999998	0.180822100998688	2.29050358251656
"GO:0015430-ATPase-coupled glycerol-3-phosphate transmembrane transporter activity-ATPase-coupled glycerol-3-phosphate transmembrane transporter activity"	0.212081644792587	0.175011491156071	2.08165052755532
"GO:0015431-ATPase-coupled glutathione S-conjugate transmembrane transporter activity-ATPase-coupled glutathione S-conjugate transmembrane transporter activity"	0.00162877653921934	0.000885723244158632	0.0549981619957531
"GO:0015433-ATPase-coupled peptide antigen transmembrane transporter activity-ATPase-coupled peptide antigen transmembrane transporter activity"	0.017817446823366	0.000884544019482028	0.00456043337673174
"GO:0015434-ATPase-coupled cadmium transmembrane transporter activity-ATPase-coupled cadmium transmembrane transporter activity"	0.507216620690106	0.251055768551121	3.95858029233665
"GO:0015436-ATPase-coupled capsular-polysaccharide transporter activity-ATPase-coupled capsular-polysaccharide transporter activity"	0.00162878538312284	0.000880964517683413	0.410575472751718
"GO:0015437-lipopolysaccharide floppase activity-lipopolysaccharide floppase activity"	0.0178255091481634	0.038609615235864	0.39614065204123
"GO:0015438-ATPase-coupled teichoic acid transmembrane transporter activity-ATPase-coupled teichoic acid transmembrane transporter activity"	0.0690035820576459	0.0194859079357606	1.18088435588912
"GO:0015439-ATPase-coupled heme transmembrane transporter activity-ATPase-coupled heme transmembrane transporter activity"	0.402543706228575	0.134243110022574	2.67258538868757
"GO:0015440-ATPase-coupled peptide transmembrane transporter activity-ATPase-coupled peptide transmembrane transporter activity"	0.107815023707636	0.112126526286232	1.51317863300906
"GO:0015441-ATPase-coupled beta-glucan transporter activity-ATPase-coupled beta-glucan transporter activity"	0.152106617610485	0.0573914309470352	1.08579926772068
"GO:0015444-magnesium transmembrane transporter activity, phosphorylative mechanism-magnesium transmembrane transporter activity, phosphorylative mechanism"	0.257237891032938	0.193664505975216	2.67498119981992
"GO:0015445-silver transmembrane transporter activity, phosphorylative mechanism-silver transmembrane transporter activity, phosphorylative mechanism"	0.0353513000429911	0.0465988936047133	0.423650066399089
"GO:0015446-ATPase-coupled arsenite transmembrane transporter activity-ATPase-coupled arsenite transmembrane transporter activity"	0.0350748374627021	0.0386313220805551	0.937401959594155
"GO:0015450-P-P-bond-hydrolysis-driven protein transmembrane transporter activity-P-P-bond-hydrolysis-driven protein transmembrane transporter activity"	1.11786148656722	0.416835269473027	4.72510253193754
"GO:0015453-oxidoreduction-driven active transmembrane transporter activity-oxidoreduction-driven active transmembrane transporter activity"	0.0178173798926439	0.0101366247189897	0.377904528414476
"GO:0015459-potassium channel regulator activity-potassium channel regulator activity"	0.034518741873543	0.000853034077013984	0.10063872004373
"GO:0015462-ATPase-coupled protein transmembrane transporter activity-ATPase-coupled protein transmembrane transporter activity"	0.160333168825693	0.0796552329176979	1.47588278458648
"GO:0015473-fimbrial usher porin activity-fimbrial usher porin activity"	0.592457323081487	0.303338347340297	3.13669709957941
"GO:0015474-autotransporter activity-autotransporter activity"	0.00162877800965103	0.000885229851182685	0.0612274503742728
"GO:0015478-oligosaccharide transporting porin activity-oligosaccharide transporting porin activity"	0.0181148229783496	0.00088240366262206	0.176203725358799
"GO:0015481-maltose transporting porin activity-maltose transporting porin activity"	0.0186408123329737	0.0100778220966435	0.356125937418969
"GO:0015483-long-chain fatty acid transporting porin activity-long-chain fatty acid transporting porin activity"	0.0355088474571822	0.0371412092809708	1.00763663223488
"GO:0015485-cholesterol binding-cholesterol binding"	0.00153174873171282	0.0374171581320058	0.597363700714632
"GO:0015486-glycoside-pentoside-hexuronide:cation symporter activity-glycoside-pentoside-hexuronide:cation symporter activity"	0.00162878251379509	0.0192692161003689	0.0549981349376555
"GO:0015487-melibiose:cation symporter activity-melibiose:cation symporter activity"	0.0501712254983401	0.0194498880687852	0.155869184026485
"GO:0015489-putrescine transmembrane transporter activity-putrescine transmembrane transporter activity"	0.0921349587016297	0.119404434208331	1.99738630767133
"GO:0015491-cation:cation antiporter activity-cation:cation antiporter activity"	0.444290579659379	0.158532501007187	3.2036927109061
"GO:0015496-putrescine:ornithine antiporter activity-putrescine:ornithine antiporter activity"	0.0178174659718921	0.027829812032249	0.871346131207085
"GO:0015499-formate transmembrane transporter activity-formate transmembrane transporter activity"	0.0358829772871271	0.00993291577809252	0.42041948799839
"GO:0015501-glutamate:sodium symporter activity-glutamate:sodium symporter activity"	0.140487190453656	0.0685361930242704	1.34802907798912
"GO:0015503-glutathione-regulated potassium exporter activity-glutathione-regulated potassium exporter activity"	0.0524811328396979	0.0788683266223791	0.613709104121
"GO:0015506-nucleoside:proton symporter activity-nucleoside:proton symporter activity"	0.0181147803507059	0.0570926252965836	0.406414947198985
"GO:0015513-high-affinity secondary active nitrite transmembrane transporter activity-high-affinity secondary active nitrite transmembrane transporter activity"	0.00162878527234774	0.000882904280750196	0.227997898353927
"GO:0015514-nitrite efflux transmembrane transporter activity-nitrite efflux transmembrane transporter activity"	0.00162878531952924	0.0287876557439942	0.250377360935801
"GO:0015517-galactose:proton symporter activity-galactose:proton symporter activity"	0.00162877673855062	0.0101367468536457	0.0505455366792037
"GO:0015518-arabinose:proton symporter activity-arabinose:proton symporter activity"	0.00162877673855062	0.0101367468536457	0.0505455366792037
"GO:0015527-glycerol-phosphate:inorganic phosphate antiporter activity-glycerol-phosphate:inorganic phosphate antiporter activity"	0.0350747801800241	0.00989037474351444	0.254062955484284
"GO:0015528-lactose:proton symporter activity-lactose:proton symporter activity"	0.0683130825640479	0.0487572782752343	0.792627399758427
"GO:0015530-shikimate transmembrane transporter activity-shikimate transmembrane transporter activity"	0.0353731394543591	0.0199123594691512	0.317091498900497
"GO:0015535-fucose:proton symporter activity-fucose:proton symporter activity"	0.00162877673855062	0.0101367468536457	0.0505455366792037
"GO:0015538-sialic acid:proton symporter activity-sialic acid:proton symporter activity"	0.0178255581446193	0.00997912662708595	0.216535639798017
"GO:0015546-sulfathiazole transmembrane transporter activity-sulfathiazole transmembrane transporter activity"	0.0352744154633692	0.0100232291788224	0.0527429630890354
"GO:0015553-xanthosine transmembrane transporter activity-xanthosine transmembrane transporter activity"	0.0016287849477911	0.0192693861438329	0.110900628588091
"GO:0015556-C4-dicarboxylate transmembrane transporter activity-C4-dicarboxylate transmembrane transporter activity"	0.260553909133096	0.133651008343281	2.34511648113279
"GO:0015558-secondary active p-aminobenzoyl-glutamate transmembrane transporter activity-secondary active p-aminobenzoyl-glutamate transmembrane transporter activity"	0.0181524391405756	0.0566181994973285	0.70109167684463
"GO:0015562-efflux transmembrane transporter activity-efflux transmembrane transporter activity"	2.29899338074035	0.716751413217775	10.0018669227417
"GO:0015565-threonine efflux transmembrane transporter activity-threonine efflux transmembrane transporter activity"	0.0526402762569651	0.00993223074306096	0.451274205522044
"GO:0015568-L-idonate transmembrane transporter activity-L-idonate transmembrane transporter activity"	0.0178173430153524	0.000883299132565609	0.110900627848943
"GO:0015572-N-acetylglucosamine transmembrane transporter activity-N-acetylglucosamine transmembrane transporter activity"	0.126705198140198	0.0284782083396122	0.960603758013308
"GO:0015574-trehalose transmembrane transporter activity-trehalose transmembrane transporter activity"	0.0547193325710814	0.0475948154864324	0.70418348980594
"GO:0015575-mannitol transmembrane transporter activity-mannitol transmembrane transporter activity"	0.0679255133796648	0.0280749690148846	0.929479975641101
"GO:0015577-galactitol transmembrane transporter activity-galactitol transmembrane transporter activity"	0.0993340081729102	0.0795856071632081	0.922344443002675
"GO:0015591-D-ribose transmembrane transporter activity-D-ribose transmembrane transporter activity"	0.216954666069085	0.158900878877416	1.68753818155705
"GO:0015592-methylgalactoside transmembrane transporter activity-methylgalactoside transmembrane transporter activity"	0.0351091809796321	0.0193034974913253	0.347153219968033
"GO:0015594-ATPase-coupled putrescine transmembrane transporter activity-ATPase-coupled putrescine transmembrane transporter activity"	0.0360117364824145	0.0677449122016426	1.53117559018473
"GO:0015595-ATPase-coupled spermidine transmembrane transporter activity-ATPase-coupled spermidine transmembrane transporter activity"	0.036011736541449	0.0677449122787906	1.5495963217269
"GO:0015603-iron chelate transmembrane transporter activity-iron chelate transmembrane transporter activity"	0.0883278125455254	0.129046025958962	2.65516397238355
"GO:0015604-organic phosphonate transmembrane transporter activity-organic phosphonate transmembrane transporter activity"	0.529759890387669	0.274873817948802	3.44646044639435
"GO:0015605-organophosphate ester transmembrane transporter activity-organophosphate ester transmembrane transporter activity"	0.365910813980242	0.27626079944911	2.9868484900631
"GO:0015606-spermidine transmembrane transporter activity-spermidine transmembrane transporter activity"	0.070237484244576	0.0677449384818532	1.69283341852274
"GO:0015608-carbohydrate-importing ATPase activity-carbohydrate-importing ATPase activity"	0.0339993643646007	0.00993240118310753	0.619563373826261
"GO:0015609-ATPase-coupled oligosaccharide transmembrane transporter activity-ATPase-coupled oligosaccharide transmembrane transporter activity"	0.00162878543970247	0.000881548876063965	0.340872056791074
"GO:0015611-D-ribose-importing ATPase activity-D-ribose-importing ATPase activity"	0.00162878381867957	0.000884585450537687	0.151652825166625
"GO:0015612-L-arabinose-importing ATPase activity-L-arabinose-importing ATPase activity"	0.0178174050319872	0.00993289987670301	0.523750512578595
"GO:0015614-ATPase-coupled D-xylose transmembrane transporter activity-ATPase-coupled D-xylose transmembrane transporter activity"	0.0501737236144808	0.0287082698075821	0.677955097855776
"GO:0015616-DNA translocase activity-DNA translocase activity"	0.247111160151672	0.107953435865036	1.0604998388996
"GO:0015620-ferric-enterobactin transmembrane transporter activity-ferric-enterobactin transmembrane transporter activity"	0.0178255037929733	0.0686676797264374	0.360173597778561
"GO:0015623-ATPase-coupled iron-chelate transporter activity-ATPase-coupled iron-chelate transporter activity"	0.0517679850648916	0.0754828210073579	1.72429089783556
"GO:0015628-protein secretion by the type II secretion system-protein secretion by the type II secretion system"	0.968388036217509	0.446827875385939	4.67671651249588
"GO:0015631-tubulin binding-tubulin binding"	1.8273502027646	0.22950476849986	1.03273219878066
"GO:0015633-ATPase-coupled zinc transmembrane transporter activity-ATPase-coupled zinc transmembrane transporter activity"	0.371764785877564	0.127140106815323	2.55113883144389
"GO:0015643-toxic substance binding-toxic substance binding"	0.0716695639399707	0.103116433815218	1.31725408133584
"GO:0015645-fatty acid ligase activity-fatty acid ligase activity"	1.23999439417108	0.45750649509535	5.55239732727383
"GO:0015647-peptidoglycan transmembrane transporter activity-peptidoglycan transmembrane transporter activity"	0.27183663344074	0.125434159362646	2.47544491204889
"GO:0015648-lipid-linked peptidoglycan transporter activity-lipid-linked peptidoglycan transporter activity"	0.27183663344074	0.125434159362646	2.47544491204889
"GO:0015649-2-keto-3-deoxygluconate:proton symporter activity-2-keto-3-deoxygluconate:proton symporter activity"	0.0350748176443273	0.0190117927825156	0.750859734696693
"GO:0015651-quaternary ammonium group transmembrane transporter activity-quaternary ammonium group transmembrane transporter activity"	0.291820383152024	0.176861858756776	2.6893957502893
"GO:0015655-alanine:sodium symporter activity-alanine:sodium symporter activity"	0.3248812915821	0.144356169732129	2.52934682390846
"GO:0015658-branched-chain amino acid transmembrane transporter activity-branched-chain amino acid transmembrane transporter activity"	0.556056801842779	0.247674724401631	3.96480252016983
"GO:0015661-L-lysine efflux transmembrane transporter activity-L-lysine efflux transmembrane transporter activity"	0.0181148105231593	0.00989040921758828	0.466199928175525
"GO:0015662-ion transmembrane transporter activity, phosphorylative mechanism-ion transmembrane transporter activity, phosphorylative mechanism"	1.71687924164191	0.642027436336758	9.03173729700321
"GO:0015665-alcohol transmembrane transporter activity-alcohol transmembrane transporter activity"	0.087796025350424	0.0482145097559382	1.05271835506653
"GO:0015666-restriction endodeoxyribonuclease activity-restriction endodeoxyribonuclease activity"	1.03561414854577	0.349221981888506	3.5331671728329
"GO:0015667-site-specific DNA-methyltransferase (cytosine-N4-specific) activity-site-specific DNA-methyltransferase (cytosine-N4-specific) activity"	0.638762040276375	0.131909886522908	1.34188573070816
"GO:0015668-type III site-specific deoxyribonuclease activity-type III site-specific deoxyribonuclease activity"	0.104111896886894	0.0491498912796046	0.799578714654815
"GO:0015669-gas transport-gas transport"	0.215144787033339	0.047055884179645	1.42154415750918
"GO:0015670-carbon dioxide transport-carbon dioxide transport"	0.00162877783154975	0.000885245000758838	0.0505455335708573
"GO:0015671-oxygen transport-oxygen transport"	0.215144787033339	0.047055884179645	1.42154415750918
"GO:0015672-monovalent inorganic cation transport-monovalent inorganic cation transport"	5.86141088435977	1.38243380772147	20.3424552429455
"GO:0015673-silver ion transport-silver ion transport"	0.0789444868383529	0.0825910443638333	0.514342285656075
"GO:0015675-nickel cation transport-nickel cation transport"	0.984040439910456	0.419659970902696	3.29025706991721
"GO:0015677-copper ion import-copper ion import"	0.018431810506945	0.000881041293656699	0.28379419925431
"GO:0015679-plasma membrane copper ion transport-plasma membrane copper ion transport"	0.0793160717602399	0.082591042760093	0.558154206640018
"GO:0015680-protein maturation by copper ion transfer-protein maturation by copper ion transfer"	0.00162877895229442	0.000885227124459321	0.0505456207306996
"GO:0015682-iron ion transport-iron ion transport"	0.421851923447842	0.249878110994332	3.32953493265502
"GO:0015684-iron ion transport-iron ion transport"	0.667570653986545	0.25536794259466	3.38636659190783
"GO:0015685-ferric-enterobactin import into cell-ferric-enterobactin import into cell"	0.0178255037929733	0.0686676797264374	0.360173597778561
"GO:0015687-ferric-hydroxamate import into cell-ferric-hydroxamate import into cell"	0.00162877817126966	0.000885232564079819	0.115315108971172
"GO:0015688-siderophore-dependent iron import into cell-siderophore-dependent iron import into cell"	0.0695210779620406	0.0958792657559894	1.66526355959049
"GO:0015689-molybdate ion transport-molybdate ion transport"	0.587493720844924	0.217755859936244	3.18148402776515
"GO:0015691-cadmium ion transport-cadmium ion transport"	0.507216620874512	0.258007291156744	4.20313325267227
"GO:0015692-lead ion transport-lead ion transport"	0.0184425238232667	0.000880505704140183	0.281695061880783
"GO:0015693-magnesium ion transport-magnesium ion transport"	1.1073391462635	0.42947989810004	5.43254779550534
"GO:0015694-mercury ion transport-mercury ion transport"	0.13633836464841	0.111766973454933	1.3610181235745
"GO:0015695-organic cation transport-organic cation transport"	0.570868269925697	0.340147581622114	4.33554334153615
"GO:0015696-ammonium transport-ammonium transport"	0.605298709987865	0.23671793241128	3.69130353182819
"GO:0015697-quaternary ammonium group transport-quaternary ammonium group transport"	0.292595910931613	0.146795907635341	1.96172047535434
"GO:0015698-inorganic anion transport-inorganic anion transport"	2.74749519994505	0.890642632394702	13.1333024620774
"GO:0015699-antimonite transport-antimonite transport"	0.0178174010696642	0.019310402929933	0.399134181673383
"GO:0015700-arsenite transport-arsenite transport"	0.158749934877685	0.0934626411123937	2.07480073198024
"GO:0015703-chromate transport-chromate transport"	0.490572205582382	0.121034692301529	2.82040893712839
"GO:0015705-iodide transport-iodide transport"	0.00162876767463716	0.000884896486260889	0.0505455327228836
"GO:0015706-nitrate transport-nitrate transport"	0.177076206237061	0.227402385985404	2.02533185419746
"GO:0015707-nitrite transport-nitrite transport"	0.0513703527051991	0.038719843952374	0.991842247163541
"GO:0015709-thiosulfate transport-thiosulfate transport"	0.511659283646634	0.294008261503945	3.30665018369596
"GO:0015711-organic anion transport-organic anion transport"	3.85036798892952	1.20193286662064	16.4666862791972
"GO:0015714-phosphoenolpyruvate transport-phosphoenolpyruvate transport"	0.017817441297585	0.00088477523331895	0.00456070072872992
"GO:0015716-organic phosphonate transport-organic phosphonate transport"	0.662804742042399	0.284825914073539	3.62118238163156
"GO:0015718-monocarboxylic acid transport-monocarboxylic acid transport"	1.3708628505618	0.427804739682431	5.50365255930716
"GO:0015721-bile acid and bile salt transport-bile acid and bile salt transport"	0.0663648535920088	0.000878817633644922	0.252793684703067
"GO:0015723-bilirubin transport-bilirubin transport"	0.00162877932293408	0.000885676045428736	0.104620256835082
"GO:0015724-formate transport-formate transport"	0.0358829772871271	0.00993291577809252	0.42041948799839
"GO:0015726-L-idonate transmembrane transport-L-idonate transmembrane transport"	0.0178173430153524	0.000883299132565609	0.110900627848943
"GO:0015727-lactate transport-lactate transport"	0.705933682101998	0.22705493560651	3.47496675347308
"GO:0015733-shikimate transmembrane transport-shikimate transmembrane transport"	0.0353731394543591	0.0199123594691512	0.317091498900497
"GO:0015734-taurine transport-taurine transport"	0.173500333643124	0.134896555571094	2.4583624992768
"GO:0015735-uronic acid transmembrane transport-uronic acid transmembrane transport"	0.00162878378755789	0.00989031116665603	0.0964381382137596
"GO:0015736-hexuronate transmembrane transport-hexuronate transmembrane transport"	0.00162878378755789	0.00989031116665603	0.0964381382137596
"GO:0015739-sialic acid transport-sialic acid transport"	0.0178255581446193	0.00997912662708595	0.216535639798017
"GO:0015740-C4-dicarboxylate transport-C4-dicarboxylate transport"	0.510022152716556	0.233200889272129	3.32800801138833
"GO:0015741-fumarate transport-fumarate transport"	0.0181056199199792	0.048676153299736	0.498899466689018
"GO:0015743-malate transport-malate transport"	0.0178174187798261	0.0295978579522531	0.392852024353067
"GO:0015744-succinate transport-succinate transport"	0.0350977981225758	0.0486761535536527	0.833290320314132
"GO:0015746-citrate transport-citrate transport"	0.0339974813003298	0.0384890037104616	1.54108929362428
"GO:0015747-urate transport-urate transport"	0.017825158652359	0.000884729210244794	0.00455005204245393
"GO:0015748-organophosphate ester transport-organophosphate ester transport"	1.14147079018137	0.485138140432688	4.94763486375419
"GO:0015749-monosaccharide transmembrane transport-monosaccharide transmembrane transport"	1.04673096739093	0.548938319370046	5.99580135417331
"GO:0015750-pentose transmembrane transport-pentose transmembrane transport"	0.406443780316678	0.245315168183179	2.46557710519236
"GO:0015751-arabinose transmembrane transport-arabinose transmembrane transport"	0.150731476094518	0.134369959209199	1.00085191596857
"GO:0015752-D-ribose transmembrane transport-D-ribose transmembrane transport"	0.216954666067998	0.159366474355283	1.75373108393947
"GO:0015753-D-xylose transmembrane transport-D-xylose transmembrane transport"	0.0688005993180859	0.047221040727567	1.14205423833723
"GO:0015755-fructose transmembrane transport-fructose transmembrane transport"	0.199261471035766	0.125719985522752	2.25641582374338
"GO:0015756-fucose transmembrane transport-fucose transmembrane transport"	0.0862350601363626	0.0733950415890494	0.588510919837449
"GO:0015757-galactose transmembrane transport-galactose transmembrane transport"	0.0540972853153686	0.057093554355494	1.4786585762449
"GO:0015762-rhamnose transmembrane transport-rhamnose transmembrane transport"	0.0178255067037063	0.029207721498531	0.656088426569067
"GO:0015764-N-acetylglucosamine transport-N-acetylglucosamine transport"	0.00162878543969445	0.000881853406698421	0.4084984971972
"GO:0015765-methylgalactoside transport-methylgalactoside transport"	0.0351091809796321	0.0193034974913253	0.347153219968033
"GO:0015766-disaccharide transport-disaccharide transport"	0.310281513955481	0.238196510452665	1.82493003456118
"GO:0015767-lactose transport-lactose transport"	0.150391616707028	0.135658224398858	1.17711908666008
"GO:0015768-maltose transport-maltose transport"	0.115004047083205	0.109030091495098	1.22621881598823
"GO:0015769-melibiose transport-melibiose transport"	0.00162878251379509	0.0192692161003689	0.0549981349376555
"GO:0015771-trehalose transport-trehalose transport"	0.0547193325710814	0.0475948154864324	0.70418348980594
"GO:0015772-oligosaccharide transport-oligosaccharide transport"	0.335453327277883	0.310540683379729	1.89849615194893
