"V1"	"V2"	"V3"	"V4"	"V5"
"positive regulation of glycogen catabolic process"	0.00553210707497648	13.1329613976505	0.000725084618938767	0.0253072436913474	0.162416699403078
"GTP metabolic process"	0.106132025725125	0.0850348016284138	0.0841565975661388	0.839386047292917	0.162421314745094
"pyridine nucleotide salvage"	0.036381149609099	0.032858430357718	0.0655956183385842	1.21874448198458	0.162418052341888
"heme transport"	0.325095803044147	1.28292488463976	0.450978105599397	5.86563880233276	0.162419457941737
"malate transport"	0.0224085740783824	0.00151840269623322	0.00810924534308643	0.164190708257123	0.162417910871698
"histone lysine methylation"	0.144561648261655	0.0328576749133673	0.0660841001216744	0.585429026431699	0.162422192837947
"tryptophan catabolic process to kynurenine"	0.210814186740285	0.00151841282826942	0.132575760483429	1.39966401037659	0.162418610218711
"postsynaptic neurotransmitter receptor diffusion trapping"	0.0160675445333967	0.00151840502344851	0.00830659811649622	0.0021905241002032	0.162416948152438
"negative regulation of telomere maintenance via telomerase"	0.000507631700763032	0.00152398976755176	0.000725051205656834	0.0535023758170703	0.162416707683338
"regulation of DNA-binding transcription factor activity"	0.0681268188104024	13.3010587966507	0.0760969584671441	0.619873958546946	0.162418555107921
"pyrimidine ribonucleoside monophosphate biosynthetic process"	0.679005104499913	0.0853046779857713	0.701754319739959	14.2966599834756	0.162421495412302
"protein targeting to peroxisome"	0.0275207062355602	7.78499295928527	0.0156476379446817	0.196031662676863	0.162416822682282
"negative regulation of protein ubiquitination"	0.0214472424270224	0.0839656170884374	0.00810924526381123	0.108026918219081	0.162418166569247
"replication fork arrest"	0.000507631754002858	0.0015328818909269	0.000725035474927741	0.0551870481267613	0.162416683181909
"carbon catabolite regulation of transcription"	0.00559115539197682	28.326153981911	0.000725049900568983	0.0782218967824166	0.162416688850362
"pantothenate import across plasma membrane"	0.000507631753735378	0.00153433786859407	0.000725037080220313	0.108966238099724	0.162416688500453
"positive regulation of proline catabolic process to glutamate"	0.00556234543648056	0.0015174385814625	0.000725417022812631	0.1399215087976	0.162416685211584
"negative regulation of CD4-positive, alpha-beta T cell activation"	0.00559537255841323	0.0015184001529587	0.000725559926852882	0.00219052633446445	0.162417825014269
"peptidyl-diphthamide biosynthetic process from peptidyl-histidine"	0.0108332498967418	0.00151743732311603	0.0159432772416295	0.0253072436913474	0.162416738066938
"rRNA 5'-end processing"	0.176285667062994	0.00151843846605722	0.144950526347305	1.42773334953173	0.162421161429004
"L-phenylalanine catabolic process"	0.162310055418418	0.0332852876019436	0.133702441866752	1.50328950509696	0.162418565787595
"cellular manganese ion homeostasis"	0.0259063601131811	0.00151819285386222	0.0157755869567443	0.662707402834946	0.162416740363334
"phytochelatin 2 import into vacuole"	0.0108119979700139	0.0173034494617091	0.00072530430553304	0.0516181555446707	0.162416690380618
"negative regulation of sodium ion transmembrane transporter activity"	0.000507631753791798	0.00154609578828326	0.000725037699102641	0.0507965481349944	0.1624166773144
"regulation of protein histidine kinase activity"	0.0345592165966901	0.0169708426167132	0.0161938426532095	0.26267630366984	0.162417372989817
"D-glucarate catabolic process"	0.0796308503015214	0.00151841269129359	0.0336225387869484	0.340797871248651	0.162418226676585
"lysine biosynthetic process"	1.00499215742478	501.274694156512	1.07130678033271	26.3015537010183	0.162422182731119
"L-serine biosynthetic process"	0.215285118197588	0.016970891653596	0.168397771202926	3.29986592194067	0.162420882233516
"guanosine-containing compound biosynthetic process"	0.463396831423298	0.189201889557037	0.374168166257349	5.94401414624612	0.162466124644601
"zinc ion import across plasma membrane"	0.00554601371134049	0.00151843859373877	0.000725559135816952	0.185259872482437	0.162417610549659
"9-cis-retinoic acid metabolic process"	0.000507631753348922	30.6888789318931	0.000725022313141514	0.00219052633475647	0.162416687082736
"inosine biosynthetic process"	0.00553210707497632	0.00151841912064096	0.000725559159122247	0.163524232486651	0.162417554738874
"aspartate biosynthetic process"	0.000507631753736224	0.00152119249911383	0.000725047309163297	0.0880917513587467	0.162416734148934
"spindle assembly involved in female meiosis"	0.0214710930533903	0.0015180894129447	0.0401527534468291	0.00219050700502694	0.162416684926324
"purine ribonucleoside bisphosphate catabolic process"	0.00554601423344257	0.00151732285843793	0.00810924553816446	0.244918441274825	0.162416696383426
"RNA 5'-cap (guanine-N7)-methylation"	0.015895559496759	0.00151758875313083	0.000725462024914695	0.0791107519924371	0.162416842335108
"negative regulation of humoral immune response mediated by circulating immunoglobulin"	0.000507631701804773	0.00151726116803562	0.000725064947578604	0.0285994787055597	0.162416694331137
"pyrimidine ribonucleoside triphosphate biosynthetic process"	0.520422313253712	0.0665181026438565	0.470523241360042	7.77552197543477	0.162422347763672
"negative regulation of microtubule depolymerization"	0.00560523893467576	0.00151840011015548	0.000725559554438629	0.025023139279448	0.162417866408428
"negative regulation of protein kinase activity"	0.0264809000386417	0.00151842377842609	0.0507112795593431	0.113332350931366	0.162418023558347
"regulation of transcription by RNA polymerase I"	0.0107957255705471	0.0328587992820457	0.0081391234738966	0.025023139279448	0.162416689147858
"regulation of mRNA polyadenylation"	0.00558337703021079	0.00154148288526142	0.000725038629275885	0.025023139279448	0.162416690726424
"lactate fermentation to propionate and acetate"	0.0257575721712052	0.0015182344039207	0.000725436385648381	0.11889639812992	0.162416733816804
"iron ion import across cell outer membrane"	0.000507631701845053	0.00151731962503795	0.00829403386347297	0.0878716724069946	0.162416690194183
"D-galacturonate catabolic process"	0.032520392196635	0.00151840123762264	0.0159994775766584	0.219439772807056	0.162416845150574
"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"	0.00559115539601786	7.1817310697794	0.000725206039650839	0.00219052633443152	0.162416683164678
"ribosome-associated ubiquitin-dependent protein catabolic process"	0.026173262693212	0.0328587727218856	0.00813924988394642	0.273299355607172	0.162416725355917
"double-strand break repair via break-induced replication"	0.0106584230188767	0.00151751684916419	0.00818646598274571	0.0262705543347329	0.162416727668336
"histone H3 deacetylation"	0.0318315442458229	0.00151840005168714	0.00822594789655304	0.475611536893206	0.16241694241553
"negative regulation of proteasomal protein catabolic process"	0.00560659892506057	0.0833090666335298	0.000725039360900652	0.0256486172867183	0.162416742313718
"replication-born double-strand break repair via sister chromatid exchange"	0.000507631753726824	0.00152475214343769	0.000725055191855114	0.109776638482419	0.162416710895619
"methionine catabolic process"	0.000507631753727703	12.0717932455428	0.000725060286319467	0.104332144205498	0.162416714275579
"protein targeting to membrane"	0.820580634951059	0.105328622268694	0.565970953217104	9.28881810377136	0.162467423098804
"NADP catabolic process"	0.0273046830571865	0.00151840011014379	0.0238980712927684	0.284858346214251	0.162417798590771
"peptidyl-lysine monomethylation"	0.000507631753755738	0.00152294816381905	0.00817432094197773	0.0749684606423936	0.162416710218344
"pyrimidine ribonucleoside triphosphate catabolic process"	0.0216388681560876	0.016970916044274	0.0474823219403362	0.311724508449712	0.162417882955268
"positive regulation of microtubule polymerization"	0.000507631753877946	0.0665193164544096	0.000725078569070359	0.0510693870983822	0.162416757627259
"aspartate transmembrane transport"	0.0675209785118956	0.00151840313579592	0.082857960278675	1.11638907779657	0.162418318463349
"ammonia assimilation cycle"	0.0725290695031375	0.0496110443945246	0.0392342967095139	0.873488979820977	0.162418455195975
"regulation of cyclin-dependent protein kinase activity"	0.0313940137613845	0.00151843544654586	0.00810924517463972	0.11313207298729	0.162420191732711
"uridine catabolic process"	0.0219969528217655	0.00151840547742632	0.0241457029054825	0.163007818917117	0.162416895616808
"electron transport coupled proton transport"	0.231305819895024	6.56375348106129	0.315124716194421	2.18144106311858	0.162421639371012
"gluconate transmembrane transport"	0.130322198541114	0.00151746780634653	0.232330645349095	1.4135161148524	0.162421813042106
"L-alpha-amino acid transmembrane transport"	0.27518722098377	0.181315532498173	0.190984899617809	3.18287676450677	0.162419141476737
"negative regulation of leukocyte tethering or rolling"	0.000507631702097201	0.001517880517323	0.000725073316463437	0.0603505438339316	0.162416680973155
"copper ion export"	0.54158704271056	0.0169702721171483	0.259382238623783	6.77128686916981	0.162421711057038
"mRNA stabilization"	0.00050763175405575	0.00153078362797377	0.0158494845201897	0.00219052633449815	0.162416730200298
"negative regulation of insulin secretion"	0.0106584230188767	0.0015173126918659	0.0157390895547179	0.00219052633450192	0.162416716774006
"positive regulation of peptidyl-threonine phosphorylation"	0.0161390418500315	0.00151843665616325	0.0408003047967923	0.0253072436913474	0.162416689139394
"acetoacetic acid catabolic process"	0.0159757577221715	0.00151819177073671	0.0159356116485006	0.0256486172867184	0.162416769385282
"pyrimidine deoxyribonucleoside triphosphate catabolic process"	0.0513090258779985	0.0169709556751673	0.0475735978595819	0.331978477865142	0.162417951964247
"positive regulation of mRNA splicing, via spliceosome"	0.000507631753741817	0.159178242751989	0.000725039953148925	0.105988349856173	0.162416724010387
"maturation of 5.8S rRNA"	0.573863597055718	0.00151801207348299	17.1349178377287	0.220087230851465	0.162470574935829
"purine ribonucleotide biosynthetic process"	3.92395506998178	243.618115200571	2.98924248473747	87.1110969583742	0.162488911618244
"isoleucine transport"	0.0433798839117609	0.0015184321342812	0.00810924499618949	0.528206342019475	0.162418205516609
"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"	0.0989740869525547	0.183798189192102	0.139431194377233	0.278156410378693	0.162418463758761
"serine transport"	0.020186490696207	0.00151839169856715	0.0750876496004078	1.2557124527547	0.162416693143515
"glucose import"	0.000507631753789724	0.00154408449144692	0.000725033300490119	0.0512455685671415	0.162416675859414
"peptidyl-serine autophosphorylation"	0.0475860171603646	0.0331130581951029	0.0397025936676032	0.177837013252416	0.162416888252099
"purine nucleotide salvage"	0.300315792602632	0.0496073372709511	0.204895628983836	4.59161641247154	0.162421226977217
"regulation of ERK1 and ERK2 cascade"	0.00559537255841311	0.00151727809607442	0.000725113134562961	0.108975786867859	0.162416697498765
"siderophore transport"	0.834157017929207	0.0169678204215408	0.786722755326968	24.8663960063901	0.162422768710107
"purine deoxyribonucleoside monophosphate biosynthetic process"	0.00440695046983441	0.00151780696013838	0.00810924564939487	0.127179271350756	0.162416745352799
"deoxyguanosine catabolic process"	0.000507631754524877	0.0169707898138854	0.00815919329979365	0.114102849585178	0.162416745764097
"L-lysine transport"	0.0106315886994484	0.00151822299781388	0.00818646778380214	0.246026550033223	0.162416685363181
"GMP metabolic process"	0.413371029833939	16.3724673281964	0.367907104785352	6.33233807206879	0.16246548343771
"uracil salvage"	0.107095459838416	0.00151840390738246	0.06031098769509	1.16400368678673	0.162418410970777
"peptidyl-arginine N-methylation"	0.0212237750646617	0.00151843338729644	0.000725510759359935	0.196584430193008	0.162417564967385
"regulation of protein serine/threonine kinase activity"	0.070136615245893	0.0846282067966946	0.0900634218518457	0.271581728389359	0.162420238105879
"fatty acid beta-oxidation using acyl-CoA dehydrogenase"	0.101459589469262	2.85395939106281	0.0833241987574359	1.1061179080863	0.162418617577936
"positive regulation of DNA-dependent DNA replication initiation"	0.000507631701527599	0.00151762141315118	0.000725067421611505	0.0928916142141112	0.162416727434071
"RNA interference"	0.010721627985868	0.138775712015866	0.000725423709551487	0.106433854973624	0.162416742275683
"cellular zinc ion homeostasis"	0.021451629985262	0.00151840004501428	0.0157156126788647	0.153449037616704	0.162418197947981
"positive regulation of protein kinase activity"	0.0603715201172673	0.186823524889284	0.109815917171673	0.480996171738158	0.162418071430971
"regulation of actin filament depolymerization"	0.0550697902295797	0.0169711626384015	0.024250753928828	0.348297116044566	0.162418198781091
"positive regulation of blood vessel endothelial cell migration"	0.0416737373478711	70.3740871541419	0.0234232569485554	0.555066506768055	0.16241770137283
"alanine catabolic process"	0.152827680319597	0.016971100837116	0.145011400348755	1.48134379689574	0.162418448211615
"pyrimidine ribonucleoside diphosphate biosynthetic process"	0.0259852104993376	0.00151840180212967	0.00810924505815551	0.169545991027574	0.162417780215236
"purine ribonucleotide catabolic process"	0.0329013441390008	8.35509751818615	0.00810924461967739	0.439659485757681	0.162417898482857
"protein import into mitochondrial intermembrane space"	0.0106315886994503	0.0169708715636904	0.000725558677082333	0.112550148529051	0.16241755460984
"tRNA export from nucleus"	0.000507631754031924	0.00151724693517417	0.00810924686409789	0.0537985082201217	0.162416681064657
"negative regulation of mitotic sister chromatid separation"	0.00553210707498052	0.00151743306154632	0.0156863872560163	0.102801786241125	0.162416699999322
"2-keto-3-deoxygluconate transmembrane transport"	0.0257064351247382	0.00151773839398209	0.000725506965361219	0.363746038282916	0.162416739731491
"transsulfuration"	0.0107280221226732	0.00151841088438212	0.000725482663579938	0.455256140744486	0.162417709395919
"protein polyubiquitination"	0.049780378967203	1.32871421100215	0.0936684134443259	0.233616974454064	0.162416740607389
"negative regulation of peptidyl-threonine phosphorylation"	0.00559537255841323	0.0015184001529587	0.000725559926852882	0.00219052633446445	0.162417825014269
"glycolate transmembrane transport"	0.0575000008426584	0.00151842235735697	0.00810924504416513	0.353966387256182	0.162418521175772
"long-chain fatty acid transport"	0.080987266957937	0.266204587126332	0.0702320547917717	0.774625451118563	0.162417762294539
"tRNA 5'-end processing"	0.130112737727673	0.0169713513648957	0.0483902579882372	0.970703640915342	0.162418127688177
"reverse transcription involved in RNA-mediated transposition"	0.0503334413244427	0.0328588782075182	0.0407845670270536	0.163413895005005	0.162416782653602
"purine ribonucleotide interconversion"	0.0377400130284282	8.52210108061811	0.00823667242800576	0.136013850314206	0.162416848655184
"cytidine catabolic process"	0.053803496275229	0.0496144167593513	0.0235115419717492	0.727429713246659	0.162416689497706
"lysine catabolic process"	0.122676091124832	1.44997707176107	0.124126102053226	1.7526001817687	0.162418373004344
"(R)-carnitine transport"	0.0158350788276763	0.00151839402626954	0.00810924554102344	0.10875758775473	0.162416679836267
"disruption by virus of host cell wall peptidoglycan during virus entry"	0.000507631753836579	0.00152193972517291	0.000725052319530116	0.0521216512558809	0.16241670627358
"fatty acid beta-oxidation, unsaturated, even number"	0.00568355813910618	0.00151840146987931	0.0238052606407246	0.284978705756863	0.162416707790436
"positive regulation of plasminogen activation"	0.00964876636585438	0.273194332818397	0.0160894221055767	0.16497827684297	0.162416682745096
"oxidative DNA demethylation"	0.00952939993881845	0.00151805247222603	0.00830820654156525	0.157751417508031	0.162416731220193
"retrograde protein transport, ER to cytosol"	0.00553210707497657	0.0673564038931294	0.000724960273797507	0.0510693870983826	0.162416744266007
"acetate transmembrane transport"	0.0579721524598985	0.00151842379913353	0.00810924504383133	0.353382096590699	0.162418528061407
"L-phenylalanine biosynthetic process"	0.18674150996424	7.91852298923535	0.146269072059209	2.37036502147368	0.162419550941658
"prostaglandin metabolic process"	0.000507631753701224	0.00151744978472248	0.000725072563514507	0.13405244605584	0.162416734459685
"hypoxanthine salvage"	0.0385262111397396	0.00151840009108481	0.0329649238519073	0.576943031977855	0.162417696605602
"glutathione transmembrane transport"	0.132413296767051	0.0173031218438322	0.129736208574591	0.97360007889794	0.162418165334761
"asparagine catabolic process"	0.0114037707975416	0.00151832331395555	0.000725090450041771	0.16631248291581	0.162416675945417
"regulation of mitotic spindle assembly"	0.000507631753877946	0.0665193164544096	0.000725078569070359	0.0510693870983822	0.162416757627259
"positive regulation by symbiont of host apoptotic process"	0.000507631753831534	0.0665195209427846	0.00810924681530212	0.0488039795186051	0.162416737644799
"negative regulation of glucocorticoid biosynthetic process"	0.0106584230188767	0.0015173126918659	0.0157390895547179	0.00219052633450192	0.162416716774006
"pyrimidine deoxyribonucleotide metabolic process"	0.348960976259082	0.305421709158686	0.434779629303863	8.57502562724969	0.162421885200016
"glutamate catabolic process via 2-hydroxyglutarate"	0.0155572553598584	0.0015178474874567	0.00810924564633181	0.0876062000477778	0.162416681398241
"tRNA splicing, via endonucleolytic cleavage and ligation"	0.0439584503528692	0.00151841140353895	0.0245616931435858	0.44656991804573	0.16241684449887
"peptidyl-tyrosine autophosphorylation"	0.0531769707844571	0.00151847078205666	0.0232782368161489	0.429810069410214	0.162417113756121
"positive regulation of calcium ion transmembrane transporter activity"	0.000507631753741003	0.101762139899569	0.00072503694867362	0.106708562193021	0.162416692633932
"anaphase-promoting complex-dependent catabolic process"	0.00554601370715099	0.0015438751133897	0.000725043058841563	0.0259553484709217	0.162416678707082
"D-serine catabolic process"	0.00553210707497639	0.00151770448912636	0.000734665318198864	0.188572800790879	0.162416682870743
"regulation of complement activation, classical pathway"	0.000507631701804773	0.00151726116803562	0.000725064947578604	0.0285994787055597	0.162416694331137
"regulation of DNA-templated transcription in response to stress"	0.0107410906710495	0.179871123840443	0.0238517531549289	0.110796673308684	0.162416694056672
"putrescine biosynthetic process from arginine"	0.0336895805232792	0.00151843465382072	0.00813912392769531	0.823479219778208	0.162416774354059
"threonine biosynthetic process"	0.422586247206426	0.0492263499822887	0.421474987383129	8.06771676562409	0.162419368381118
"guanosine-containing compound catabolic process"	0.0055460142337076	8.42325020631412	0.0156863872525072	0.300187564123307	0.162416687687881
"amino acid import across plasma membrane"	0.060144119796686	0.00151840503848582	0.0397228461874167	0.546600985460742	0.162418551950334
"regulation of microtubule nucleation"	0.000507631753877946	0.0665193164544096	0.000725078569070359	0.0510693870983822	0.162416757627259
"cellular iron ion homeostasis"	0.695000133178984	3.6105735459453	0.355993046743333	5.72770110312918	0.162464397455039
"short-chain fatty acid transport"	0.0165419079241055	0.00151745042765924	0.00810924592791797	0.248351369535864	0.162416685416324
"acetyl-CoA transport"	0.0146110245496353	0.00151823167972823	0.00824141638973236	0.542761442903584	0.162416746426026
"glutaminyl-tRNAGln biosynthesis via transamidation"	0.0212625327671428	0.00151840400824	0.0159718269048304	0.147759345469664	0.162417789455716
"disruption of host cell glycocalyx during viral entry"	0.0109709048943194	0.00151843391780583	0.000725456027504744	0.025501026277505	0.162416851362374
"glutamate catabolic process"	0.170613794503866	0.0499951618977883	0.132726707638149	2.13643379331732	0.162420460717778
"positive regulation of endopeptidase activity"	0.0158849357207614	0.0492318509126945	0.0157390895547204	0.0832330646950462	0.162416693574554
"induction by virus of catabolism of host mRNA"	0.0162221444867327	0.00151784531203162	0.00828778241833008	0.00219052633456567	25.824334328264
"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	0.0328129348421252	0.00151843842560279	0.102557784909234	0.137111659498066	0.162416670636765
"plasma membrane copper ion transport"	0.0708100090126444	0.0015183999226902	0.0160616335666655	0.276849309767779	0.162418211427326
"protein secretion by the type II secretion system"	0.438198265447875	0.00151731507652154	0.399437456265854	6.95841669058383	0.162422624311547
"proline catabolic process"	0.189472769758724	0.482314375926475	0.156106763415046	3.25978670626139	0.162421065397499
"protein targeting to mitochondrion"	0.000507631753720494	0.142551258768775	0.00810924681199108	0.154434949586231	0.162416726104694
"guanine salvage"	0.0107034796399417	0.00151750114147089	0.000725463184630444	0.152558852209081	0.162416840125465
"carnitine transmembrane transport"	0.0107008363551299	0.00151831341417216	0.00839189993083125	0.202078278317026	0.16241667259018
"transcription by RNA polymerase II"	0.0160364843180897	0.0169708766058226	0.0308970887033948	0.179116172609093	0.162416689154721
"CTP metabolic process"	0.500324854396623	0.0331105242686542	0.445840594900793	7.34029744086998	0.162422172651143
"2-oxobutyrate biosynthetic process"	0.00553210707498194	0.00152225206611222	0.000725051361730965	0.115759019689801	0.162416724720046
"disruption by virus of host envelope lipopolysaccharide during virus entry"	0.000507631753836197	0.00153080660921356	0.000725041095513857	0.0519562130871283	0.162416679584526
"positive regulation of ubiquitin-dependent protein catabolic process"	0.0272946467325389	0.102718088440008	0.058184960020513	0.178106829993567	0.162417832733917
"purine ribonucleoside triphosphate biosynthetic process"	1.44602749225382	213.264957345016	1.36687847718855	30.3354126744938	0.16248766322709
"nicotinate nucleotide biosynthetic process"	0.164606659149023	0.0328567929969162	0.133036035238165	1.96931837293084	0.162418890408136
"positive regulation of transcription by RNA polymerase I"	0.0107914623257365	0.0328587993040702	0.00813912347391003	0.025023139279448	0.162416689218063
"negative regulation of DNA-binding transcription factor activity"	0.0408478122574022	6.8339705140615	0.0245152739416638	0.236295682891134	0.162418514540845
"D-alanine metabolic process"	0.216748051378361	0.00151840276237502	0.212192776265484	3.90145342981623	0.162418468361292
"9-cis-retinoic acid biosynthetic process"	0.000507631753349241	30.3347317077027	0.000725022104858131	0.00219052633475625	0.162416687401547
"mitotic DNA replication checkpoint"	0.0394159708731148	0.00151842378715472	0.000725399269916044	0.0253072436913474	0.162418320014875
"UMP biosynthetic process"	0.679005104499913	0.0853046779857713	0.701754319739959	14.2966599834756	0.162421495412302
"NADP biosynthetic process"	0.168705370191135	0.0337225171631422	0.0619380498732279	1.80126009082756	0.162420746143847
"guanosine catabolic process"	0.000507631754522141	0.0169707900334812	0.00815919329934942	0.144900117407286	0.162416745805849
"AMP biosynthetic process"	0.492423685319836	14.2343584450264	0.379597891271136	7.92040666841473	0.162421637984271
"positive regulation of histone ubiquitination"	0.00558337703021091	0.0328588199155545	0.000725038648066965	0.025023139279448	0.162416693145945
"carbon catabolite repression of transcription"	0.000507631753784634	0.00154431967292929	0.000725035381614167	0.0775901624877256	0.162416675863371
"cytoplasm to vacuole transport by the NVT pathway"	0.000507631753354961	0.084410388892139	0.000724986519275644	0.00219052633473516	0.16241680043746
"histidyl-tRNA aminoacylation"	0.186274494243401	0.00151841987929222	0.207664727291718	2.37458049753833	0.162418892021474
"tRNA methylthiolation"	0.0150477262404165	0.00151840264168999	0.0160659676476797	0.541673011188146	0.162417718312465
"negative regulation of cyclin-dependent protein kinase activity"	0.00966444493954748	0.00151841793706893	0.000725557822129824	0.109568126033579	0.162417995902838
"acetyl-CoA metabolic process"	0.591528887144011	1.0764319208681	0.432334763264949	9.47913911521822	0.16242129853115
"negative regulation of actin filament depolymerization"	0.0386006677251657	0.0169711627385125	0.0241817589717186	0.32864758411401	0.162418196022428
"D-alanine family amino acid biosynthetic process"	0.208202147478599	0.00151840058853715	0.188495927788159	3.22211086120975	0.162418422914008
"fatty-acyl-CoA metabolic process"	0.00553210707497624	1.53715640413249	0.000725040101799869	0.0525217197845148	0.162416730280473
"CTP biosynthetic process"	0.500324854396623	0.0331105242686542	0.445840594900793	7.34029744086998	0.162422172651143
"fatty acid beta-oxidation, unsaturated, even number, reductase/isomerase pathway"	0.00568355813910618	0.00151840146987931	0.0238052606407246	0.284978705756863	0.162416707790436
"L-phenylalanine biosynthetic process from chorismate via phenylpyruvate"	0.000507631701973559	0.00151787239069651	0.0236401076317669	0.291023475634815	0.162416682070055
"dTDP metabolic process"	0.0980819220162358	0.00151841876974954	0.0853260899500044	1.17785566361206	0.162418001922619
"positive regulation of ERK1 and ERK2 cascade"	0.00559537255841304	0.00151797484057236	0.000725105358375391	0.0497450433249506	0.162416702330371
"negative regulation of mRNA polyadenylation"	0.00558337703021079	0.00154148288526142	0.000725038629275885	0.025023139279448	0.162416690726424
"negative regulation of cortisol biosynthetic process"	0.0106584230188767	0.0015173126918659	0.0157390895547179	0.00219052633450192	0.162416716774006
"cytidine deamination"	0.0481340696432224	0.0496144200641134	0.0235115419878728	0.727429713246658	0.162416689678222
"ATP generation from ADP"	1.97107605767396	7.05453608736668	1.04981837071329	32.8562901197528	0.16242296401729
"tRNA dihydrouridine synthesis"	0.261970793916445	0.00151843584805733	0.158090629268289	3.44564009133468	0.162419108775526
"negative regulation of mitotic metaphase/anaphase transition"	0.00553210707498052	0.00151743306154632	0.0156863872560163	0.102801786241125	0.162416699999322
"glutamate catabolic process to 2-oxoglutarate"	0.134372817008213	0.0169712155098825	0.1128011817554	1.93421438042581	0.162420297287117
"asparaginyl-tRNA aminoacylation"	0.123625612801768	0.207732495970485	0.0404560524532842	0.991729704059656	0.162418350023579
"nicotinamide nucleotide biosynthetic process from aspartate"	0.0279978323619121	0.00151842128580907	0.0081865944833809	0.436929201091532	0.162417689006398
"dATP metabolic process"	0.0108911503471793	0.0169704843362125	0.0156863872525773	0.223951018339377	0.162417795118463
"dephosphorylation of RNA polymerase II C-terminal domain"	0.0158483914851648	0.00151788440110757	0.00820534301612048	0.0488039795186052	0.162416741358241
"positive regulation of DNA-templated transcription, elongation"	0.0107579598047773	0.0328588168676635	0.030897088699185	0.0793166093597752	0.162416736738566
"acyl-CoA biosynthetic process"	0.563154082064835	2.35774401087717	0.414765967992305	9.16312333360538	0.162422437536862
"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	0.573863597055718	0.00151801207348299	17.1349178377287	0.220087230851465	0.162470574935829
"negative regulation of DNA-templated transcription, termination"	0.0222617459738955	0.00151840073368993	0.00072543686744564	0.152583286402916	0.162416693029751
"ADP biosynthetic process"	0.00556234491980036	0.00152052480125263	0.000725059108293203	0.075847373352328	0.162416714422142
"L-alanine transport"	0.0271974922020726	0.00151843291824198	0.00813912380675829	0.298789558163606	0.162418208976545
"positive regulation of DNA-templated transcription, initiation"	0.0158483914858098	0.032858807813853	0.0318578366658924	0.256071364647815	0.162416686463467
"arginyl-tRNA aminoacylation"	0.274325031971028	0.138775724278138	0.185383046571055	5.19035283066498	0.162422211479426
"XMP biosynthetic process"	0.0201438360017277	0.0015184002214676	0.0239250561181734	0.782426673124054	0.162417811590955
"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	0.0108283904363412	0.0015180889940405	0.0749790568580562	0.0493625644401662	0.162416683457327
"N-4 methylation of cytosine"	0.131173018130285	0.00151840047101696	0.207341371301968	0.68752228941667	0.162420831887784
"modulation by virus of host PP1 activity"	0.000507631753908044	0.00143592807576935	0.0081743197579185	0.026162036728261	0.162416676260726
"D-serine transport"	0.00950574155502099	0.00151726370120358	0.0081092455379931	0.271175942281945	0.162416699554703
"cAMP catabolic process"	0.0272650920896151	0.00151840320886407	0.000723789948168843	0.152999488832241	0.162417872414794
"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	0.0726562911014188	0.00151840333209491	0.0323516068381105	0.333310027055868	0.162417893827173
"regulation of MAP kinase activity"	0.0314395188242036	0.00151843840341229	0.0476653832555608	0.203475300927014	0.16241668091329
"regulation of transcription from RNA polymerase II promoter in response to stress"	0.0107410906710495	0.179871123840443	0.0238517531549289	0.110796673308684	0.162416694056672
"threonyl-tRNA aminoacylation"	0.237039090202547	0.0670423822044149	0.153624510117838	3.23643271799232	0.162421051816792
"glycine biosynthetic process from serine"	0.240508184417071	0.0328583534944483	0.220071093649716	2.82888921165785	0.162418672477881
"glycine biosynthetic process, by transamination of glyoxylate"	0.0108161489555265	0.00151845349356003	0.000725537136267361	0.0817484187135982	0.162418132301915
"positive regulation of stress-activated MAPK cascade"	0.0108635962265105	0.00151751454394996	0.00810924557852868	0.138324172820409	0.162416682184172
"tRNA wobble base modification"	0.452925038920763	0.0660013594449974	0.422920117067116	8.58942351512629	0.162423026190837
"tRNA acetylation"	0.0327407932957568	2.85562932344286	0.0158747277221518	0.384367674465103	0.162420885522126
"UDP biosynthetic process"	0.0259852104993376	0.00151840180212967	0.00810924505815551	0.169545991027574	0.162417780215236
"arginine catabolic process to succinate"	0.0508700491580641	0.0015184095870567	0.0922181843830068	1.04709389098674	0.162418122698369
"carbon catabolite activation of transcription"	0.00559115539197665	28.3261542086226	0.000725031806105717	0.00219052408247015	0.162416688721118
"L-alanine catabolic process"	0.10894540011644	0.00151840228108536	0.0793523921515516	0.498291051835534	0.162418328107417
"arginine catabolic process to ornithine"	0.0835530141425117	0.00151840215818623	0.0315810082347516	1.06179474494136	0.162417753528644
"L-lysine transmembrane transport"	0.0106315886994484	0.00151819963772512	0.00818646778478041	0.199360420146959	0.162416685229817
"regulation of actin nucleation"	0.00560231009627036	0.00153495350141442	0.0155900173485298	0.0506448156912312	0.162416718755641
"lysyl-tRNA aminoacylation"	0.31263965820871	0.280540645003424	0.214602706664289	3.88534365728298	0.162421205387025
