"V1"	"V2"	"V3"	"V4"	"V5"	"V6"
"XMP salvage"	0.00185601839022001	0.000776704129007584	0.0164427112038451	0.0761184420792746	0.931127904152311	0.0630958198060265
"dTTP catabolic process"	0.00185608140073832	0.000776704129007583	0.0159630106406059	0.0575353525494108	0.247511507167072	0.0027144801479189
"dTTP biosynthetic process"	0.0207887686298121	0.128455958972625	0.24083993205833	0.460638966352218	3.40989077805912	0.289079071731901
"lysine biosynthetic process via diaminopimelate, diaminopimelate-aminotransferase pathway"	0.00185610185208882	0.000776704129007694	0.0318651468002904	0.00160704332944471	0.371079359214969	0.0306590032321015
"suppression by virus of host type I interferon-mediated signaling pathway"	0.00186273860322569	0.0536280619780219	0.0162162955073625	0.0606115841320397	0.0825819385243949	0.00271448014766154
"negative regulation of barbed-end actin filament capping"	0.00185609964373136	0.000776704130427701	0.00142940026534587	0.0182191163524131	0.0285983605836876	0.0323826734433549
"cytosolic valyl-tRNA aminoacylation"	3.86755285025945	0.000776704129007598	0.0159630115117008	0.0371450219830786	0.207015052150794	0.00271447773177382
"mitochondrial aspartyl-tRNA aminoacylation"	0.2923036121509	0.00872692494654154	0.00142939637462333	0.00160704332944474	0.0531907227886309	0.0027144777317738
"positive regulation of JNK cascade"	0.0018535830801349	0.000776704129618907	0.0159630115721309	0.00160704332944473	0.0807919526973356	0.0326918769655283
"mitochondrial alanyl-tRNA aminoacylation"	0.0018561240476954	0.0254273191552807	0.00142982712841171	0.00160704332944491	0.112216202716395	0.002714480136102
"ATP synthesis coupled proton transport"	105.871799576481	0.431498543696858	1.43009183085734	2.51297315842914	16.4326353053014	3.2673229609973
"de novo L-methionine biosynthetic process"	0.0207890855083211	0.143273239374168	0.240264721644242	0.817691611236502	5.65906326888517	1.22896732641976
"L-lysine catabolic process to acetate"	0.00185478253815614	0.0329884328143427	0.0634725259907779	0.140409355716139	0.74376175349701	0.0833215206971085
"transcriptional attenuation by ribosome"	0.00185496266178825	0.00876459898890079	0.00142948917707361	0.0190521196520324	0.0266855420530873	0.00271447773404942
"actin nucleation"	0.00185409439054288	0.12667344713154	1.06085847515819	1.1670691807354	0.159739265842712	0.107540835407876
"dUTP catabolic process"	0.00185464322772735	0.0169540599714835	0.0160787192808672	0.102474123845948	0.266367621048061	0.0622994894642107
"positive regulation of p38MAPK cascade"	0.00185267801827986	0.000776704129618919	0.00142940226340256	0.00160704332944474	0.0266855420265362	0.0326918769655283
"arachidonic acid secretion"	0.0407929979908707	0.00858403373802199	0.0485500633366042	0.197861593066704	0.369916760117467	0.101989859742213
"mRNA cis splicing, via spliceosome"	0.00185496551275551	0.00877372447120595	0.00142940365166317	0.00160704332944474	0.0270085963521633	0.00271447773177377
"NAD salvage"	0.00185565196887393	0.000776704129007609	0.00142955704273855	0.0183553016727967	0.432828386913715	0.00271448013285522
"de novo UMP biosynthetic process"	0.104322181814979	0.354956476993538	0.927891367032807	1.70540993898403	15.0072488369675	1.47385595972042
"negative regulation of cysteine-type endopeptidase activity involved in apoptotic process"	2.38363094454052	0.000776704129007632	0.00142941067936296	0.00160704332944474	0.249497956413629	0.00271448014119176
"dCDP biosynthetic process"	0.00185575258455153	0.0169007072569554	0.00142939565657402	0.00160704332944473	0.0273975278801581	0.0027144777317739
"acetyl-CoA biosynthetic process"	0.0618878455229507	0.142404599958275	0.129926460947016	0.443156766037277	4.12976112159764	0.567577120568913
"tRNA (guanine-N7)-methylation"	0.00185488335703883	0.0545145332038457	0.067893772597601	0.256884616407817	1.91425154333761	0.153399729630885
"rRNA base methylation"	0.00185374824095384	0.305229728287142	0.394517636701303	0.784515787980359	8.27928216994688	1.57495713870544
"suppression by virus of host ISG15 activity"	0.00186273037618077	0.0440268124515713	0.00142948935430672	0.0188718641932295	0.00236414297697327	0.00271447773404704
"histone H2A acetylation"	0.00185595401840395	0.0169082276913106	0.0165317683002798	0.00160704332944474	0.0521178583386433	0.0320669633984221
"positive regulation of histone H2B ubiquitination"	0.0404091199704718	0.000776704129007598	0.00142939946440747	0.00160704332944474	0.0266855420265362	0.0322880579062519
"dAMP biosynthetic process"	0.00185612669804891	0.000776704129007581	0.0159630115606545	0.00160704332944476	0.138749539651406	0.0306590031774192
"SRP-dependent cotranslational protein targeting to membrane"	0.0824611627593166	0.440507628464259	0.498723472968867	0.958356871370656	6.87610538435776	1.45065310945161
"vacuolar acidification"	0.411561171730081	0.000776704129007632	0.00142940168250449	0.00160704332944474	0.157601390137487	0.0316007545625594
"positive regulation of cysteine-type endopeptidase activity involved in apoptotic process"	0.00185531227498656	0.000776704129007599	0.0314755186022057	0.0357012370582559	0.0266855420265369	0.00271447773177377
"L-methionine salvage"	0.00185458833171456	0.000776704129007588	0.00142939737710868	0.00160704332944474	0.0554214092468921	0.00271447773177378
"suppression by virus of host IRF3 activity"	0.00186272871085108	0.0439809931144195	0.00142948948342312	0.0187659382594469	0.00236414297697338	0.00271447773404702
"dCTP catabolic process"	0.00185276044750997	0.000776704129007593	0.00142940340478522	0.00160704332944473	0.054818642158219	0.0027144777317738
"CTP salvage"	0.00185500151945759	0.00861648782257891	0.0317815519206951	0.0963159871910547	0.576228727900644	0.31642375539231
"mitochondrial tRNA methylation"	0.0207894018275206	0.000776704129008386	0.00142939649709466	0.00160704332944474	0.0270085963521633	0.0733723196990139
"dTDP biosynthetic process"	0.00185495428439878	0.0511258038760823	0.101536321396234	0.261398958853499	1.43092257830403	0.162351714875766
"lysine biosynthetic process via diaminopimelate and N-succinyl-2-amino-6-ketopimelate"	0.00185521699352271	0.000776704129007694	0.0172616668939009	0.0183553016727967	0.180928595428506	0.00271447773177384
"malonyl-CoA biosynthetic process"	0.620339821771522	0.104710502209816	0.127050071979205	0.514837185252998	3.49352081816248	0.392050762183885
"cysteine export across plasma membrane"	0.00185554407594464	0.00088542053330978	0.00142981283806038	0.118517502170394	0.3393756283508	0.217271010206493
"carbon catabolite activation of transcription from RNA polymerase II promoter"	0.00185790441975008	0.000776704129007593	0.0014294062907786	0.00160704332944474	0.00236419796047387	0.0325489226531364
"tRNA wobble adenosine to inosine editing"	0.00185475320618481	0.0976621791825228	0.284700144616903	0.361266483794941	2.71941175634161	0.452443716057089
"IMP salvage"	0.020789082841061	0.0666740202055912	0.0317815689098536	0.0936514862406697	0.985583069332507	0.207377324280601
"ribosomal subunit export from nucleus"	0.0207889003632576	0.000776704129007593	0.00142939004639177	0.00160704332944474	0.0866815990083969	0.0306590031311397
"mitochondrial asparaginyl-tRNA aminoacylation"	0.264607164827223	0.000776704129007577	0.00142944864612462	0.00160704332944474	0.00236419796016849	0.00271447773177379
"dATP catabolic process"	0.00185608140073832	0.000776704129007583	0.0159630106406059	0.0575353525494108	0.247511507167072	0.0027144801479189
"peptidyl-arginine methylation, to symmetrical-dimethyl arginine"	0.00185587870723816	0.000776704129007609	0.00142941069792035	0.0357875883928376	0.163112450487341	0.0027144777317738
"positive regulation of NF-kappaB transcription factor activity"	10.0467835902112	0.0173518001679037	0.0163041340528479	0.018583054267078	0.246708397957429	0.00271448014473831
"de novo CTP biosynthetic process"	0.0207888064105699	0.175696035357727	0.309685859356654	0.747332243048448	5.19395611936333	0.755379160373357
"dTMP biosynthetic process"	0.105335995829819	0.0845257661361203	0.271513168338099	0.290363654348826	2.43195169952147	0.260237859975106
"glycolytic process"	5.12563464646187	0.846420123399578	1.60841724489128	4.582031006613	39.0438238595418	18.9122704258429
"L-valine import across plasma membrane"	0.00185617011202145	0.0167491493836996	0.00142939940812639	0.0188096976120671	0.17431499199936	0.0642387576785415
"dGTP catabolic process"	0.00185512109886331	0.017229481450395	0.0476199119445952	0.128319076512349	0.642126602718548	0.0310852264135445
"tRNA wobble cytosine modification"	0.00185352555430496	0.0261903121048703	0.0320196751777538	0.0195717113483095	0.427786221226772	0.0600637043085605
"dUMP biosynthetic process"	0.0618878111367144	0.0788439434041952	0.0708151461454659	0.358653674043637	2.10639719667224	0.100965601451782
"L-histidine import across plasma membrane"	0.00185563752520305	0.0179769372053942	0.0162162961620744	0.00160704332944476	0.146664855042272	0.00271447773177391
"tRNA N1-guanine methylation"	0.00185599602727256	0.00867059221625423	0.00142982644003412	0.0179730562574163	0.119323524212028	0.00271448015055021
"UMP salvage"	0.00185472044931716	0.0967541142006226	0.050258218642661	0.294698401320152	2.11686224947683	1.06985422213568
"tRNA 4-thiouridine biosynthesis"	0.00185561795618792	0.000776704129246607	0.00142940844797663	0.00160704332944474	0.18691832844443	0.060064064667751
"fatty-acyl-CoA biosynthetic process"	1.9703828513022	0.000776704129008386	0.00142938956467051	0.00160704332944474	0.0270085963521633	0.0306590004352082
"enzyme-directed rRNA pseudouridine synthesis"	0.00185517371138053	0.0260174822956872	0.0177110479217817	0.128017128392788	0.843204825123152	0.0635125988724345
"suppression by virus of host NF-kappaB transcription factor activity"	0.00186273037618077	0.0440268124515713	0.00142948935430672	0.0188718641932295	0.00236414297697327	0.00271447773404704
"D-alanine biosynthetic process"	0.00185472531221596	0.100952325076844	0.229060784863056	0.418405618943168	4.09279516951394	1.01446929144598
"histone H3 acetylation"	0.00185557697658362	0.016622150509391	0.00142940005217095	0.0187659382594474	0.00237477996494809	0.00272373003783228
"negative regulation of cyclin-dependent protein serine/threonine kinase activity"	0.00185574989751963	0.00077670412900759	0.00142940262833433	0.0191397884643547	0.114839484460728	0.002714480136102
"siderophore-dependent iron import into cell"	0.00185483917460997	0.0335644041004628	0.0683149038614748	0.118242196139546	1.19481062185385	0.113776104122713
"histone H4 acetylation"	0.00185554496254018	0.0337305106398336	0.0165317682859967	0.0187659382594472	0.0521089845282808	0.0320720442891437
"L-ornithine import across plasma membrane"	0.00185560874315723	0.00867059221479185	0.00142940889615038	0.00160704332944474	0.203904228649092	0.00271447773177379
"isopentenyl diphosphate biosynthetic process, mevalonate pathway"	0.0018556938246979	0.0165158655678326	0.0633531238355794	0.0931221862401438	0.320800423169893	0.0685279570728416
"negative regulation of transcription elongation from RNA polymerase II promoter"	0.00185463556102779	0.000776704129007585	0.00142939024152888	0.00160704332944474	0.110643467368826	0.0027144777317738
"D-alanine catabolic process"	0.00185580583330288	0.0165140448028034	0.067672500550261	0.0974593913868931	0.67096530598448	0.00272370916339605
"arginine catabolic process to proline via ornithine"	0.00185498844171853	0.000776704129007604	0.00142938950161398	0.00160704332944474	0.0836531889905623	0.00271448014227498
"de novo IMP biosynthetic process"	10.7769459383337	0.423071183435242	1.37098226017631	3.57257244883995	26.2029381010016	2.41475316766149
"L-alanine biosynthetic process from pyruvate"	0.00185472583643159	0.00892772941421749	0.01596301149157	0.00161151196487907	0.332039331292944	0.00271447773177378
"protein targeting to lysosome involved in chaperone-mediated autophagy"	0.200076914892936	0.000776704129007588	0.00142938897548975	0.00160704332944474	0.08417250417776	0.00271448014320352
"conversion of methionyl-tRNA to N-formyl-methionyl-tRNA"	0.0407931503626507	0.100315443377479	0.189135810791544	0.400516771860839	2.39412100388702	0.791858602517506
"mitotic spindle assembly checkpoint"	0.00185507817135813	0.000776704129007728	0.00143030981515853	0.035334062182936	0.110298856462375	0.00271447773177377
"dUTP biosynthetic process"	0.00185468026800395	0.0247983192450039	0.0312664534031943	0.179571277217512	1.1962446622355	0.0614875646009039
"tRNA nucleoside ribose methylation"	0.00185303710264324	0.000776704129007598	0.00142938935326236	0.00160704332944474	0.116321688803237	0.0027144777317738
"positive regulation of transcription from RNA polymerase II promoter in response to amino acid starvation"	0.00185802015661398	0.000776704129007585	0.00142940575215456	0.00160704332944474	0.00236419796047758	0.0324691894544384
"ribosomal large subunit export from nucleus"	0.00185461262165925	0.0783764410798892	3.1419697467478	0.569122692031353	0.0879737092472661	0.101933153992318
"glycolytic process via Entner-Doudoroff Pathway"	0.0407925705257014	0.000776704129007581	0.00142938898986609	0.00160704332944474	0.0823171597482962	0.00271448013826747
"de novo NAD biosynthetic process from tryptophan"	0.00185485975577715	0.0460728819731621	0.101587451619067	0.119933429996338	1.15580297973465	0.0714481046132311
"L-methionine salvage from methylthioadenosine"	0.00185474282504125	0.0532833745421712	0.177248643756569	0.313762388709462	3.02468233689104	0.286065738198833
"rRNA (guanine-N7)-methylation"	0.0209844969903405	0.0853178270473946	0.105936048408749	0.36052095661766	3.09711947772082	0.429522736589668
"positive regulation of transcription from RNA polymerase II promoter in response to iron ion starvation"	0.00185277431651461	0.000776704129007581	0.0163689727336537	0.0181197181172373	0.00236419796029639	0.00271447773177377
"wobble position uridine ribose methylation"	0.00185622614678683	0.00858403373740159	0.00142940824925656	0.00160704332944475	0.18496260546715	0.00271448015718813
"L-methionine biosynthetic process from homoserine via O-acetyl-L-homoserine and cystathionine"	0.00185543357399223	0.000776704129007581	0.00142939517979636	0.00160704332944474	0.15113305732983	0.00271448013826745
"suppression by virus of host MDA-5 activity"	0.00185486208699109	0.00867059221479208	0.00142943431550203	0.0382344788373279	0.00237452327317416	0.00271447773177376
"glycolytic process through glucose-6-phosphate"	1.87861476127702	0.000776704129007632	0.00142941042421953	0.00160704332944474	0.0266855420265362	0.00271447773177382
"wobble position cytosine ribose methylation"	0.00185622614678683	0.00858403373740159	0.00142940824925656	0.00160704332944475	0.18496260546715	0.00271448015718813
"release of sequestered calcium ion into cytosol"	0.00185542954395507	0.000776704129007585	0.01646320822948	0.0182191173891479	0.112852354628715	0.00271448013285522
"ferrichrome import into cell"	0.00185527219012799	0.000776704129007585	0.00142941105268809	0.00160704332944474	0.0620017559579376	0.00271447773177377
"L-methionine biosynthetic process from homoserine via O-succinyl-L-homoserine and cystathionine"	0.00185594495930445	0.00868198012586964	0.0321156751150026	0.0551195905398269	0.40982703535795	0.0705535927243557
"canonical glycolysis"	3.57355649459753	0.0248472447485369	0.0160787203332512	0.00160704333127868	0.289809471203035	0.0331661405183415
"glycolytic process from galactose"	0.12561380632663	0.000776704129007593	0.00142943208268238	0.00160704332944471	0.00236419796009318	0.00271447773177377
