"OTU"	"Control_Healthy"	"Control_Sick"	"COVID19"	"1"	"2"	"3"	"4"	"5"
"473"	"aromatic amino acid transmembrane transporter activity"	0.21875	28.5245901639344	26.0731707317073	9.21052631578947	0	7.23809523809524	194.454545454545	0
"474"	"arsenate reductase (glutaredoxin) activity"	3.59375	7.13114754098361	122.09756097561	5.19298245614035	0	135.857142857143	218.818181818182	0
"475"	"arsenite secondary active transmembrane transporter activity"	0	7.44262295081967	1.63414634146341	1.59649122807018	0	0	39.0909090909091	0
"476"	"arsenite transmembrane transporter activity"	1.15625	244.098360655738	55.780487804878	249.19298245614	0	22.5714285714286	230.545454545455	0
"477"	"aryl-alcohol dehydrogenase (NAD+) activity"	0	1	5.60975609756098	0	0	0.0952380952380952	26.2727272727273	0
"478"	"aryl-alcohol dehydrogenase (NADP+) activity"	0.59375	11.2295081967213	22.2682926829268	0.631578947368421	0	33.1904761904762	80.3636363636364	0
"479"	"aryl sulfotransferase activity"	0.0625	6.81967213114754	16.4146341463415	0.456140350877193	0	15.5238095238095	67.1818181818182	0
"480"	"arylamine N-acetyltransferase activity"	0.0625	5.72131147540984	247.853658536585	0.368421052631579	0	480.714285714286	36.0909090909091	0
"481"	"arylesterase activity"	0.15625	3.37704918032787	24.9024390243902	0.175438596491228	0	1.42857142857143	108.363636363636	0
"482"	"arylformamidase activity"	6.46875	8.88524590163934	163.80487804878	4.07017543859649	0	261.761904761905	157.818181818182	0
"483"	"arylsulfatase activity"	0.40625	19.7213114754098	19.6341463414634	0.491228070175439	0	9.66666666666667	162.727272727273	0
"484"	"asparaginase activity"	4.34375	25.0491803278689	1160.41463414634	12.4035087719298	0.0512820512820513	2113.61904761905	377.181818181818	0
"485"	"asparagine-tRNA ligase activity"	1.65625	1.11475409836066	158.926829268293	4.36842105263158	0	189.428571428571	219.090909090909	0
"486"	"asparagine synthase (glutamine-hydrolyzing) activity"	20.875	77.6885245901639	171	31.3157894736842	0.615384615384615	100.904761904762	771.818181818182	0
"487"	"asparaginyl-tRNA synthase (glutamine-hydrolyzing) activity"	0.0625	0.60655737704918	4.07317073170732	0.0350877192982456	0	8.71428571428571	1.90909090909091	0
"488"	"aspartate-ammonia ligase activity"	40.09375	0.540983606557377	51.219512195122	22.7017543859649	0.0512820512820513	54	89.6363636363636	0
"489"	"aspartate-semialdehyde dehydrogenase activity"	5.125	17.2950819672131	173.878048780488	6.94736842105263	0.0512820512820513	195.095238095238	350.272727272727	0
"490"	"aspartate-tRNA ligase activity"	13.8125	39.2786885245902	240.219512195122	27.4736842105263	0.948717948717949	259.952380952381	511.363636363636	0
"491"	"aspartate-tRNA(Asn) ligase activity"	4.65625	34.5737704918033	95.5365853658537	17.8947368421053	0.948717948717949	91.1904761904762	291.181818181818	0
"492"	"aspartate 1-decarboxylase activity"	0	3.0655737704918	56.5853658536585	0.157894736842105	0.0512820512820513	4.85714285714286	217.636363636364	0
"493"	"aspartate 4-decarboxylase activity"	0	0.0983606557377049	89.1219512195122	62.2456140350877	0	1.28571428571429	7.72727272727273	0
"494"	"aspartate ammonia-lyase activity"	1.65625	12.2295081967213	59.0975609756098	1.2280701754386	0.0769230769230769	54.3333333333333	182.545454545455	0
"495"	"aspartate binding"	0	0.459016393442623	5.02439024390244	0.0350877192982456	0	3.28571428571429	14.8181818181818	0
"496"	"aspartate carbamoyltransferase activity"	10.34375	12.3770491803279	157.390243902439	13.6140350877193	0	173.809523809524	283	0
"497"	"aspartate kinase activity"	11.28125	12.8196721311475	255.146341463415	7.66666666666667	0.0512820512820513	137.904761904762	751.727272727273	0
"498"	"aspartate racemase activity"	0.5625	1.98360655737705	65.7560975609756	0.701754385964912	0	53.3809523809524	152.181818181818	0
"499"	"aspartic-type endopeptidase activity"	22.28125	70.1311475409836	372.634146341463	40.280701754386	0.0769230769230769	435.857142857143	801.545454545455	0
"500"	"aspartic acid methylthiotransferase activity"	0.15625	6.21311475409836	2.4390243902439	0.087719298245614	0	0	43.5454545454545	0
"501"	"AT DNA binding"	1.53125	0	3.19512195121951	0.859649122807018	0	0	11.9090909090909	0
"502"	"Atg12 activating enzyme activity"	0	3.72131147540984	0	0.105263157894737	0	10.5238095238095	0	0
"503"	"Atg8 activating enzyme activity"	0	3.72131147540984	0	0.105263157894737	0	10.5238095238095	0	0
"504"	"ATP-dependent NAD(P)H-hydrate dehydratase activity"	1.15625	4.67213114754098	0.707317073170732	0	8.25641025641026	0	2.63636363636364	0
"505"	"ATP-dependent peptidase activity"	36.71875	85.5409836065574	817.414634146341	58.6315789473684	9.92307692307692	1116.80952380952	1156.81818181818	0
"506"	"ATP-dependent polydeoxyribonucleotide 5-hydroxyl-kinase activity"	0	0	1.70731707317073	0	0	0	6.36363636363636	0
"507"	"ATP binding"	3882.125	24173.4262295082	61715.756097561	17862.5614035088	803	82316.0476190476	122803.545454545	32.3333333333333
"508"	"ATP citrate synthase activity"	0.0625	4.75409836065574	6.73170731707317	0.0350877192982456	0	0.523809523809524	50.4545454545455	0
"509"	"ATP diphosphatase activity"	0.0625	0.704918032786885	21.8292682926829	0.105263157894737	0	14.9047619047619	56.4545454545455	0
"510"	"ATP phosphoribosyltransferase activity"	1.21875	26.4754098360656	45.219512195122	0.824561403508772	0	85.3809523809524	151.636363636364	0
"511"	"ATP transmembrane transporter activity"	0	9.55737704918033	0.951219512195122	0	0	0	56.5454545454545	0
"512"	"ATP:3-cytidine-cytidine-tRNA adenylyltransferase activity"	0.875	9.70491803278689	66.0243902439024	1.21052631578947	0	40.0952380952381	219.636363636364	0
"513"	"ATPase-coupled amino acid transmembrane transporter activity"	5.46875	182.55737704918	1540.24390243902	704.315789473684	1.94871794871795	1052.7619047619	1102.81818181818	0
"514"	"ATPase-coupled arsenite transmembrane transporter activity"	0.46875	0.508196721311475	32.5853658536585	0.719298245614035	0	3.52380952380952	115.181818181818	0
"515"	"ATPase-coupled beta-glucan transporter activity"	2.78125	3.85245901639344	40.4634146341463	1.92982456140351	0.0512820512820513	81.8571428571429	13.8181818181818	0
"516"	"ATPase-coupled capsular-polysaccharide transporter activity"	0.0625	0.0491803278688525	1.31707317073171	0.0350877192982456	0	0.80952380952381	3.63636363636364	0
"517"	"ATPase-coupled carbohydrate transmembrane transporter activity"	0.9375	7.39344262295082	169.658536585366	5.49122807017544	0	165.571428571429	331.545454545455	0
"518"	"ATPase-coupled cation transmembrane transporter activity"	33.21875	394.098360655738	1390.85365853659	267.649122807018	0.333333333333333	2102.85714285714	2063.54545454545	0
"519"	"ATPase-coupled cysteine transmembrane transporter activity"	0	0	3.95121951219512	0	0	0	14.7272727272727	0
"520"	"ATPase-coupled D-xylose transmembrane transporter activity"	0.21875	0.180327868852459	15.7560975609756	0.12280701754386	0.0512820512820513	1.33333333333333	57	0
"521"	"ATPase-coupled ferric iron transmembrane transporter activity"	3.34375	27.1639344262295	232.146341463415	49.5614035087719	0.0769230769230769	237	316.090909090909	0
"522"	"ATPase-coupled glycerol-3-phosphate transmembrane transporter activity"	2.625	6.21311475409836	88.1219512195122	10	0.230769230769231	68.8571428571429	186.454545454545	0
"523"	"ATPase-coupled glycine betaine transporter activity"	0	2.83606557377049	2.70731707317073	0	0	0	25.8181818181818	0
"524"	"ATPase-coupled heme transmembrane transporter activity"	21.9375	34.672131147541	229.390243902439	16.3508771929825	0.512820512820513	198.095238095238	646.363636363636	0
"525"	"ATPase-coupled iron-chelate transporter activity"	0	3.11475409836066	244.926829268293	0.771929824561403	0	342.761904761905	271.818181818182	0
"526"	"ATPase-coupled lipid transmembrane transporter activity"	0.34375	83.2295081967213	85.0243902439024	8.89473684210526	0.153846153846154	266.428571428571	224.181818181818	0
"527"	"ATPase-coupled maltose transmembrane transporter activity"	0.5625	21.0819672131148	31.1707317073171	1.12280701754386	0.0512820512820513	67.5714285714286	99.7272727272727	0
"528"	"ATPase-coupled molybdate transmembrane transporter activity"	1.40625	10.5409836065574	36.6585365853659	5.68421052631579	0.0769230769230769	8.23809523809524	153.727272727273	0
"529"	"ATPase-coupled monosaccharide transmembrane transporter activity"	9.0625	136.327868852459	606.926829268293	17.9298245614035	0.205128205128205	782.666666666667	1456.72727272727	0
"530"	"ATPase-coupled nickel transmembrane transporter activity"	0.65625	21.0983606557377	518.707317073171	14.1578947368421	0	920.571428571429	221.454545454545	0
"531"	"ATPase-coupled nonpolar-amino acid transporter activity"	0.15625	0.672131147540984	4.60975609756098	0.614035087719298	0	4.57142857142857	9.45454545454546	0
"532"	"ATPase-coupled oligopeptide transmembrane transporter activity"	0.0625	54.0655737704918	15.219512195122	57.7719298245614	0	1.71428571428571	54.0909090909091	0
"533"	"ATPase-coupled oligosaccharide transmembrane transporter activity"	0	0	8.12195121951219	0	0	0	30.2727272727273	0
"534"	"ATPase-coupled organic phosphonate transmembrane transporter activity"	2.3125	54.6229508196721	234.634146341463	82.4736842105263	1.61538461538462	154.095238095238	456.909090909091	0
"535"	"ATPase-coupled peptide transmembrane transporter activity"	1.03125	1.57377049180328	13.4878048780488	0.736842105263158	0	8	42.9090909090909	0
"536"	"ATPase-coupled phosphate ion transmembrane transporter activity"	3.4375	26.5081967213115	254.487804878049	31.5789473684211	16.1282051282051	259.904761904762	388.545454545455	0
"537"	"ATPase-coupled phytochelatin transmembrane transporter activity"	0	0.0983606557377049	1.48780487804878	0	0.153846153846154	2.80952380952381	0.181818181818182	0
"538"	"ATPase-coupled polar amino acid-transporter activity"	0.21875	14.4754098360656	227.536585365854	39.5614035087719	0.205128205128205	255.333333333333	235.818181818182	0
"539"	"ATPase-coupled polyamine transmembrane transporter activity"	1.65625	210.196721311475	206	189.894736842105	1.07692307692308	111.428571428571	737.727272727273	0
"540"	"ATPase-coupled protein transmembrane transporter activity"	1.71875	2.0655737704918	103.658536585366	3.10526315789474	0	189.428571428571	25.0909090909091	0
"541"	"ATPase-coupled putrescine transmembrane transporter activity"	0.15625	15.0983606557377	51.0975609756098	1.17543859649123	0.794871794871795	56	158.818181818182	0
"542"	"ATPase-coupled quaternary ammonium compound transmembrane transporting activity"	0.4375	16.0327868852459	192.487804878049	1.54385964912281	1.43589743589744	271.333333333333	276.545454545455	0
"543"	"ATPase-coupled spermidine transmembrane transporter activity"	0.15625	15.0983606557377	53.7073170731707	1.17543859649123	0.794871794871795	56	168.545454545455	0
"544"	"ATPase-coupled sulfate transmembrane transporter activity"	10.9375	53.8524590163934	272.90243902439	24.7719298245614	0.282051282051282	160.333333333333	912.181818181818	0
"545"	"ATPase-coupled taurine transporter activity"	3.28125	88.4918032786885	83.5121951219512	83.2280701754386	0	77.4761904761905	232.363636363636	0
"546"	"ATPase-coupled teichoic acid transmembrane transporter activity"	0.3125	7.04918032786885	16.5121951219512	0.175438596491228	0	19.9047619047619	62.6363636363636	0
"547"	"ATPase-coupled thiamine transmembrane transporter activity"	0.0625	0	6.82926829268293	0.0350877192982456	0	0.0952380952380952	25.2727272727273	0
"548"	"ATPase-coupled thiosulfate transmembrane transporter activity"	4.75	29.2622950819672	171.439024390244	11.5263157894737	0.205128205128205	143.809523809524	480.090909090909	0
"549"	"ATPase-coupled transmembrane transporter activity"	130.375	1147.11475409836	2287.9512195122	234.456140350877	6.51282051282051	4346.04761904762	5733.18181818182	0.333333333333333
"550"	"ATPase-coupled vitamin B12 transmembrane transporter activity"	7.96875	71.4590163934426	210.243902439024	11.7017543859649	0.128205128205128	209.666666666667	741.727272727273	0
"551"	"ATPase-coupled xenobiotic transmembrane transporter activity"	10.46875	177.918032786885	302.414634146341	21.140350877193	0.256410256410256	704.238095238095	689.363636363636	0
"552"	"ATPase-coupled zinc transmembrane transporter activity"	0.625	6.11475409836066	12.3658536585366	0.807017543859649	0	0.0952380952380952	77.4545454545455	0
"553"	"ATPase activator activity"	2.75	47.2950819672131	44.780487804878	39.1052631578947	8.28205128205128	71.2380952380952	69.1818181818182	0
"554"	"ATPase activity"	526.8125	4570.55737704918	15085.8780487805	3579.89473684211	394.948717948718	17657.4761904762	29446.4545454545	1.33333333333333
"555"	"AU-rich element binding"	0.25	6.67213114754098	4	0.140350877192982	0	0.0952380952380952	51.7272727272727	0
"556"	"autoinducer-2 kinase activity"	0	0	14.2439024390244	0	0	0	53.0909090909091	0
"557"	"autotransporter activity"	0	13.2786885245902	0	0	0	0	73.6363636363636	0
"558"	"azobenzene reductase activity"	0.21875	0.754098360655738	5.90243902439024	0.12280701754386	0	0.523809523809524	25.1818181818182	0
"559"	"bacterial-type cis-regulatory region sequence-specific DNA binding"	17.34375	205.606557377049	337.09756097561	232.157894736842	0	535.952380952381	220.909090909091	0
"560"	"bacterial-type RNA polymerase core enzyme binding"	0.0625	0.918032786885246	7.60975609756098	0.0701754385964912	0	1.38095238095238	30.6363636363636	0
"561"	"bacterial-type RNA polymerase core promoter sequence-specific DNA binding"	0	6.37704918032787	2.58536585365854	0	0	0.142857142857143	44.7272727272727	0
"562"	"bacterial-type RNA polymerase transcription regulatory region sequence-specific DNA binding"	20.53125	6.63934426229508	13.2926829268293	18.4210526315789	0	1.80952380952381	47.1818181818182	0
"563"	"bacteriochlorophyll binding"	1.09375	7.18032786885246	7.82926829268293	0.649122807017544	0	33.1428571428571	5.54545454545455	0
"564"	"bacteriocin transmembrane transporter activity"	0.0625	0.655737704918033	9.39024390243902	0.0350877192982456	0	3.76190476190476	31.4545454545455	0
"565"	"barbiturase activity"	0	0	1.58536585365854	0	0	2.80952380952381	0.545454545454545	0
"566"	"bent DNA binding"	0	0	9.60975609756098	0	0	0	35.8181818181818	0
"567"	"benzaldehyde dehydrogenase (NAD+) activity"	13.46875	82.655737704918	4.41463414634146	0.105263157894737	136.051282051282	0	31.0909090909091	0
"568"	"benzoate-CoA ligase activity"	0.8125	0.262295081967213	5.1219512195122	0.842105263157895	0	2.66666666666667	13.4545454545455	0
"569"	"benzoate 1,2-dioxygenase activity"	0	8.32786885245902	8.39024390243902	0.385964912280702	0	3.47619047619048	68.8181818181818	0
"570"	"benzoate transmembrane transporter activity"	0.34375	7.77049180327869	50.5609756097561	1.21052631578947	0	2.33333333333333	221.818181818182	0
"571"	"benzoyl-CoA reductase activity"	0.125	0.344262295081967	14.0975609756098	0.105263157894737	0	4.23809523809524	46.1818181818182	0
"572"	"benzoylformate decarboxylase activity"	0.65625	10.8032786885246	6.5609756097561	0.473684210526316	0	2.42857142857143	79.1818181818182	0
"573"	"beta-1,4-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity"	0	0.0327868852459016	1.85365853658537	0.140350877192982	0.0512820512820513	0	6.18181818181818	0
"574"	"beta-agarase activity"	0.0625	2.9344262295082	10.6585365853659	0.0350877192982456	0	0	56	0
"575"	"beta-alanine-pyruvate transaminase activity"	0.125	12.7377049180328	31.390243902439	0.12280701754386	0	13.3333333333333	161.909090909091	0
"576"	"beta-amylase activity"	0	0.0327868852459016	1.26829268292683	0	0	0.0952380952380952	4.72727272727273	0
"577"	"beta-aspartyl-peptidase activity"	0.0625	0.360655737704918	37.2926829268293	0.0350877192982456	0	6.19047619047619	129.181818181818	0
"578"	"beta-carotene 15,15-monooxygenase activity"	0.875	1.32786885245902	61.1951219512195	0.684210526315789	0	23.8571428571429	188.909090909091	0
"579"	"beta-fructofuranosidase activity"	0.0625	0.491803278688525	41.9512195121951	0.596491228070175	0	38.2380952380952	83.1818181818182	0
"580"	"beta-galactosidase activity"	33.09375	60.2786885245902	2532.12195121951	1033.22807017544	9.38461538461539	1791.33333333333	1061.36363636364	0
"581"	"beta-glucosidase activity"	4.25	33.0163934426229	253.634146341463	6.6140350877193	0.0769230769230769	158.142857142857	804.363636363636	0
"582"	"beta-glucoside kinase activity"	0	0.0327868852459016	1.4390243902439	0.0350877192982456	0	0	5.36363636363636	0
"583"	"beta-glucuronidase activity"	0	0.491803278688525	2.17073170731707	0.385964912280702	0	1.61904761904762	5.72727272727273	0
"584"	"beta-ketoacyl-acyl-carrier-protein synthase II activity"	6.9375	29.3934426229508	189.439024390244	7.85964912280702	0	219.761904761905	429	0
"585"	"beta-ketoacyl-acyl-carrier-protein synthase III activity"	4.71875	35.0491803278689	278.317073170732	5.7719298245614	0	395.952380952381	459.636363636364	0
"586"	"beta-ketodecanoyl-[acyl-carrier-protein] synthase activity"	0	4.34426229508197	0.195121951219512	0	0	0	24.8181818181818	0
"587"	"beta-lactamase activity"	112.5	117.540983606557	597.756097560976	76.7894736842105	12.5128205128205	814.761904761905	1209.36363636364	0
"588"	"beta-maltose 4-alpha-glucanotransferase activity"	5.09375	16.1803278688525	299.878048780488	8.56140350877193	0	428.52380952381	359.818181818182	0
"589"	"beta-mannosidase activity"	0	0.0983606557377049	23.1219512195122	0	0	0.380952380952381	86	0
"590"	"beta-N-acetylgalactosaminidase activity"	0	2.27868852459016	2.41463414634146	0	0	0.285714285714286	21.0909090909091	0
"591"	"beta-N-acetylhexosaminidase activity"	7.5	18.4262295081967	267.292682926829	10.8070175438596	0	231.428571428571	622.454545454545	0
"592"	"beta-phosphoglucomutase activity"	12.90625	2.36065573770492	36.5853658536585	7.57894736842105	0.0512820512820513	13.4285714285714	121.909090909091	0
"593"	"beta-ureidopropionase activity"	0	1.88524590163934	6.48780487804878	0	0	0.380952380952381	33.9090909090909	0
"594"	"betaine-aldehyde dehydrogenase activity"	15.28125	120.868852459016	198.024390243902	32.9824561403509	134.333333333333	43.7619047619048	722.090909090909	0
"595"	"betaine-homocysteine S-methyltransferase activity"	0.125	9.68852459016393	33.5365853658537	0.192982456140351	0	29.952380952381	120.909090909091	0
"596"	"betaine reductase activity"	4.8125	0.0983606557377049	4.24390243902439	2.80701754385965	0	2.95238095238095	10.1818181818182	0
"597"	"bile acid binding"	5.0625	34.1639344262295	0.0731707317073171	0	57.5897435897436	0	0.272727272727273	0
"598"	"bilirubin oxidase activity"	0	0.0655737704918033	1.41463414634146	0.0350877192982456	0	0.19047619047619	5.09090909090909	0
"599"	"biotin-[acetyl-CoA-carboxylase] ligase activity"	5.09375	8.29508196721311	103.829268292683	5.57894736842105	0.0769230769230769	94.0476190476191	239.090909090909	0
"600"	"biotin binding"	1.28125	6.52459016393443	35.4878048780488	1.2280701754386	5.87179487179487	36.8095238095238	74.7272727272727	0
"601"	"biotin synthase activity"	22.625	18.4426229508197	84	16.2982456140351	0	87	230.636363636364	0
"602"	"biotin transmembrane transporter activity"	0.21875	0.409836065573771	21.4146341463415	0.175438596491228	0	22.8095238095238	38.2727272727273	0
"603"	"biphenyl-2,3-diol 1,2-dioxygenase activity"	0.21875	0.39344262295082	0.707317073170732	0.526315789473684	0	0	2.72727272727273	0
"604"	"biphenyl 2,3-dioxygenase activity"	0	0.147540983606557	1.68292682926829	0.614035087719298	0	0.0952380952380952	3.72727272727273	0
"605"	"bis(5-nucleosyl)-tetraphosphatase (asymmetrical) activity"	0.0625	0.213114754098361	13.0487804878049	0.0350877192982456	0	21.4285714285714	8.90909090909091	0
"606"	"bis(5-nucleosyl)-tetraphosphatase (symmetrical) activity"	0.125	28.5737704918033	29.4878048780488	0.105263157894737	0	64.1428571428571	145.727272727273	0
"607"	"bisphosphoglycerate mutase activity"	0	0.655737704918033	0.341463414634146	0	0	2.14285714285714	0.818181818181818	0
"608"	"branched-chain-amino-acid transaminase activity"	1.96875	10.1639344262295	118.19512195122	2.6140350877193	0	125.761904761905	249	0
"609"	"branched-chain amino acid transmembrane transporter activity"	7.5625	126.459016393443	144.317073170732	12.6315789473684	0.0512820512820513	361.095238095238	506.181818181818	0
"610"	"butane-1,4-diamine:2-oxoglutarate aminotransferase activity"	0.0625	13.2950819672131	14.9512195121951	14.140350877193	0	0.333333333333333	55.7272727272727	0
"611"	"butyrate-acetoacetate CoA-transferase activity"	0	0	4	0	0	2.42857142857143	10.2727272727273	0
"612"	"butyrate-CoA ligase activity"	0	1.21311475409836	8.78048780487805	0.192982456140351	0	1.85714285714286	34.9090909090909	0
"613"	"butyrate kinase activity"	0	0.327868852459016	6.31707317073171	0.140350877192982	0	3.23809523809524	18.4545454545455	0
"614"	"butyryl-CoA dehydrogenase activity"	5.65625	45.9016393442623	180.341463414634	13.4736842105263	10.2051282051282	132.285714285714	584.636363636364	0
"615"	"C4-dicarboxylate transmembrane transporter activity"	1.78125	4.68852459016393	60.7317073170732	4.33333333333333	0.0512820512820513	46.8095238095238	145.545454545455	0
"616"	"CAAX-protein geranylgeranyltransferase activity"	0	0	1.31707317073171	0.631578947368421	0	0	1.63636363636364	0
"617"	"cadmium ion binding"	0	0.344262295081967	1.19512195121951	0	0	1.80952380952381	2.90909090909091	0
"618"	"cadmium ion transmembrane transporter activity"	0.28125	17.4918032786885	17.9268292682927	0.192982456140351	0.153846153846154	27.6190476190476	110.363636363636	0
"619"	"cadmium transmembrane transporter activity, phosphorylative mechanism"	5.625	42.6065573770492	287.19512195122	32.2456140350877	0.0512820512820513	299.238095238095	584.545454545455	0
"620"	"caffeoyl-CoA O-methyltransferase activity"	0.09375	0	4.36585365853659	0.0526315789473684	0	8	1	0
"621"	"calcium- and calmodulin-responsive adenylate cyclase activity"	0	5.13114754098361	0.24390243902439	0	0	0	29.3636363636364	0
"622"	"calcium-dependent cysteine-type endopeptidase activity"	7.59375	9.14754098360656	4.97560975609756	7.07017543859649	0	20.3809523809524	15.8181818181818	0
"623"	"calcium-dependent phospholipid binding"	1190.3125	11164.6393442623	96.6585365853659	9845.29824561403	0	7647.19047619048	119.454545454545	1.5
"624"	"calcium channel activity"	1.34375	1.31147540983607	2.21951219512195	2.29824561403509	0.0512820512820513	0.380952380952381	6.63636363636364	0
"625"	"calcium ion binding"	1443.53125	12164.2295081967	2050.56097560976	10084.4561403509	361.076923076923	10908.9047619048	4935.54545454545	1.66666666666667
"626"	"calcium transmembrane transporter activity, phosphorylative mechanism"	1.875	3.60655737704918	256.756097560976	2.66666666666667	0.615384615384615	379.095238095238	242.727272727273	0
"627"	"calcium:proton antiporter activity"	0	0.0327868852459016	5.92682926829268	0	0	0.0952380952380952	22.0909090909091	0
"628"	"calmodulin-dependent protein kinase activity"	0	5.95081967213115	3.8780487804878	4.98245614035088	0.256410256410256	4.19047619047619	12.7272727272727	0
"629"	"cAMP-dependent protein kinase inhibitor activity"	0	2.27868852459016	0.121951219512195	0.614035087719298	0	5.04761904761905	0.272727272727273	0
"630"	"cAMP-dependent protein kinase regulator activity"	0	2.36065573770492	0.292682926829268	0.614035087719298	0	5.28571428571429	0.909090909090909	0
"631"	"cAMP binding"	0	4.39344262295082	42.1707317073171	0.0350877192982456	0	74.4761904761905	39.1818181818182	0
"632"	"carbamate kinase activity"	1.875	6.95081967213115	62.6829268292683	2.31578947368421	0	31.6190476190476	205.272727272727	0
"633"	"carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity"	21.78125	48.5573770491803	370.951219512195	35.3333333333333	0.179487179487179	309.904761904762	939.909090909091	0
"634"	"carbohydrate kinase activity"	0.125	0.213114754098361	21.3414634146341	0.105263157894737	0	1.14285714285714	78.3636363636364	0
"635"	"carbohydrate:proton symporter activity"	5.125	45.8196721311475	234.878048780488	34	0.0769230769230769	162.809523809524	657.181818181818	0
"636"	"carbon-monoxide dehydrogenase (ferredoxin) activity"	0.0625	0.229508196721311	11.1219512195122	0.12280701754386	0	1.0952380952381	40.1818181818182	0
"637"	"carbon-monoxide oxygenase activity"	0	2.01639344262295	1.21951219512195	0	0	7.14285714285714	2.09090909090909	0
"638"	"carbonate dehydratase activity"	25.21875	50.0491803278689	213.073170731707	15.6842105263158	0	135.761904761905	804.636363636364	0
"639"	"carbonyl reductase (NADPH) activity"	0.34375	1.54098360655738	3.73170731707317	0.298245614035088	0	0.761904761904762	20.4545454545455	0
"640"	"carbonyl sulfide nitrogenase activity"	1.875	1.14754098360656	66.6585365853659	1.26315789473684	0	5.38095238095238	243.454545454545	0
"641"	"carboxyl-O-methyltransferase activity"	0.0625	7.45901639344262	23.5609756097561	0.192982456140351	0	2.9047619047619	122.818181818182	0
"642"	"carboxymethylenebutenolidase activity"	1.03125	1.81967213114754	156.219512195122	0.631578947368421	0	241.428571428571	131.181818181818	0
"643"	"carboxypeptidase activity"	63.8125	229.885245901639	1694.92682926829	329.789473684211	3.12820512820513	1340.42857142857	3498.90909090909	0
"644"	"carboxyvinyl-carboxyphosphonate phosphorylmutase activity"	0	1.62295081967213	3.34146341463415	0	0	2.23809523809524	17.1818181818182	0
"645"	"cardiolipin binding"	0	0	38.9512195121951	0.0350877192982456	0	73.5714285714286	4.54545454545455	0
"646"	"cardiolipin synthase activity"	3.78125	28.6229508196721	212.317073170732	4.7719298245614	0	177.52380952381	597.454545454545	0
"647"	"carnitine 3-dehydrogenase activity"	4.96875	7.49180327868852	4.29268292682927	2.78947368421053	0	0.0952380952380952	57.3636363636364	0
"648"	"carnitine dehydratase activity"	0	1.83606557377049	0.536585365853659	0	0	0	12.1818181818182	0
"649"	"carnitine transmembrane transporter activity"	0.1875	4.57377049180328	5.73170731707317	0.105263157894737	0	0.0952380952380952	46.5454545454545	0
"650"	"carotenoid dioxygenase activity"	0.125	0.0655737704918033	1.68292682926829	0.140350877192982	0	0.19047619047619	5.90909090909091	0
"651"	"catalase activity"	24.5625	106.868852459016	540.073170731707	30.6666666666667	32.7692307692308	753.47619047619	963.545454545455	0
"652"	"catechol 1,2-dioxygenase activity"	2.125	7.72131147540984	17.780487804878	4.82456140350877	0	5.23809523809524	80.2727272727273	0
"653"	"catechol 2,3-dioxygenase activity"	0.6875	0.557377049180328	30.5609756097561	0.421052631578947	0	48.0476190476191	25.0909090909091	0
"654"	"cation efflux transmembrane transporter activity"	0.09375	0.950819672131147	128.609756097561	1.17543859649123	0	245.380952380952	10.3636363636364	0
"655"	"CDP-4-dehydro-6-deoxyglucose reductase activity"	0	2.0655737704918	0.560975609756098	0.298245614035088	0	0	12	0
"656"	"CDP-abequose epimerase activity"	0.21875	0	2.85365853658537	0.12280701754386	0	4.42857142857143	2.18181818181818	0
"657"	"CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity"	1.6875	9.29508196721311	66.1463414634146	7.50877192982456	0	32	203	0
"658"	"CDP-diacylglycerol-serine O-phosphatidyltransferase activity"	1.3125	8.08196721311475	55.5121951219512	1.68421052631579	0	10.2380952380952	227.272727272727	0
"659"	"CDP-diacylglycerol diphosphatase activity"	0	0.131147540983607	15.6829268292683	0	0	0.285714285714286	58.6363636363636	0
"660"	"CDP-glucose 4,6-dehydratase activity"	0.0625	0.327868852459016	9.78048780487805	0.087719298245614	0	3.85714285714286	30.6363636363636	0
"661"	"CDP-glycerol glycerophosphotransferase activity"	1.53125	3.40983606557377	43	1.28070175438596	0	19.8571428571429	139.090909090909	0
"662"	"cell-cell adhesion mediator activity"	17.59375	174.819672131148	4.29268292682927	137.350877192982	0	165.761904761905	8.45454545454546	0
"663"	"cellobiose epimerase activity"	0	0.0983606557377049	5.26829268292683	0	0	1.23809523809524	17.8181818181818	0
"664"	"cellobiose phosphorylase activity"	0.1875	0.409836065573771	13.9512195121951	0.140350877192982	0	1.19047619047619	51.8181818181818	0
"665"	"cellulase activity"	13.5625	50.1803278688525	103.731707317073	15.2982456140351	0	152.952380952381	333.090909090909	0
"666"	"cellulose 1,4-beta-cellobiosidase activity"	0.125	0.213114754098361	5.63414634146341	0.0701754385964912	0	1.04761904761905	20.1818181818182	0
"667"	"cellulose synthase (UDP-forming) activity"	0.53125	4.0655737704918	86.780487804878	1.43859649122807	0	67	212.181818181818	0
"668"	"cellulose synthase activity"	0.3125	3.81967213114754	78.0731707317073	1.24561403508772	0	67.6666666666667	177.454545454545	0
"669"	"cephalosporin-C deacetylase activity"	0	0	3	0	0	2.61904761904762	6.18181818181818	0
"670"	"ceramidase activity"	0	10.1967213114754	0.268292682926829	0	0	0	57.5454545454545	0
